Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-scaffold5-processed-gene-0.159-mRNA-1	GH31(257-698)	GH31	GH31	N	3
augustus_masked-scaffold5-processed-gene-3.2-mRNA-1	GH18(32-288)	GH18	GH18	N	3
augustus_masked-scaffold53-processed-gene-0.58-mRNA-1	GH47(620-1117)	GH47	GH47	N	3
augustus_masked-scaffold54-processed-gene-0.68-mRNA-1	GH76(32-405)	GH76	GH76	N	3
augustus_masked-scaffold59-processed-gene-0.28-mRNA-1	GH16(84-225)	GH16	GH16	N	3
augustus_masked-scaffold59-processed-gene-0.36-mRNA-1	GT34(131-395)	GT34	GT34	N	3
augustus_masked-scaffold59-processed-gene-0.37-mRNA-1	GH16(88-331)	GH16	N	N	2
augustus_masked-scaffold61-processed-gene-0.222-mRNA-1	AA7(31-225)	N	N	N	1
augustus_masked-scaffold68-processed-gene-0.45-mRNA-1	GH31(373-820)	GH31	GH31	N	3
augustus_masked-scaffold7-processed-gene-1.15-mRNA-1	AA3_3(8-621)	AA3	AA3_3	N	3
augustus_masked-scaffold70-processed-gene-0.299-mRNA-1	GT57(69-300)+GT57(340-571)	GT57	GT57	N	3
augustus_masked-scaffold8-processed-gene-0.162-mRNA-1	PL1_2(68-239)	PL1	N	N	2
augustus_masked-scaffold8-processed-gene-1.45-mRNA-1	GT64(102-347)	N	N	N	1
augustus_masked-scaffold8-processed-gene-1.58-mRNA-1	GT32(88-165)	N	N	N	1
augustus_masked-scaffold8-processed-gene-2.338-mRNA-1	GH16(118-263)	GH16+CBM18	CBM18+GH16	N	3
augustus_masked-scaffold82-processed-gene-0.139-mRNA-1	AA3_2(8-569)	AA3	N	N	2
augustus_masked-scaffold85-processed-gene-0.191-mRNA-1	GT69(210-460)	N	GT69	N	2
augustus_masked-scaffold87-processed-gene-0.52-mRNA-1	CE10(75-323)	N	N	N	1
augustus_masked-scaffold97-processed-gene-0.87-mRNA-1	GH89(90-766)	N	GH89	N	2
maker-scaffold1-snap-gene-2.157-mRNA-1	AA11(7-197)	AA11	N	N	2
maker-scaffold10-snap-gene-2.285-mRNA-1	CE9(18-409)	CE9	CE9	N	3
maker-scaffold102-snap-gene-0.178-mRNA-1	GH20(182-524)	GH20	GH20	N	3
maker-scaffold102-snap-gene-0.182-mRNA-1	CE10(72-348)	N	N	N	1
maker-scaffold103-snap-gene-0.2-mRNA-1	CBM21(324-430)	CBM21	CBM21	N	3
maker-scaffold105-snap-gene-0.210-mRNA-1	GH3(114-325)	GH3	GH3	N	3
maker-scaffold106-augustus-gene-0.4-mRNA-1	GT3(31-667)	GT3	GT3	N	3
maker-scaffold107-augustus-gene-0.222-mRNA-1	GH88(58-427)	GH88	N	N	2
maker-scaffold108-augustus-gene-0.135-mRNA-1	GT1(250-589)	GT1	GT1	N	3
maker-scaffold109-augustus-gene-0.21-mRNA-1	GT69(126-397)	GT69	GT69	N	3
maker-scaffold11-snap-gene-1.19-mRNA-1	AA5(648-1152)	AA5	AA5_1	N	3
maker-scaffold112-augustus-gene-0.113-mRNA-1	GH16(43-242)	GH16	GH16	N	3
maker-scaffold112-augustus-gene-0.121-mRNA-1	GT90(715-1014)	GT90	N	N	2
maker-scaffold115-augustus-gene-0.211-mRNA-1	GH31(347-936)	GH31	GH31	N	3
maker-scaffold118-snap-gene-0.69-mRNA-1	GH16(134-376)	GH16	GH16	N	3
maker-scaffold119-augustus-gene-0.162-mRNA-1	GT15(75-352)	GT15	GT15	N	3
maker-scaffold12-augustus-gene-0.6-mRNA-1	GT22(11-390)	GT22	GT22	N	3
maker-scaffold12-snap-gene-1.460-mRNA-1	GT1(1040-1445)	GT1	GT1	N	3
maker-scaffold123-augustus-gene-0.167-mRNA-1	GH63(407-801)	GH63	GH63	N	3
maker-scaffold13-augustus-gene-0.24-mRNA-1	GH3(177-322)	GH3	GH3	N	3
maker-scaffold13-augustus-gene-1.84-mRNA-1	GH125(93-503)	GH125	GH125	N	3
maker-scaffold13-snap-gene-0.32-mRNA-1	GH128(42-275)	GH128	N	N	2
maker-scaffold131-augustus-gene-0.133-mRNA-1	AA7(190-378)	N	N	N	1
maker-scaffold131-augustus-gene-0.140-mRNA-1	GH47(35-581)	GH47	GH47	N	3
maker-scaffold132-augustus-gene-0.72-mRNA-1	GH76(33-405)	GH76	GH76	N	3
maker-scaffold134-augustus-gene-0.1-mRNA-1	GH3(59-265)	GH3	GH3	N	3
maker-scaffold134-augustus-gene-0.8-mRNA-1	CE4(170-271)	CE4	N	N	2
maker-scaffold135-augustus-gene-0.4-mRNA-1	GH92(272-792)	GH92	GH92	N	3
maker-scaffold135-augustus-gene-0.7-mRNA-1	GH79(24-441)	GH79	N	N	2
maker-scaffold14-snap-gene-0.90-mRNA-1	AA2(62-247)	N	N	N	1
maker-scaffold146-augustus-gene-0.136-mRNA-1	GT62(69-332)	GT62	GT62	N	3
maker-scaffold15-augustus-gene-1.315-mRNA-1	GH17(370-634)	GH17	GH17	N	3
maker-scaffold15-exonerate_protein2genome-gene-0.60-mRNA-1	GH11(44-214)	GH11	N	N	2
maker-scaffold151-augustus-gene-0.94-mRNA-1	GH95(27-772)	GH95	GH95	N	3
maker-scaffold153-augustus-gene-0.5-mRNA-1	GH18(127-471)	N	CBM18+GH18	N	2
maker-scaffold154-snap-gene-0.36-mRNA-1	GH75(13-252)	GH75	N	N	2
maker-scaffold154-snap-gene-0.39-mRNA-1	AA7(86-516)	N	N	N	1
maker-scaffold154-snap-gene-0.42-mRNA-1	AA7(51-487)	N	N	N	1
maker-scaffold16-augustus-gene-1.62-mRNA-1	GH13_25(1095-1548)	GH133	GH133+GH13_25	N	3
maker-scaffold160-snap-gene-0.38-mRNA-1	AA3(223-752)	AA3	N	N	2
maker-scaffold160-snap-gene-0.39-mRNA-1	GT22(12-395)	GT22	GT22	N	3
maker-scaffold165-augustus-gene-0.6-mRNA-1	GT34(66-291)	GT34	N	N	2
maker-scaffold166-augustus-gene-0.3-mRNA-1	AA3_2(16-581)	AA3	N	N	2
maker-scaffold167-augustus-gene-0.129-mRNA-1	AA9(4-224)	AA9	N	N	2
maker-scaffold17-snap-gene-1.2-mRNA-1	GH13_8(253-546)	GH13+CBM48	CBM48+GH13_8	N	3
maker-scaffold170-augustus-gene-0.82-mRNA-1	AA7(149-329)	N	N	N	1
maker-scaffold170-snap-gene-0.108-mRNA-1	AA7(125-309)	N	AA7	N	2
maker-scaffold171-snap-gene-0.24-mRNA-1	AA2(133-234)	N	AA2	N	2
maker-scaffold172-snap-gene-0.102-mRNA-1	GH5_7(70-343)	GH5	CBM1+GH5_7	N	3
maker-scaffold172-snap-gene-0.103-mRNA-1	GH18(538-848)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-scaffold18-augustus-gene-0.39-mRNA-1	GH16(51-224)	N	N	N	1
maker-scaffold18-augustus-gene-1.61-mRNA-1	GH47(285-987)	GH47	GH47	N	3
maker-scaffold185-augustus-gene-0.19-mRNA-1	GH3(97-318)	GH3	GH3	N	3
maker-scaffold19-snap-gene-1.17-mRNA-1	GH12(89-236)	GH12	N	N	2
maker-scaffold19-snap-gene-1.19-mRNA-1	GH71(47-437)+CBM24(531-603)	GH71+CBM24	CBM24+GH71	N	3
maker-scaffold19-snap-gene-1.20-mRNA-1	GH28(54-374)	GH28	GH28	N	3
maker-scaffold19-snap-gene-1.25-mRNA-1	GH18(31-268)	GH18	GH18	N	3
maker-scaffold19-snap-gene-1.26-mRNA-1	GH18(21-357)	GH18	GH18	N	3
maker-scaffold190-augustus-gene-0.3-mRNA-1	CE1(24-282)	N	N	N	1
maker-scaffold198-snap-gene-0.83-mRNA-1	GH132(55-313)	GH132	N	N	2
maker-scaffold2-augustus-gene-1.187-mRNA-1	GH72(21-335)+CBM43(387-472)	GH72	CBM43+GH72	N	3
maker-scaffold2-augustus-gene-3.293-mRNA-1	GH92(259-759)	GH92	GH92	N	3
maker-scaffold2-snap-gene-3.309-mRNA-1	GH1(296-759)	GH1	GH1	N	3
maker-scaffold20-snap-gene-0.102-mRNA-1	CE4(145-276)	CE4+CBM18	CBM18+CE4	N	3
maker-scaffold200-augustus-gene-0.86-mRNA-1	AA3(132-703)	N	N	N	1
maker-scaffold205-augustus-gene-0.78-mRNA-1	GH2(4-698)	GH2	GH2	N	3
maker-scaffold21-augustus-gene-1.246-mRNA-1	GH81(296-963)	GH81	GH81	N	3
maker-scaffold21-snap-gene-1.220-mRNA-1	GH92(265-774)	GH92	GH92	N	3
maker-scaffold21-snap-gene-1.238-mRNA-1	GH115(19-628)	GH115	GH115	N	3
maker-scaffold22-augustus-gene-1.110-mRNA-1	GH47(141-649)	GH47	GH47	N	3
maker-scaffold22-augustus-gene-1.97-mRNA-1	GT39(66-310)	GT39	GT39	N	3
maker-scaffold22-snap-gene-1.38-mRNA-1	GT69(41-230)	GT69	N	N	2
maker-scaffold224-augustus-gene-0.100-mRNA-1	GH47(102-563)	GH47	GH47	N	3
maker-scaffold23-augustus-gene-1.175-mRNA-1	GT2(16-185)	GT2	GT2	N	3
maker-scaffold24-snap-gene-0.40-mRNA-1	GH76(27-401)	GH76	GH76	N	3
maker-scaffold24-snap-gene-1.181-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-scaffold241-snap-gene-0.3-mRNA-1	GH55(31-711)	N	GH55	N	2
maker-scaffold25-augustus-gene-0.136-mRNA-1	GH16(49-287)	GH16	N	N	2
maker-scaffold25-augustus-gene-1.229-mRNA-1	AA7(32-457)	N	N	N	1
maker-scaffold260-augustus-gene-0.26-mRNA-1	GT2(126-288)	GT2	GT2	N	3
maker-scaffold260-snap-gene-0.11-mRNA-1	GH2(59-502)	GH2	GH2	N	3
maker-scaffold27-augustus-gene-0.64-mRNA-1	GT90(368-693)	GT90	GT90	N	3
maker-scaffold27-augustus-gene-1.40-mRNA-1	GT20(11-474)	GT20	GT20	N	3
maker-scaffold28-snap-gene-0.46-mRNA-1	GH3(85-298)	GH3	GH3	N	3
maker-scaffold28-snap-gene-1.220-mRNA-1	AA7(23-239)	N	N	N	1
maker-scaffold28-snap-gene-1.230-mRNA-1	GH5_5(2-288)	GH5	GH5_5	N	3
maker-scaffold29-snap-gene-0.39-mRNA-1	GH16(67-291)	N	N	N	1
maker-scaffold3-augustus-gene-0.8-mRNA-1	PL8(409-655)	N	N	N	1
maker-scaffold3-augustus-gene-3.351-mRNA-1	GT4(395-554)	GT4	GT4	N	3
maker-scaffold32-snap-gene-0.14-mRNA-1	GH18(512-867)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-scaffold32-snap-gene-0.29-mRNA-1	GT22(74-596)	GT22	GT22	N	3
maker-scaffold33-augustus-gene-0.14-mRNA-1	GH37(144-706)	GH37	GH37	N	3
maker-scaffold34-augustus-gene-0.260-mRNA-1	GT24(1182-1429)	GT24	GT24	N	3
maker-scaffold34-augustus-gene-0.266-mRNA-1	GT20(18-554)	GT20	GT20	N	3
maker-scaffold34-augustus-gene-0.271-mRNA-1	GT48(868-1648)	GT48	GT48	N	3
maker-scaffold35-augustus-gene-0.1-mRNA-1	GT58(39-403)	GT58	GT58	N	3
maker-scaffold35-augustus-gene-0.19-mRNA-1	GT15(101-371)	GT15	GT15	N	3
maker-scaffold35-augustus-gene-0.7-mRNA-1	GT59(67-540)	GT59	GT59	N	3
maker-scaffold38-augustus-gene-0.154-mRNA-1	GH72(19-307)	GH72	GH72	N	3
maker-scaffold39-augustus-gene-0.20-mRNA-1	GH18(31-381)	GH18	GH18	N	3
maker-scaffold4-augustus-gene-1.180-mRNA-1	GT66(24-672)	GT66	GT66	N	3
maker-scaffold40-snap-gene-0.315-mRNA-1	GH38(335-592)	GH38	GH38	N	3
maker-scaffold41-augustus-gene-0.13-mRNA-1	GH95(16-784)	GH95	GH95	N	3
maker-scaffold41-augustus-gene-0.17-mRNA-1	GT2(222-399)	N	GT2	N	2
maker-scaffold41-augustus-gene-0.6-mRNA-1	GT4(449-618)	N	GT4	N	2
maker-scaffold41-augustus-gene-0.7-mRNA-1	GH12(183-324)	N	N	N	1
maker-scaffold41-snap-gene-0.81-mRNA-1	GH18(34-322)	GH18	CBM1+GH18	N	3
maker-scaffold42-augustus-gene-0.130-mRNA-1	GH18(40-366)	GH18	GH18	N	3
maker-scaffold44-augustus-gene-0.262-mRNA-1	GH3(72-285)	GH3	GH3	N	3
maker-scaffold44-augustus-gene-0.281-mRNA-1	GT22(39-467)	GT22	GT22	N	3
maker-scaffold44-snap-gene-0.18-mRNA-1	AA7(116-550)	N	N	N	1
maker-scaffold47-augustus-gene-0.478-mRNA-1	AA1_3(62-389)	AA1	AA1_3	N	3
maker-scaffold48-snap-gene-0.23-mRNA-1	GT32(116-195)	GT32	GT32	N	3
maker-scaffold48-snap-gene-0.27-mRNA-1	GH18(71-395)	GH18	GH18	N	3
maker-scaffold5-augustus-gene-0.131-mRNA-1	GT69(124-399)	GT69	GT69	N	3
maker-scaffold5-augustus-gene-2.262-mRNA-1	GH36(37-719)	GH36	GH36	N	3
maker-scaffold50-snap-gene-0.214-mRNA-1	GT8(17-204)	GT8	GT8	N	3
maker-scaffold53-snap-gene-0.4-mRNA-1	GH47(42-516)	GH47	GH47	N	3
maker-scaffold54-snap-gene-0.27-mRNA-1	AA11(19-211)	AA11	N	N	2
maker-scaffold55-augustus-gene-0.340-mRNA-1	GT50(160-429)	GT50	GT50	N	3
maker-scaffold56-augustus-gene-0.319-mRNA-1	CE10(95-331)	N	N	N	1
maker-scaffold56-augustus-gene-0.324-mRNA-1	GT39(61-299)	GT39	GT39	N	3
maker-scaffold57-augustus-gene-0.334-mRNA-1	GT57(17-494)	GT57	GT57	N	3
maker-scaffold6-augustus-gene-2.197-mRNA-1	AA4(17-249)	N	N	N	1
maker-scaffold6-snap-gene-2.43-mRNA-1	GH16(60-304)	GH16	GH16	N	3
maker-scaffold61-snap-gene-0.53-mRNA-1	CE10(125-448)	N	N	N	1
maker-scaffold64-augustus-gene-0.274-mRNA-1	CE10(129-366)	N	N	N	1
maker-scaffold65-augustus-gene-0.37-mRNA-1	GT90(690-984)	GT90	GT90	N	3
maker-scaffold65-augustus-gene-0.46-mRNA-1	AA6(4-197)	AA6	N	N	2
maker-scaffold66-snap-gene-0.263-mRNA-1	GH35(50-381)	GH35	GH35	N	3
maker-scaffold66-snap-gene-0.269-mRNA-1	AA2(90-339)	N	N	N	1
maker-scaffold7-augustus-gene-1.5-mRNA-1	GH72(32-332)	GH72	GH72	N	3
maker-scaffold7-augustus-gene-2.325-mRNA-1	GT62(97-358)	GT62	GT62	N	3
maker-scaffold70-augustus-gene-0.11-mRNA-1	CE10(100-257)	N	N	N	1
maker-scaffold75-augustus-gene-0.174-mRNA-1	CE10(444-671)	N	N	N	1
maker-scaffold79-augustus-gene-0.0-mRNA-1	CE10(174-599)	N	N	N	1
maker-scaffold8-augustus-gene-0.109-mRNA-1	GH65(408-771)	GH65	GH65	N	3
maker-scaffold8-augustus-gene-1.75-mRNA-1	GH55(29-754)	GH28+GH55	GH55	N	3
maker-scaffold8-augustus-gene-2.15-mRNA-1	GT20(159-615)	GT20	GT20	N	3
maker-scaffold8-augustus-gene-2.31-mRNA-1	GT15(107-403)	GT15	GT15	N	3
maker-scaffold8-snap-gene-0.3-mRNA-1	GH95(28-766)	GH95	GH95	N	3
maker-scaffold80-snap-gene-0.50-mRNA-1	GT21(51-403)	GT21	GT21	N	3
maker-scaffold83-augustus-gene-0.34-mRNA-1	GH16(134-422)	GH16	GH16	N	3
maker-scaffold83-augustus-gene-0.43-mRNA-1	GH76(30-399)	GH76	GH76	N	3
maker-scaffold85-augustus-gene-0.234-mRNA-1	GT90(331-645)	GH19+GT90	GT90	N	3
maker-scaffold86-snap-gene-0.222-mRNA-1	CE5(77-245)	CE5	N	N	2
maker-scaffold88-augustus-gene-0.75-mRNA-1	AA1_2(44-381)	AA1	AA1_2	N	3
maker-scaffold9-augustus-gene-0.36-mRNA-1	AA7(161-368)	AA7	N	N	2
maker-scaffold9-augustus-gene-1.22-mRNA-1	GH16(77-219)	GH16	N	N	2
maker-scaffold9-snap-gene-0.177-mRNA-1	CE10(216-491)	N	N	N	1
maker-scaffold9-snap-gene-1.154-mRNA-1	GH92(233-738)	GH92	GH92	N	3
maker-scaffold9-snap-gene-2.31-mRNA-1	GH92(371-884)	GH92	GH92	N	3
maker-scaffold97-snap-gene-0.115-mRNA-1	GH16(99-312)	N	N	N	1
maker-scaffold97-snap-gene-0.119-mRNA-1	GT90(487-756)	GT90	GT90	N	3
snap_masked-scaffold102-processed-gene-0.19-mRNA-1	GH3(66-297)	GH3	GH3	N	3
snap_masked-scaffold157-processed-gene-0.2-mRNA-1	GH18(31-283)	GH18	N	N	2
snap_masked-scaffold16-processed-gene-1.337-mRNA-1	GH3(151-398)	GH3	GH3	N	3
snap_masked-scaffold186-processed-gene-0.67-mRNA-1	GH76(42-403)	GH76	GH76	N	3
snap_masked-scaffold24-processed-gene-0.20-mRNA-1	AA11(19-172)	AA11	N	N	2
snap_masked-scaffold24-processed-gene-1.252-mRNA-1	GT33(42-454)	GT33	GT33	N	3
snap_masked-scaffold36-processed-gene-0.347-mRNA-1	CE10(115-434)	N	N	N	1
snap_masked-scaffold53-processed-gene-0.69-mRNA-1	GT76(18-409)	GT76	N	N	2
snap_masked-scaffold71-processed-gene-0.12-mRNA-1	GH132(154-462)	GH132	N	N	2
snap_masked-scaffold8-processed-gene-0.124-mRNA-1	GH3(96-345)	GH3	GH3	N	3
snap_masked-scaffold8-processed-gene-0.126-mRNA-1	PL1_4(111-300)	PL1	PL1_4	N	3
maker-scaffold203-augustus-gene-0.68-mRNA-1	N	GH0	GH0	N	2
augustus_masked-scaffold278-processed-gene-0.0-mRNA-1	N	GH17	GH17	N	2
augustus_masked-scaffold201-processed-gene-0.65-mRNA-1	N	GH17	N	N	1
augustus_masked-scaffold68-processed-gene-0.47-mRNA-1	N	GH18	N	N	1
maker-scaffold49-snap-gene-0.323-mRNA-1	N	GH18	N	N	1
maker-scaffold110-snap-gene-0.65-mRNA-1	N	GH23	N	N	1
maker-scaffold99-augustus-gene-0.54-mRNA-1	N	GH23	N	N	1
maker-scaffold110-augustus-gene-0.271-mRNA-1	N	GH36	GH36	N	2
maker-scaffold132-augustus-gene-0.74-mRNA-1	N	AA1	AA1	N	2
snap_masked-scaffold102-processed-gene-0.27-mRNA-1	N	AA2	AA2	N	2
maker-scaffold4-augustus-gene-2.79-mRNA-1	N	AA8	N	N	1
augustus_masked-scaffold25-processed-gene-0.0-mRNA-1	N	AA8	N	N	1
augustus_masked-scaffold210-processed-gene-0.82-mRNA-1	N	AA8	N	N	1
snap_masked-scaffold64-processed-gene-0.32-mRNA-1	N	AA8	N	N	1
augustus_masked-scaffold83-processed-gene-0.5-mRNA-1	N	GT0	GT0	N	2
maker-scaffold72-augustus-gene-0.13-mRNA-1	N	GT0	N	N	1
maker-scaffold74-augustus-gene-0.39-mRNA-1	N	GT2	GT2	N	2
maker-scaffold7-augustus-gene-2.331-mRNA-1	N	GT2	GT2	N	2
maker-scaffold66-augustus-gene-0.178-mRNA-1	N	GT2	GT2	N	2
augustus_masked-scaffold87-processed-gene-0.67-mRNA-1	N	GT2	GT2	N	2
maker-scaffold87-snap-gene-0.33-mRNA-1	N	GT2	GT2	N	2
maker-scaffold203-augustus-gene-0.67-mRNA-1	N	GT2	GT2	N	2
augustus_masked-scaffold13-processed-gene-1.159-mRNA-1	N	GT31	GT31	N	2
maker-scaffold61-augustus-gene-0.43-mRNA-1	N	GT31	GT31	N	2
maker-scaffold78-snap-gene-0.199-mRNA-1	N	GT41	GT41	N	2
augustus_masked-scaffold19-processed-gene-0.16-mRNA-1	N	GT43	N	N	1
augustus_masked-scaffold117-processed-gene-0.102-mRNA-1	N	GT61	N	N	1
maker-scaffold85-augustus-gene-0.229-mRNA-1	N	GT87	N	N	1
maker-scaffold32-augustus-gene-0.65-mRNA-1	N	CBM50	N	N	1
augustus_masked-scaffold46-processed-gene-0.303-mRNA-1	N	CBM50	N	N	1
maker-scaffold136-snap-gene-0.11-mRNA-1	N	CBM79	N	N	1
augustus_masked-scaffold94-processed-gene-0.72-mRNA-1	N	N	GH18	N	1
maker-scaffold207-augustus-gene-0.77-mRNA-1	N	N	GT0+GT7	N	1
maker-scaffold6-snap-gene-3.204-mRNA-1	N	N	GT0	N	1
maker-scaffold99-augustus-gene-0.64-mRNA-1	N	N	GT2	N	1
maker-scaffold183-snap-gene-0.5-mRNA-1	N	N	GH132	N	1
snap_masked-scaffold86-processed-gene-0.42-mRNA-1	N	N	GT22	N	1
augustus_masked-scaffold45-processed-gene-0.22-mRNA-1	N	N	GT30	N	1
maker-scaffold24-augustus-gene-1.227-mRNA-1	N	N	AA1	N	1
maker-scaffold67-snap-gene-0.277-mRNA-1	N	N	GH43_21	N	1
augustus_masked-scaffold67-processed-gene-0.236-mRNA-1	N	N	GH18	N	1
maker-scaffold147-augustus-gene-0.71-mRNA-1	N	N	GT31	N	1
maker-scaffold256-augustus-gene-0.6-mRNA-1	N	N	GT2	N	1
augustus_masked-scaffold5-processed-gene-1.20-mRNA-1	N	N	GT0+GT7	N	1
maker-scaffold20-augustus-gene-0.141-mRNA-1	N	N	GT2	N	1
augustus_masked-scaffold19-processed-gene-0.15-mRNA-1	N	N	GH93	N	1
maker-scaffold100-snap-gene-0.115-mRNA-1	N	N	GT31	N	1
maker-scaffold3-augustus-gene-1.184-mRNA-1	N	N	AA1	N	1
snap_masked-scaffold17-processed-gene-1.264-mRNA-1	N	N	GT0	N	1
maker-scaffold16-snap-gene-1.315-mRNA-1	N	N	GH133+GH13_25	N	1
snap_masked-scaffold118-processed-gene-0.10-mRNA-1	N	N	GH71	N	1
maker-scaffold10-snap-gene-2.266-mRNA-1	N	N	GH71	N	1
