Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_137_length_83928_cov_58.483252-processed-gene-0.9-mRNA-1	GH31(246-818)	GH31	GH31	N	3
augustus_masked-NODE_138_length_82635_cov_59.999552-processed-gene-0.26-mRNA-1	GH43(27-311)	GH43	CBM66+GH43_34	N	3
augustus_masked-NODE_13_length_287653_cov_58.138346-processed-gene-0.9-mRNA-1	AA2(62-247)	N	N	N	1
augustus_masked-NODE_142_length_78750_cov_53.360861-processed-gene-0.11-mRNA-1	GH3(186-398)	GH3	GH3	N	3
augustus_masked-NODE_146_length_77105_cov_62.137052-processed-gene-0.28-mRNA-1	GT62(71-335)	GT62	GT62	N	3
augustus_masked-NODE_148_length_76579_cov_60.086577-processed-gene-0.7-mRNA-1	CE10(95-376)	N	N	N	1
augustus_masked-NODE_157_length_67044_cov_62.147780-processed-gene-0.17-mRNA-1	GH47(94-603)	GH47	GH47	N	3
augustus_masked-NODE_158_length_66947_cov_57.888491-processed-gene-0.7-mRNA-1	GT17(1-298)	GT17	N	N	2
augustus_masked-NODE_159_length_66596_cov_58.368698-processed-gene-0.8-mRNA-1	GT22(12-162)+GT22(169-290)	GT22	GT22	N	3
augustus_masked-NODE_15_length_281067_cov_59.950911-processed-gene-1.55-mRNA-1	GH5_12(15-549)	GH5	GH5_12	N	3
augustus_masked-NODE_160_length_66330_cov_56.369802-processed-gene-0.16-mRNA-1	AA7(131-583)	N	N	N	1
augustus_masked-NODE_164_length_64485_cov_60.228068-processed-gene-0.8-mRNA-1	GT34(346-571)	GT34	N	N	2
augustus_masked-NODE_168_length_61893_cov_61.314008-processed-gene-0.6-mRNA-1	GT4(230-408)	GT4	GT4	N	3
augustus_masked-NODE_16_length_271244_cov_54.321418-processed-gene-1.0-mRNA-1	GH28(129-436)	GH28	GH28	N	3
augustus_masked-NODE_16_length_271244_cov_54.321418-processed-gene-1.12-mRNA-1	GH49(20-562)	GH49	GH49	N	3
augustus_masked-NODE_175_length_57999_cov_63.943410-processed-gene-0.13-mRNA-1	GH18(74-311)	N	GH18	N	2
augustus_masked-NODE_175_length_57999_cov_63.943410-processed-gene-0.4-mRNA-1	GT15(133-340)	N	N	N	1
augustus_masked-NODE_177_length_57445_cov_59.608762-processed-gene-0.28-mRNA-1	GT32(96-178)	GT32	GT32	N	3
augustus_masked-NODE_179_length_56799_cov_57.648027-processed-gene-0.12-mRNA-1	GH16(99-315)	N	N	N	1
augustus_masked-NODE_17_length_271234_cov_58.796328-processed-gene-0.9-mRNA-1	PL7_4(30-249)	PL7	N	N	2
augustus_masked-NODE_17_length_271234_cov_58.796328-processed-gene-1.39-mRNA-1	GH64(76-453)	GH64	N	N	2
augustus_masked-NODE_184_length_54030_cov_60.304658-processed-gene-0.24-mRNA-1	AA7(31-233)	N	N	N	1
augustus_masked-NODE_189_length_52511_cov_58.266131-processed-gene-0.17-mRNA-1	GH76(93-454)	GH76	GH76	N	3
augustus_masked-NODE_1_length_587648_cov_59.069856-processed-gene-1.26-mRNA-1	GT4(252-378)	GT4	GT4	N	3
augustus_masked-NODE_1_length_587648_cov_59.069856-processed-gene-3.22-mRNA-1	CE10(72-386)	N	N	N	1
augustus_masked-NODE_207_length_38009_cov_63.950003-processed-gene-0.10-mRNA-1	GH125(631-1068)	GH125	GH125	N	3
augustus_masked-NODE_20_length_254254_cov_58.988368-processed-gene-1.6-mRNA-1	GH18(36-457)	GH18	N	N	2
augustus_masked-NODE_20_length_254254_cov_58.988368-processed-gene-1.9-mRNA-1	GH3(65-312)	GH3	GH3	N	3
augustus_masked-NODE_21_length_253343_cov_59.136358-processed-gene-0.15-mRNA-1	GT90(368-693)	GT90	GT90	N	3
augustus_masked-NODE_223_length_31278_cov_63.013483-processed-gene-0.13-mRNA-1	GH55(28-756)	GH55	GH55	N	3
augustus_masked-NODE_22_length_229101_cov_58.396399-processed-gene-0.20-mRNA-1	AA11(19-172)	AA11	N	N	2
augustus_masked-NODE_22_length_229101_cov_58.396399-processed-gene-1.22-mRNA-1	GT33(42-454)	GT33	GT33	N	3
augustus_masked-NODE_23_length_227044_cov_60.670871-processed-gene-0.2-mRNA-1	GH1(4-475)	GH1	GH1	N	3
augustus_masked-NODE_23_length_227044_cov_60.670871-processed-gene-1.1-mRNA-1	GH92(248-757)	GH92	GH92	N	3
augustus_masked-NODE_246_length_21565_cov_40.314115-processed-gene-0.1-mRNA-1	CE10(98-348)	N	N	N	1
augustus_masked-NODE_251_length_20756_cov_50.479713-processed-gene-0.1-mRNA-1	GH3(34-245)	GH3	GH3	N	3
augustus_masked-NODE_26_length_216976_cov_59.063085-processed-gene-1.35-mRNA-1	GT8(16-303)	GT8	N	N	2
augustus_masked-NODE_26_length_216976_cov_59.063085-processed-gene-1.40-mRNA-1	GH5_5(23-315)	GH5	GH5_5	N	3
augustus_masked-NODE_28_length_214489_cov_61.086685-processed-gene-1.10-mRNA-1	GH30_3(60-482)	GH30	GH30_3	N	3
augustus_masked-NODE_28_length_214489_cov_61.086685-processed-gene-1.28-mRNA-1	GH67(9-625)	GH67	GH67	N	3
augustus_masked-NODE_2_length_433942_cov_61.033279-processed-gene-3.1-mRNA-1	GH1(274-669)	GH1	GH1	N	3
augustus_masked-NODE_31_length_201297_cov_63.621141-processed-gene-0.18-mRNA-1	GH76(97-459)	GH76	GH76	N	3
augustus_masked-NODE_34_length_199252_cov_55.539500-processed-gene-0.13-mRNA-1	GH18(34-322)	GH18	CBM1+GH18	N	3
augustus_masked-NODE_34_length_199252_cov_55.539500-processed-gene-0.18-mRNA-1	GH31(233-718)	GH31	GH31	N	3
augustus_masked-NODE_34_length_199252_cov_55.539500-processed-gene-0.19-mRNA-1	GH2(108-741)	GH2	GH2	N	3
augustus_masked-NODE_35_length_198299_cov_59.786463-processed-gene-0.19-mRNA-1	GH15(58-459)+CBM20(526-616)	GH15+CBM20	CBM20+GH15	N	3
augustus_masked-NODE_35_length_198299_cov_59.786463-processed-gene-0.26-mRNA-1	GH128(205-419)	N	N	N	1
augustus_masked-NODE_3_length_417995_cov_62.188878-processed-gene-0.18-mRNA-1	GH128(41-281)	GH128	N	N	2
augustus_masked-NODE_3_length_417995_cov_62.188878-processed-gene-0.28-mRNA-1	GT4(255-410)	N	GT4	N	2
augustus_masked-NODE_3_length_417995_cov_62.188878-processed-gene-2.8-mRNA-1	GH72(16-332)	GH72	GH72	N	3
augustus_masked-NODE_40_length_189076_cov_59.383024-processed-gene-0.0-mRNA-1	GT25(5-236)	GT25	N	N	2
augustus_masked-NODE_40_length_189076_cov_59.383024-processed-gene-0.1-mRNA-1	GH5_5(236-531)	GH5+CBM1	CBM1+GH5_5	N	3
augustus_masked-NODE_41_length_182320_cov_50.041050-processed-gene-0.34-mRNA-1	CE10(20-305)	N	N	N	1
augustus_masked-NODE_41_length_182320_cov_50.041050-processed-gene-0.60-mRNA-1	GH18(40-251)	GH18	GH18	N	3
augustus_masked-NODE_44_length_177198_cov_63.272365-processed-gene-0.63-mRNA-1	GH76(32-405)	GH76	GH76	N	3
augustus_masked-NODE_45_length_175616_cov_61.563300-processed-gene-0.49-mRNA-1	CE10(126-445)	N	N	N	1
augustus_masked-NODE_4_length_411546_cov_58.313316-processed-gene-2.15-mRNA-1	CE4(90-222)	CE4	N	N	2
augustus_masked-NODE_51_length_169080_cov_54.700426-processed-gene-0.1-mRNA-1	GH17(91-310)	GH17	N	N	2
augustus_masked-NODE_53_length_168172_cov_57.242947-processed-gene-0.26-mRNA-1	GT76(18-423)	GT76	N	N	2
augustus_masked-NODE_53_length_168172_cov_57.242947-processed-gene-0.54-mRNA-1	GH47(110-607)	GH47	GH47	N	3
augustus_masked-NODE_55_length_165849_cov_59.272752-processed-gene-0.6-mRNA-1	GT8(24-214)	GT8	GT8	N	3
augustus_masked-NODE_58_length_160627_cov_62.950766-processed-gene-0.48-mRNA-1	GH47(143-614)	GH47	GH47	N	3
augustus_masked-NODE_5_length_406391_cov_59.664661-processed-gene-1.16-mRNA-1	AA3_3(70-599)	AA3	AA3_3	N	3
augustus_masked-NODE_60_length_155630_cov_57.454126-processed-gene-0.21-mRNA-1	CE10(146-383)	N	N	N	1
augustus_masked-NODE_65_length_148125_cov_52.245044-processed-gene-0.15-mRNA-1	AA7(31-225)	N	N	N	1
augustus_masked-NODE_67_length_147136_cov_60.842554-processed-gene-0.1-mRNA-1	GT57(69-300)+GT57(340-571)	GT57	GT57	N	3
augustus_masked-NODE_68_length_147126_cov_63.765060-processed-gene-0.27-mRNA-1	GH16(84-225)	GH16	GH16	N	3
augustus_masked-NODE_68_length_147126_cov_63.765060-processed-gene-0.36-mRNA-1	GH16(88-331)	GH16	N	N	2
augustus_masked-NODE_69_length_145752_cov_61.060903-processed-gene-0.40-mRNA-1	GH31(373-820)	GH31	GH31	N	3
augustus_masked-NODE_69_length_145752_cov_61.060903-processed-gene-0.42-mRNA-1	GH18(42-234)	GH18	GH18	N	3
augustus_masked-NODE_6_length_405600_cov_57.965645-processed-gene-2.18-mRNA-1	GH16(62-304)	GH16	N	N	2
augustus_masked-NODE_74_length_137195_cov_57.490501-processed-gene-0.0-mRNA-1	CE10(114-539)	N	N	N	1
augustus_masked-NODE_77_length_131559_cov_51.652878-processed-gene-0.20-mRNA-1	GH16(99-312)	N	N	N	1
augustus_masked-NODE_77_length_131559_cov_51.652878-processed-gene-0.3-mRNA-1	GH89(90-766)	N	GH89	N	2
augustus_masked-NODE_7_length_390667_cov_62.570321-processed-gene-0.15-mRNA-1	GH31(257-698)	GH31	GH31	N	3
augustus_masked-NODE_7_length_390667_cov_62.570321-processed-gene-0.5-mRNA-1	GT1(174-522)	GT1	GT1	N	3
augustus_masked-NODE_7_length_390667_cov_62.570321-processed-gene-2.53-mRNA-1	GH18(32-288)	GH18	GH18	N	3
augustus_masked-NODE_82_length_127700_cov_56.161265-processed-gene-0.7-mRNA-1	GH132(154-462)	GH132	N	N	2
augustus_masked-NODE_86_length_123384_cov_59.535515-processed-gene-0.26-mRNA-1	GT90(331-641)	GH19+GT90	GT90	N	3
augustus_masked-NODE_86_length_123384_cov_59.535515-processed-gene-0.35-mRNA-1	GT69(210-460)	N	GT69	N	2
augustus_masked-NODE_8_length_366918_cov_58.761630-processed-gene-1.27-mRNA-1	GH5_9(365-689)	GH5	GH5_9	N	3
augustus_masked-NODE_8_length_366918_cov_58.761630-processed-gene-2.26-mRNA-1	CE9(18-409)	CE9	CE9	N	3
augustus_masked-NODE_8_length_366918_cov_58.761630-processed-gene-2.45-mRNA-1	GH3(86-312)	N	GH3	N	2
augustus_masked-NODE_94_length_116752_cov_56.639666-processed-gene-0.20-mRNA-1	CE10(75-323)	N	N	N	1
maker-NODE_102_length_112157_cov_60.062573-augustus-gene-0.5-mRNA-1	GT3(31-667)	GT3	GT3	N	3
maker-NODE_103_length_111850_cov_63.014983-augustus-gene-0.1-mRNA-1	GH20(135-477)	GH20	GH20	N	3
maker-NODE_103_length_111850_cov_63.014983-augustus-gene-0.4-mRNA-1	CE10(72-348)	N	N	N	1
maker-NODE_105_length_108229_cov_59.365007-augustus-gene-0.34-mRNA-1	GH76(33-405)	GH76	GH76	N	3
maker-NODE_10_length_343689_cov_59.984777-augustus-gene-0.21-mRNA-1	GH65(408-771)	GH65	GH65	N	3
maker-NODE_10_length_343689_cov_59.984777-augustus-gene-1.32-mRNA-1	GH55(29-754)	GH28+GH55	GH55	N	3
maker-NODE_10_length_343689_cov_59.984777-augustus-gene-2.51-mRNA-1	GT20(159-615)	GT20	GT20	N	3
maker-NODE_10_length_343689_cov_59.984777-augustus-gene-2.62-mRNA-1	GH16(118-263)	GH16+CBM18	CBM18+GH16	N	3
maker-NODE_10_length_343689_cov_59.984777-augustus-gene-2.67-mRNA-1	GT15(107-403)	GT15	GT15	N	3
maker-NODE_110_length_104968_cov_59.039555-augustus-gene-0.25-mRNA-1	GT1(250-589)	GT1	GT1	N	3
maker-NODE_111_length_103007_cov_58.285235-augustus-gene-0.4-mRNA-1	GH88(58-427)	GH88	N	N	2
maker-NODE_112_length_101290_cov_54.693663-augustus-gene-0.42-mRNA-1	GH3(14-225)	GH3	GH3	N	3
maker-NODE_115_length_99864_cov_61.118522-augustus-gene-0.16-mRNA-1	GH31(347-936)	GH31	GH31	N	3
maker-NODE_118_length_97252_cov_59.645169-augustus-gene-0.1-mRNA-1	GT15(73-350)	GT15	GT15	N	3
maker-NODE_11_length_303896_cov_59.741215-augustus-gene-1.21-mRNA-1	AA5(487-991)	AA5	AA5_1	N	3
maker-NODE_121_length_91288_cov_64.715163-augustus-gene-0.4-mRNA-1	GH16(43-242)	GH16	GH16	N	3
maker-NODE_126_length_88941_cov_51.085662-augustus-gene-0.32-mRNA-1	GT62(69-332)	GT62	GT62	N	3
maker-NODE_12_length_293523_cov_59.929413-augustus-gene-0.31-mRNA-1	GT22(11-390)	GT22	GT22	N	3
maker-NODE_130_length_87093_cov_59.619391-augustus-gene-0.1-mRNA-1	GH3(59-265)	GH3	GH3	N	3
maker-NODE_130_length_87093_cov_59.619391-augustus-gene-0.8-mRNA-1	CE4(124-252)	CE4	CBM18+CE4	N	3
maker-NODE_131_length_86898_cov_56.193094-augustus-gene-0.19-mRNA-1	AA7(190-378)	N	N	N	1
maker-NODE_131_length_86898_cov_56.193094-augustus-gene-0.27-mRNA-1	GH47(35-581)	GH47	GH47	N	3
maker-NODE_136_length_84092_cov_53.172191-augustus-gene-0.4-mRNA-1	GH92(272-792)	GH92	GH92	N	3
maker-NODE_136_length_84092_cov_53.172191-augustus-gene-0.7-mRNA-1	GH79(24-441)	GH79	N	N	2
maker-NODE_13_length_287653_cov_58.138346-augustus-gene-1.22-mRNA-1	CE10(123-284)	N	N	N	1
maker-NODE_142_length_78750_cov_53.360861-augustus-gene-0.1-mRNA-1	GH75(13-252)	GH75	N	N	2
maker-NODE_142_length_78750_cov_53.360861-augustus-gene-0.3-mRNA-1	AA7(86-516)	N	N	N	1
maker-NODE_142_length_78750_cov_53.360861-augustus-gene-0.8-mRNA-1	AA7(51-487)	N	N	N	1
maker-NODE_14_length_283279_cov_54.252907-augustus-gene-1.1-mRNA-1	GH13_8(253-546)	GH13+CBM48	CBM48+GH13_8	N	3
maker-NODE_154_length_70323_cov_59.754017-augustus-gene-0.2-mRNA-1	GH16(139-381)	GH16	N	N	2
maker-NODE_157_length_67044_cov_62.147780-augustus-gene-0.9-mRNA-1	AA2(133-234)	N	AA2	N	2
maker-NODE_159_length_66596_cov_58.368698-augustus-gene-0.15-mRNA-1	AA3(223-760)	N	N	N	1
maker-NODE_15_length_281067_cov_59.950911-augustus-gene-0.22-mRNA-1	GH16(51-224)	N	N	N	1
maker-NODE_15_length_281067_cov_59.950911-augustus-gene-1.30-mRNA-1	GH47(285-987)	GH47	GH47	N	3
maker-NODE_163_length_64744_cov_55.228810-augustus-gene-0.23-mRNA-1	AA9(4-224)	AA9	N	N	2
maker-NODE_167_length_62542_cov_36.082688-augustus-gene-0.3-mRNA-1	GH18(127-471)	N	CBM18+GH18	N	2
maker-NODE_168_length_61893_cov_61.314008-augustus-gene-0.11-mRNA-1	AA3_2(16-581)	AA3	N	N	2
maker-NODE_16_length_271244_cov_54.321418-augustus-gene-1.48-mRNA-1	GH17(370-634)	GH17	GH17	N	3
maker-NODE_170_length_61423_cov_64.891004-augustus-gene-0.22-mRNA-1	AA7(123-307)	N	AA7	N	2
maker-NODE_170_length_61423_cov_64.891004-augustus-gene-0.26-mRNA-1	AA7(149-329)	N	N	N	1
maker-NODE_17_length_271234_cov_58.796328-augustus-gene-0.4-mRNA-1	GH128(42-272)	GH128	N	N	2
maker-NODE_17_length_271234_cov_58.796328-augustus-gene-0.6-mRNA-1	GH3(177-322)	GH3	GH3	N	3
maker-NODE_17_length_271234_cov_58.796328-augustus-gene-1.17-mRNA-1	GH125(93-503)	GH125	GH125	N	3
maker-NODE_186_length_52901_cov_60.610319-augustus-gene-0.15-mRNA-1	GH5_7(70-343)	GH5	CBM1+GH5_7	N	3
maker-NODE_186_length_52901_cov_60.610319-augustus-gene-0.16-mRNA-1	GH18(286-551)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_18_length_263919_cov_58.511937-augustus-gene-0.24-mRNA-1	CE4(62-193)	CE4+CBM18	CBM18+CE4	N	3
maker-NODE_191_length_51775_cov_58.548811-augustus-gene-0.20-mRNA-1	GH3(97-318)	GH3	GH3	N	3
maker-NODE_192_length_50578_cov_64.287527-augustus-gene-0.18-mRNA-1	CE1(24-279)	N	N	N	1
maker-NODE_193_length_46901_cov_61.419763-augustus-gene-0.14-mRNA-1	CE5(38-230)	N	N	N	1
maker-NODE_198_length_45067_cov_56.639853-augustus-gene-0.21-mRNA-1	GH132(55-313)	GH132	N	N	2
maker-NODE_19_length_255739_cov_51.913670-augustus-gene-1.18-mRNA-1	GH47(141-649)	GH47	GH47	N	3
maker-NODE_19_length_255739_cov_51.913670-augustus-gene-1.4-mRNA-1	GT39(66-310)	GT39	GT39	N	3
maker-NODE_19_length_255739_cov_51.913670-augustus-gene-1.5-mRNA-1	GT69(161-415)	GT69	GT69	N	3
maker-NODE_1_length_587648_cov_59.069856-augustus-gene-2.15-mRNA-1	AA11(34-226)	AA11	N	N	2
maker-NODE_203_length_40971_cov_56.972652-augustus-gene-0.1-mRNA-1	GH2(4-698)	GH2	GH2	N	3
maker-NODE_20_length_254254_cov_58.988368-augustus-gene-1.59-mRNA-1	GH13_25(1095-1548)	GH133	GH133+GH13_25	N	3
maker-NODE_214_length_35166_cov_63.145324-augustus-gene-0.4-mRNA-1	GH47(102-563)	GH47	GH47	N	3
maker-NODE_21_length_253343_cov_59.136358-augustus-gene-1.58-mRNA-1	GT20(11-474)	GT20	GT20	N	3
maker-NODE_220_length_32358_cov_56.298595-augustus-gene-0.9-mRNA-1	GH55(31-728)	N	GH55	N	2
maker-NODE_22_length_229101_cov_58.396399-augustus-gene-0.27-mRNA-1	GH76(27-401)	GH76	GH76	N	3
maker-NODE_22_length_229101_cov_58.396399-augustus-gene-1.35-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-NODE_231_length_27833_cov_56.256731-augustus-gene-0.8-mRNA-1	AA3(132-703)	N	N	N	1
maker-NODE_23_length_227044_cov_60.670871-augustus-gene-1.36-mRNA-1	GH81(296-963)	GH81	GH81	N	3
maker-NODE_23_length_227044_cov_60.670871-augustus-gene-1.45-mRNA-1	GH115(19-621)	GH115	GH115	N	3
maker-NODE_24_length_223128_cov_59.763692-augustus-gene-1.38-mRNA-1	GH12(89-236)	GH12	N	N	2
maker-NODE_24_length_223128_cov_59.763692-augustus-gene-1.39-mRNA-1	GH71(47-437)+CBM24(531-603)	GH71+CBM24	CBM24+GH71	N	3
maker-NODE_24_length_223128_cov_59.763692-augustus-gene-1.45-mRNA-1	GH18(31-268)	GH18	GH18	N	3
maker-NODE_24_length_223128_cov_59.763692-augustus-gene-1.46-mRNA-1	GH18(21-357)	GH18	GH18	N	3
maker-NODE_252_length_19657_cov_57.417358-augustus-gene-0.11-mRNA-1	GT2(126-288)	GT2	GT2	N	3
maker-NODE_25_length_222279_cov_46.709555-augustus-gene-0.7-mRNA-1	GH16(67-291)	N	N	N	1
maker-NODE_267_length_14287_cov_48.964124-augustus-gene-0.0-mRNA-1	GH95(27-772)	GH95	GH95	N	3
maker-NODE_26_length_216976_cov_59.063085-augustus-gene-0.24-mRNA-1	GH3(85-298)	GH3	GH3	N	3
maker-NODE_26_length_216976_cov_59.063085-augustus-gene-1.4-mRNA-1	AA7(23-239)	N	N	N	1
maker-NODE_289_length_6239_cov_52.255236-augustus-gene-0.1-mRNA-1	AA1_2(44-381)	AA1	AA1_2	N	3
maker-NODE_28_length_214489_cov_61.086685-augustus-gene-0.33-mRNA-1	GH16(49-287)	GH16	N	N	2
maker-NODE_28_length_214489_cov_61.086685-augustus-gene-1.46-mRNA-1	AA7(32-457)	N	N	N	1
maker-NODE_29_length_202040_cov_48.979709-augustus-gene-0.1-mRNA-1	GT24(1182-1429)	GT24	GT24	N	3
maker-NODE_29_length_202040_cov_48.979709-augustus-gene-0.2-mRNA-1	GT20(18-554)	GT20	GT20	N	3
maker-NODE_29_length_202040_cov_48.979709-augustus-gene-1.5-mRNA-1	GT48(868-1648)	GT48	GT48	N	3
maker-NODE_2_length_433942_cov_61.033279-augustus-gene-1.5-mRNA-1	GH72(21-335)+CBM43(387-472)	GH72	CBM43+GH72	N	3
maker-NODE_2_length_433942_cov_61.033279-augustus-gene-3.47-mRNA-1	GH92(259-759)	GH92	GH92	N	3
maker-NODE_30_length_201833_cov_57.581872-augustus-gene-1.14-mRNA-1	GT22(84-606)	GT22	GT22	N	3
maker-NODE_30_length_201833_cov_57.581872-augustus-gene-1.9-mRNA-1	GH18(534-889)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_33_length_199258_cov_59.565969-augustus-gene-0.13-mRNA-1	GH38(283-540)	GH38	GH38	N	3
maker-NODE_34_length_199252_cov_55.539500-augustus-gene-0.55-mRNA-1	GT4(449-618)	N	GT4	N	2
maker-NODE_34_length_199252_cov_55.539500-augustus-gene-0.56-mRNA-1	GH12(183-324)	N	N	N	1
maker-NODE_34_length_199252_cov_55.539500-augustus-gene-0.63-mRNA-1	GH95(16-784)	GH95	GH95	N	3
maker-NODE_34_length_199252_cov_55.539500-augustus-gene-0.67-mRNA-1	GT2(222-399)	N	GT2	N	2
maker-NODE_36_length_197924_cov_54.183243-augustus-gene-0.56-mRNA-1	GH18(31-381)	GH18	GH18	N	3
maker-NODE_38_length_190617_cov_50.977952-augustus-gene-0.35-mRNA-1	GH72(19-307)	GH72	GH72	N	3
maker-NODE_39_length_189161_cov_57.206466-augustus-gene-0.26-mRNA-1	GH18(83-407)	GH18	GH18	N	3
maker-NODE_3_length_417995_cov_62.188878-augustus-gene-0.8-mRNA-1	PL8(409-655)	N	N	N	1
maker-NODE_3_length_417995_cov_62.188878-augustus-gene-1.1-mRNA-1	GH16(32-283)	GH16	N	N	2
maker-NODE_3_length_417995_cov_62.188878-augustus-gene-3.67-mRNA-1	GT4(395-554)	GT4	GT4	N	3
maker-NODE_40_length_189076_cov_59.383024-augustus-gene-0.55-mRNA-1	GH3(80-293)	GH3	GH3	N	3
maker-NODE_40_length_189076_cov_59.383024-augustus-gene-0.76-mRNA-1	GT22(39-467)	GT22	GT22	N	3
maker-NODE_41_length_182320_cov_50.041050-augustus-gene-0.1-mRNA-1	GT58(39-403)	GT58	GT58	N	3
maker-NODE_41_length_182320_cov_50.041050-augustus-gene-0.18-mRNA-1	GT15(101-371)	GT15	GT15	N	3
maker-NODE_41_length_182320_cov_50.041050-augustus-gene-0.7-mRNA-1	GT59(67-540)	GT59	GT59	N	3
maker-NODE_43_length_178737_cov_61.249762-augustus-gene-0.58-mRNA-1	GT2(16-185)	GT2	GT2	N	3
maker-NODE_47_length_172782_cov_53.497095-augustus-gene-0.3-mRNA-1	GT50(160-429)	GT50	GT50	N	3
maker-NODE_48_length_172563_cov_64.011529-augustus-gene-0.12-mRNA-1	GH37(144-706)	GH37	GH37	N	3
maker-NODE_49_length_172268_cov_55.373148-augustus-gene-0.64-mRNA-1	GH18(40-366)	GH18	GH18	N	3
maker-NODE_4_length_411546_cov_58.313316-augustus-gene-1.6-mRNA-1	GT66(24-672)	GT66	GT66	N	3
maker-NODE_53_length_168172_cov_57.242947-augustus-gene-0.3-mRNA-1	GH47(1-429)	GH47	GH47	N	3
maker-NODE_54_length_166755_cov_60.439518-augustus-gene-0.57-mRNA-1	GT90(690-984)	GT90	GT90	N	3
maker-NODE_54_length_166755_cov_60.439518-augustus-gene-0.67-mRNA-1	AA6(4-197)	AA6	N	N	2
maker-NODE_58_length_160627_cov_62.950766-augustus-gene-0.22-mRNA-1	AA1_3(62-389)	AA1	AA1_3	N	3
maker-NODE_59_length_157780_cov_61.457150-augustus-gene-0.53-mRNA-1	GT57(17-494)	GT57	GT57	N	3
maker-NODE_5_length_406391_cov_59.664661-augustus-gene-1.5-mRNA-1	GH72(32-332)	GH72	GH72	N	3
maker-NODE_5_length_406391_cov_59.664661-augustus-gene-2.20-mRNA-1	GT62(97-358)	GT62	GT62	N	3
maker-NODE_67_length_147136_cov_60.842554-augustus-gene-0.51-mRNA-1	CE10(100-257)	N	N	N	1
maker-NODE_68_length_147126_cov_63.765060-augustus-gene-0.7-mRNA-1	GT34(174-438)	GT34	GT34	N	3
maker-NODE_6_length_405600_cov_57.965645-augustus-gene-2.30-mRNA-1	AA4(17-249)	N	N	N	1
maker-NODE_71_length_145085_cov_54.776680-augustus-gene-0.44-mRNA-1	GH35(54-385)	GH35	GH35	N	3
maker-NODE_71_length_145085_cov_54.776680-augustus-gene-0.50-mRNA-1	AA2(90-339)	N	N	N	1
maker-NODE_72_length_144784_cov_53.250524-augustus-gene-0.0-mRNA-1	CE10(444-671)	N	N	N	1
maker-NODE_73_length_140107_cov_62.583505-augustus-gene-0.36-mRNA-1	CE10(95-331)	N	N	N	1
