Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_189_length_37847_cov_14.258749-processed-gene-0.48-mRNA-1	PL7_4(30-249)	N	N	N	1
augustus_masked-NODE_19_length_100030_cov_13.772870-processed-gene-0.3-mRNA-1	GH67(13-604)	GH67	GH67	N	3
augustus_masked-NODE_1_length_178588_cov_14.108595-processed-gene-0.344-mRNA-1	CE10(75-330)	N	N	N	1
augustus_masked-NODE_205_length_35810_cov_11.933021-processed-gene-0.74-mRNA-1	AA2(128-229)	N	AA2	N	2
augustus_masked-NODE_219_length_34859_cov_13.112778-processed-gene-0.94-mRNA-1	CE10(170-445)	N	N	N	1
augustus_masked-NODE_221_length_34342_cov_14.200205-processed-gene-0.128-mRNA-1	GT22(14-348)	GT22	GT22	N	3
augustus_masked-NODE_222_length_34204_cov_13.734132-processed-gene-0.71-mRNA-1	CBM21(352-458)	CBM21	CBM21	N	3
augustus_masked-NODE_227_length_33960_cov_12.618213-processed-gene-0.95-mRNA-1	GH76(2-365)	GH76	GH76	N	3
augustus_masked-NODE_228_length_33809_cov_12.240247-processed-gene-0.76-mRNA-1	GH18(39-296)	GH18	GH18	N	3
augustus_masked-NODE_22_length_97629_cov_13.701452-processed-gene-0.8-mRNA-1	GT4(261-415)	N	GT4	N	2
augustus_masked-NODE_236_length_33126_cov_12.917755-processed-gene-0.73-mRNA-1	GT69(123-398)	GT69	GT69	N	3
augustus_masked-NODE_237_length_33112_cov_13.325148-processed-gene-0.132-mRNA-1	GH3(34-245)	GH3	GH3	N	3
augustus_masked-NODE_249_length_31663_cov_12.925292-processed-gene-0.77-mRNA-1	GT57(74-305)+GT57(361-592)	GT57	GT57	N	3
augustus_masked-NODE_24_length_95528_cov_13.636146-processed-gene-0.243-mRNA-1	GT22(6-391)	GT22	GT22	N	3
augustus_masked-NODE_24_length_95528_cov_13.636146-processed-gene-0.259-mRNA-1	GH128(210-422)	N	N	N	1
augustus_masked-NODE_27_length_93086_cov_14.125528-processed-gene-0.191-mRNA-1	GH38(283-541)	GH38	GH38	N	3
augustus_masked-NODE_280_length_28934_cov_12.446454-processed-gene-0.80-mRNA-1	AA3_2(3-575)	AA3+AA8	AA3_2	N	3
augustus_masked-NODE_285_length_28678_cov_12.999440-processed-gene-0.62-mRNA-1	GT32(88-165)	N	N	N	1
augustus_masked-NODE_29_length_92465_cov_12.802671-processed-gene-0.277-mRNA-1	GH16(139-373)	GH16	GH16	N	3
augustus_masked-NODE_2_length_158552_cov_13.793940-processed-gene-0.354-mRNA-1	GH16(99-335)	GH16	N	N	2
augustus_masked-NODE_302_length_27279_cov_13.672989-processed-gene-0.10-mRNA-1	GH72(16-332)	GH72	GH72	N	3
augustus_masked-NODE_309_length_26817_cov_12.369502-processed-gene-0.23-mRNA-1	GT15(75-352)	GT15	GT15	N	3
augustus_masked-NODE_322_length_25730_cov_11.346639-processed-gene-0.7-mRNA-1	GT34(66-292)	GT34	N	N	2
augustus_masked-NODE_35_length_88311_cov_13.772600-processed-gene-0.39-mRNA-1	AA3(9-541)	AA3	AA3_2	N	3
augustus_masked-NODE_36_length_87924_cov_14.182546-processed-gene-0.172-mRNA-1	GH16(43-239)	GH16	GH16	N	3
augustus_masked-NODE_37_length_84171_cov_14.626077-processed-gene-0.21-mRNA-1	GH20(186-530)	GH20	GH20	N	3
augustus_masked-NODE_37_length_84171_cov_14.626077-processed-gene-0.23-mRNA-1	GH3(57-264)	GH3	GH3	N	3
augustus_masked-NODE_389_length_21069_cov_12.185799-processed-gene-0.17-mRNA-1	GT4(203-333)	GT4	GT4	N	3
augustus_masked-NODE_389_length_21069_cov_12.185799-processed-gene-0.18-mRNA-1	GT39(76-322)	GT39	GT39	N	3
augustus_masked-NODE_38_length_83942_cov_15.047020-processed-gene-0.18-mRNA-1	GH5_5(20-291)	GH5	CBM1+GH5_5	N	3
augustus_masked-NODE_3_length_155132_cov_13.519809-processed-gene-0.276-mRNA-1	GH18(75-311)	N	GH18	N	2
augustus_masked-NODE_429_length_18955_cov_13.523529-processed-gene-0.71-mRNA-1	GH64(79-457)	GH64	N	N	2
augustus_masked-NODE_43_length_81177_cov_13.062727-processed-gene-0.59-mRNA-1	GH76(32-374)	GH76	GH76	N	3
augustus_masked-NODE_43_length_81177_cov_13.062727-processed-gene-0.72-mRNA-1	AA11(33-171)	AA11	N	N	2
augustus_masked-NODE_447_length_17924_cov_13.060179-processed-gene-0.63-mRNA-1	GH20(208-583)	GH20	GH20	N	3
augustus_masked-NODE_474_length_16685_cov_12.419072-processed-gene-0.5-mRNA-1	GH16(110-321)	N	N	N	1
augustus_masked-NODE_4_length_152041_cov_14.124794-processed-gene-0.102-mRNA-1	GT4(222-396)	GT4	GT4	N	3
augustus_masked-NODE_504_length_15475_cov_14.049453-processed-gene-0.3-mRNA-1	GH3(212-459)	GH3	GH3	N	3
augustus_masked-NODE_504_length_15475_cov_14.049453-processed-gene-0.5-mRNA-1	GH18(23-384)	GH18	N	N	2
augustus_masked-NODE_50_length_78405_cov_13.514832-processed-gene-0.30-mRNA-1	GT2(10-179)	GT2	GT2	N	3
augustus_masked-NODE_517_length_14822_cov_12.189724-processed-gene-0.18-mRNA-1	CE10(105-480)	N	N	N	1
augustus_masked-NODE_526_length_14378_cov_11.075223-processed-gene-0.12-mRNA-1	GH18(48-279)	GH18	GH18	N	3
augustus_masked-NODE_56_length_72751_cov_14.766964-processed-gene-0.5-mRNA-1	GT90(331-600)	GT90	GT90	N	3
augustus_masked-NODE_5_length_137511_cov_13.139136-processed-gene-0.23-mRNA-1	AA7(595-810)	AA7	AA7	N	3
augustus_masked-NODE_608_length_11356_cov_8.824472-processed-gene-0.14-mRNA-1	GH31(265-706)	GH31	GH31	N	3
augustus_masked-NODE_63_length_69023_cov_13.729505-processed-gene-0.205-mRNA-1	GH16(138-426)	GH16	GH16	N	3
augustus_masked-NODE_6_length_135386_cov_13.670565-processed-gene-0.353-mRNA-1	GH5_12(15-549)	GH5	GH5_12	N	3
augustus_masked-NODE_70_length_66553_cov_12.572758-processed-gene-0.3-mRNA-1	GH15(52-460)+CBM20(534-625)	GH15+CBM20	CBM20+GH15	N	3
augustus_masked-NODE_72_length_66399_cov_13.134672-processed-gene-0.52-mRNA-1	CE10(143-387)	N	N	N	1
augustus_masked-NODE_73_length_66233_cov_14.077270-processed-gene-0.168-mRNA-1	CE4(71-202)	CE4	N	N	2
augustus_masked-NODE_744_length_7495_cov_13.910152-processed-gene-0.1-mRNA-1	GH28(94-427)	GH28	GH28	N	3
augustus_masked-NODE_74_length_66174_cov_12.947734-processed-gene-0.25-mRNA-1	GH18(38-233)	GH18	GH18	N	3
augustus_masked-NODE_75_length_65010_cov_13.323089-processed-gene-0.145-mRNA-1	GH31(249-809)	GH31	GH31	N	3
augustus_masked-NODE_85_length_61801_cov_13.682978-processed-gene-0.29-mRNA-1	GH72(33-332)	GH72	GH72	N	3
augustus_masked-NODE_89_length_59892_cov_13.131783-processed-gene-0.88-mRNA-1	AA7(29-219)	N	N	N	1
augustus_masked-NODE_91_length_59686_cov_14.327574-processed-gene-0.107-mRNA-1	GH49(28-568)	GH49	GH49	N	3
augustus_masked-NODE_9_length_119193_cov_13.835091-processed-gene-0.31-mRNA-1	GH132(149-457)	GH132	N	N	2
maker-NODE_103_length_53666_cov_13.618278-snap-gene-0.56-mRNA-1	GH37(143-704)	GH37	GH37	N	3
maker-NODE_107_length_53137_cov_13.147161-snap-gene-0.3-mRNA-1	AA9(4-225)	AA9	N	N	2
maker-NODE_109_length_52329_cov_12.800084-snap-gene-0.37-mRNA-1	GH13_25(1089-1542)	GH133	GH133+GH13_25	N	3
maker-NODE_110_length_51928_cov_13.075404-augustus-gene-0.8-mRNA-1	GT66(24-672)	GT66	GT66	N	3
maker-NODE_114_length_50831_cov_13.243728-snap-gene-0.84-mRNA-1	GH125(88-530)	GH125	GH125	N	3
maker-NODE_115_length_50394_cov_12.884775-snap-gene-0.2-mRNA-1	AA7(27-491)	AA7	N	N	2
maker-NODE_117_length_50097_cov_11.371923-snap-gene-0.84-mRNA-1	GT62(69-332)	GT62	GT62	N	3
maker-NODE_118_length_50054_cov_13.977087-snap-gene-0.100-mRNA-1	PL1_4(110-299)	PL1	PL1_4	N	3
maker-NODE_118_length_50054_cov_13.977087-snap-gene-0.99-mRNA-1	GH95(30-773)	GH95	GH95	N	3
maker-NODE_11_length_115864_cov_13.627181-snap-gene-0.267-mRNA-1	AA1_2(41-379)	AA1	AA1_2	N	3
maker-NODE_123_length_48959_cov_13.914278-snap-gene-0.72-mRNA-1	GH88(57-431)	GH88	N	N	2
maker-NODE_127_length_47651_cov_12.788486-snap-gene-0.26-mRNA-1	GH76(30-405)	GH76	GH76	N	3
maker-NODE_12_length_114886_cov_12.062792-augustus-gene-0.57-mRNA-1	GT4(355-513)	GT4	GT4	N	3
maker-NODE_132_length_47154_cov_13.508431-snap-gene-0.11-mRNA-1	GH12(179-324)	N	N	N	1
maker-NODE_132_length_47154_cov_13.508431-snap-gene-0.14-mRNA-1	GT2(210-387)	N	GT2	N	2
maker-NODE_148_length_44032_cov_13.250837-augustus-gene-0.0-mRNA-1	GH55(39-737)	N	GH55	N	2
maker-NODE_148_length_44032_cov_13.250837-augustus-gene-0.3-mRNA-1	CE9(18-411)	CE9	CE9	N	3
maker-NODE_151_length_43420_cov_13.014252-augustus-gene-0.41-mRNA-1	AA7(60-491)	N	N	N	1
maker-NODE_152_length_43284_cov_14.262599-snap-gene-0.163-mRNA-1	GH47(107-568)	GH47	GH47	N	3
maker-NODE_162_length_40742_cov_12.332069-augustus-gene-0.4-mRNA-1	GH3(159-356)	GH3	GH3	N	3
maker-NODE_164_length_40659_cov_13.795520-snap-gene-0.20-mRNA-1	GT50(133-396)	GT50	GT50	N	3
maker-NODE_166_length_40456_cov_12.932282-snap-gene-0.96-mRNA-1	GH1(53-524)	GH1	GH1	N	3
maker-NODE_16_length_104966_cov_14.456681-augustus-gene-0.195-mRNA-1	GH132(33-313)	GH132	N	N	2
maker-NODE_170_length_40273_cov_13.152867-augustus-gene-0.111-mRNA-1	GT57(18-507)	GT57	GT57	N	3
maker-NODE_171_length_40092_cov_13.493982-snap-gene-0.107-mRNA-1	GH65(414-777)	GH65	GH65	N	3
maker-NODE_174_length_39913_cov_10.955788-snap-gene-0.48-mRNA-1	GH31(348-917)	GH31	GH31	N	3
maker-NODE_182_length_38855_cov_12.309879-snap-gene-0.3-mRNA-1	GT62(96-359)	GT62	GT62	N	3
maker-NODE_19_length_100030_cov_13.772870-augustus-gene-0.61-mRNA-1	AA7(37-462)	AA7	N	N	2
maker-NODE_19_length_100030_cov_13.772870-snap-gene-0.84-mRNA-1	GH30_3(64-486)	GH30	GH30_3	N	3
maker-NODE_212_length_35587_cov_10.589509-snap-gene-0.3-mRNA-1	GH71(47-436)+CBM24(525-602)	GH71+CBM24	CBM24+GH71	N	3
maker-NODE_219_length_34859_cov_13.112778-augustus-gene-0.79-mRNA-1	AA7(169-380)	AA7	N	N	2
maker-NODE_21_length_99148_cov_12.901607-augustus-gene-0.267-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-NODE_21_length_99148_cov_12.901607-augustus-gene-0.276-mRNA-1	GT33(92-510)	GT33	GT33	N	3
maker-NODE_220_length_34462_cov_13.739770-augustus-gene-0.4-mRNA-1	GT15(120-422)	GT15	GT15	N	3
maker-NODE_225_length_34059_cov_10.352705-augustus-gene-0.38-mRNA-1	GH92(269-789)	GH92	GH92	N	3
maker-NODE_22_length_97629_cov_13.701452-augustus-gene-0.201-mRNA-1	GH16(32-265)	GH16	N	N	2
maker-NODE_232_length_33652_cov_12.961044-augustus-gene-0.19-mRNA-1	GH18(26-367)	GH18	GH18	N	3
maker-NODE_25_length_93834_cov_13.421857-snap-gene-0.231-mRNA-1	GH55(33-751)	GH28+GH55	GH55	N	3
maker-NODE_271_length_29895_cov_13.741702-snap-gene-0.75-mRNA-1	AA7(32-244)	N	N	N	1
maker-NODE_272_length_29752_cov_14.374312-augustus-gene-0.13-mRNA-1	CE3(84-283)	CE3	CE3	N	3
maker-NODE_273_length_29505_cov_12.579992-snap-gene-0.62-mRNA-1	GH3(89-316)	GH3	GH3	N	3
maker-NODE_280_length_28934_cov_12.446454-snap-gene-0.73-mRNA-1	GT32(125-206)	GT32	GT32	N	3
maker-NODE_283_length_28819_cov_12.041266-snap-gene-0.36-mRNA-1	GT15(110-380)	GT15	GT15	N	3
maker-NODE_283_length_28819_cov_12.041266-snap-gene-0.38-mRNA-1	CE10(153-416)	N	N	N	1
maker-NODE_29_length_92465_cov_12.802671-augustus-gene-0.324-mRNA-1	AA3_3(8-617)	AA3	AA3_3	N	3
maker-NODE_2_length_158552_cov_13.793940-augustus-gene-0.321-mRNA-1	GT34(156-420)	GT34	GT34	N	3
maker-NODE_306_length_26907_cov_12.659074-snap-gene-0.12-mRNA-1	AA2(65-246)	N	N	N	1
maker-NODE_307_length_26899_cov_14.042881-augustus-gene-0.29-mRNA-1	GH16(105-263)	GH16+CBM18	CBM18+GH16	N	3
maker-NODE_313_length_26420_cov_13.438292-snap-gene-0.29-mRNA-1	CE5(43-236)	N	N	N	1
maker-NODE_314_length_26408_cov_13.097371-augustus-gene-0.94-mRNA-1	GH47(143-650)	GH47	GH47	N	3
maker-NODE_314_length_26408_cov_13.097371-augustus-gene-0.96-mRNA-1	GT39(75-319)	GT39	GT39	N	3
maker-NODE_314_length_26408_cov_13.097371-snap-gene-0.77-mRNA-1	GT69(63-317)	GT69	GT69	N	3
maker-NODE_319_length_26006_cov_13.119479-augustus-gene-0.32-mRNA-1	GT8(17-215)	GT8	GT8	N	3
maker-NODE_329_length_25228_cov_12.621370-augustus-gene-0.61-mRNA-1	GT4(455-624)	N	GT4	N	2
maker-NODE_329_length_25228_cov_12.621370-snap-gene-0.8-mRNA-1	GH95(21-795)	GH95	GH95	N	3
maker-NODE_331_length_25115_cov_13.119137-snap-gene-0.56-mRNA-1	GT22(6-360)	GT22	GT22	N	3
maker-NODE_339_length_24558_cov_11.522819-augustus-gene-0.64-mRNA-1	GH2(5-761)	GH2	GH2	N	3
maker-NODE_33_length_89724_cov_13.134313-snap-gene-0.208-mRNA-1	GH18(77-398)	GH18	N	N	2
maker-NODE_348_length_23951_cov_13.137089-snap-gene-0.2-mRNA-1	AA11(18-156)	AA11	N	N	2
maker-NODE_350_length_23879_cov_13.276903-augustus-gene-0.44-mRNA-1	GH16(82-219)	GH16	N	N	2
maker-NODE_356_length_23669_cov_14.144720-augustus-gene-0.52-mRNA-1	GT58(488-852)	GT58	GT58	N	3
maker-NODE_363_length_23377_cov_11.923398-snap-gene-0.10-mRNA-1	AA6(5-199)	AA6	N	N	2
maker-NODE_36_length_87924_cov_14.182546-snap-gene-0.203-mRNA-1	GT90(688-961)	GT90	N	N	2
maker-NODE_37_length_84171_cov_14.626077-augustus-gene-0.234-mRNA-1	GH18(30-270)	GH18	N	N	2
maker-NODE_38_length_83942_cov_15.047020-snap-gene-0.34-mRNA-1	GT22(42-470)	GT22	GT22	N	3
maker-NODE_38_length_83942_cov_15.047020-snap-gene-0.38-mRNA-1	AA7(117-305)	N	N	N	1
maker-NODE_393_length_20829_cov_14.982707-augustus-gene-0.12-mRNA-1	GH89(73-754)	N	GH89	N	2
maker-NODE_394_length_20758_cov_13.394746-augustus-gene-0.24-mRNA-1	GH16(123-304)	N	N	N	1
maker-NODE_3_length_155132_cov_13.519809-augustus-gene-0.256-mRNA-1	GT15(116-346)	N	N	N	1
maker-NODE_3_length_155132_cov_13.519809-augustus-gene-0.258-mRNA-1	CE4(125-256)	CE4	CBM18+CE4	N	3
maker-NODE_400_length_20382_cov_12.633078-augustus-gene-0.1-mRNA-1	GH47(147-632)	GH47	GH47	N	3
maker-NODE_408_length_20082_cov_13.078978-snap-gene-0.59-mRNA-1	CE10(174-608)	N	N	N	1
maker-NODE_409_length_20071_cov_13.640694-snap-gene-0.0-mRNA-1	GH13_8(234-527)	GH13+CBM48	CBM48+GH13_8	N	3
maker-NODE_417_length_19421_cov_13.774489-snap-gene-0.4-mRNA-1	GT90(576-850)	GT90	GT90	N	3
maker-NODE_419_length_19390_cov_14.117635-augustus-gene-0.52-mRNA-1	GT1(220-539)	GT1	GT1	N	3
maker-NODE_41_length_82131_cov_12.159053-snap-gene-0.79-mRNA-1	GH125(91-517)	GH125	GH125	N	3
maker-NODE_423_length_19232_cov_12.159278-snap-gene-0.4-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
maker-NODE_42_length_81419_cov_14.132079-snap-gene-0.108-mRNA-1	AA11(21-218)	AA11	N	N	2
maker-NODE_437_length_18595_cov_11.480778-snap-gene-0.27-mRNA-1	GH16(114-325)	N	N	N	1
maker-NODE_439_length_18546_cov_14.121125-snap-gene-0.6-mRNA-1	GH28(53-373)	GH28	GH28	N	3
maker-NODE_455_length_17791_cov_12.803499-augustus-gene-0.7-mRNA-1	AA3(91-665)	N	N	N	1
maker-NODE_47_length_79034_cov_13.049577-snap-gene-0.121-mRNA-1	CE5(86-253)	CE5	N	N	2
maker-NODE_49_length_78640_cov_13.288016-snap-gene-0.100-mRNA-1	GT24(1182-1429)	GT24	GT24	N	3
maker-NODE_49_length_78640_cov_13.288016-snap-gene-0.101-mRNA-1	GT20(17-549)	GT20	GT20	N	3
maker-NODE_4_length_152041_cov_14.124794-augustus-gene-0.1-mRNA-1	AA7(136-346)	N	N	N	1
maker-NODE_4_length_152041_cov_14.124794-augustus-gene-0.12-mRNA-1	GH79(28-459)	GH79	N	N	2
maker-NODE_4_length_152041_cov_14.124794-snap-gene-0.131-mRNA-1	AA7(126-323)	N	AA7	N	2
maker-NODE_4_length_152041_cov_14.124794-snap-gene-0.133-mRNA-1	AA3_2(17-579)	N	N	N	1
maker-NODE_500_length_15663_cov_10.336187-augustus-gene-0.1-mRNA-1	GH35(40-371)	GH35	GH35	N	3
maker-NODE_502_length_15652_cov_14.207729-snap-gene-0.7-mRNA-1	CE10(492-720)	N	N	N	1
maker-NODE_52_length_76760_cov_14.095794-augustus-gene-0.173-mRNA-1	GH128(44-282)	GH128	N	N	2
maker-NODE_544_length_13689_cov_11.650494-augustus-gene-0.5-mRNA-1	GT1(934-1337)	GT1	GT1	N	3
maker-NODE_578_length_12542_cov_10.771083-augustus-gene-0.5-mRNA-1	GH92(278-758)	GH92	GH92	N	3
maker-NODE_588_length_12023_cov_10.103564-snap-gene-0.19-mRNA-1	GH18(32-329)	GH18	CBM1+GH18	N	3
maker-NODE_589_length_12013_cov_13.387178-augustus-gene-0.16-mRNA-1	GH16(85-221)	GH16	N	N	2
maker-NODE_59_length_70198_cov_13.636611-snap-gene-0.137-mRNA-1	CE10(62-243)	N	N	N	1
maker-NODE_5_length_137511_cov_13.139136-snap-gene-0.297-mRNA-1	GH5_5(23-309)	GH5	GH5_5	N	3
maker-NODE_60_length_70154_cov_13.482328-snap-gene-0.2-mRNA-1	GT20(9-475)	GT20	GT20	N	3
maker-NODE_60_length_70154_cov_13.482328-snap-gene-0.5-mRNA-1	GH16(51-224)	N	N	N	1
maker-NODE_61_length_69890_cov_14.566891-augustus-gene-0.3-mRNA-1	GH92(286-794)	GH92	GH92	N	3
maker-NODE_63_length_69023_cov_13.729505-snap-gene-0.36-mRNA-1	GH76(31-416)	GH76	GH76	N	3
maker-NODE_64_length_68635_cov_13.046885-snap-gene-0.23-mRNA-1	GH47(36-612)	GH47	GH47	N	3
maker-NODE_669_length_9429_cov_9.310578-snap-gene-0.15-mRNA-1	GT48(866-1645)	GT48	GT48	N	3
maker-NODE_66_length_68292_cov_12.289562-snap-gene-0.20-mRNA-1	GT3(17-653)	GT3	GT3	N	3
maker-NODE_67_length_67339_cov_13.219544-augustus-gene-0.135-mRNA-1	GH115(23-948)	GH115	GH115	N	3
maker-NODE_6_length_135386_cov_13.670565-snap-gene-0.70-mRNA-1	GH47(216-908)	GH47	GH47	N	3
maker-NODE_708_length_8416_cov_13.915671-snap-gene-0.1-mRNA-1	GH18(499-846)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_77_length_64594_cov_15.479486-snap-gene-0.21-mRNA-1	GH12(89-235)	GH12	N	N	2
maker-NODE_782_length_6609_cov_12.960352-augustus-gene-0.1-mRNA-1	GH17(155-420)	GH17	GH17	N	3
maker-NODE_81_length_63005_cov_13.918891-augustus-gene-0.113-mRNA-1	GH18(614-957)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_89_length_59892_cov_13.131783-snap-gene-0.21-mRNA-1	GH18(53-286)	GH18	N	N	2
maker-NODE_92_length_58626_cov_14.117404-snap-gene-0.148-mRNA-1	GH72(20-329)+CBM43(381-467)	GH72	CBM43+GH72	N	3
maker-NODE_932_length_4553_cov_7.520334-augustus-gene-0.15-mRNA-1	GH11(75-244)	GH11	N	N	2
maker-NODE_96_length_56900_cov_13.689571-snap-gene-0.28-mRNA-1	GT76(17-440)	GT76	GT76	N	3
snap_masked-NODE_107_length_53137_cov_13.147161-processed-gene-0.35-mRNA-1	GT2(114-276)	GT2	GT2	N	3
snap_masked-NODE_107_length_53137_cov_13.147161-processed-gene-0.40-mRNA-1	GH2(47-475)	GH2	GH2	N	3
snap_masked-NODE_115_length_50394_cov_12.884775-processed-gene-0.61-mRNA-1	GH3(30-227)	GH3	GH3	N	3
snap_masked-NODE_120_length_49705_cov_13.117068-processed-gene-0.5-mRNA-1	GH55(50-791)	GH28+GH55	GH55	N	3
snap_masked-NODE_122_length_49258_cov_13.124382-processed-gene-0.169-mRNA-1	GT39(73-311)	GT39	GT39	N	3
snap_masked-NODE_131_length_47203_cov_13.359121-processed-gene-0.23-mRNA-1	GT1(227-565)	GT1	GT1	N	3
snap_masked-NODE_146_length_44174_cov_12.568257-processed-gene-0.14-mRNA-1	GH18(37-386)	GH18	GH18	N	3
snap_masked-NODE_160_length_40994_cov_13.364304-processed-gene-0.116-mRNA-1	GH76(32-444)	GH76	GH76	N	3
snap_masked-NODE_171_length_40092_cov_13.493982-processed-gene-0.3-mRNA-1	GH3(124-373)	GH3	GH3	N	3
snap_masked-NODE_181_length_38972_cov_12.117287-processed-gene-0.126-mRNA-1	GH18(31-284)	GH18	N	N	2
snap_masked-NODE_206_length_35786_cov_12.308814-processed-gene-0.7-mRNA-1	GT17(46-302)	GT17	N	N	2
snap_masked-NODE_216_length_35051_cov_11.015147-processed-gene-0.17-mRNA-1	GH36(14-708)	GH36	GH36	N	3
snap_masked-NODE_231_length_33691_cov_12.552824-processed-gene-0.58-mRNA-1	GH5_9(201-528)	GH5	GH5_9	N	3
snap_masked-NODE_234_length_33254_cov_13.266308-processed-gene-0.8-mRNA-1	AA1_3(70-397)	AA1	AA1_3	N	3
snap_masked-NODE_238_length_32949_cov_14.117848-processed-gene-0.7-mRNA-1	CE10(123-451)	N	N	N	1
snap_masked-NODE_243_length_31972_cov_12.748406-processed-gene-0.7-mRNA-1	AA7(186-378)	N	N	N	1
snap_masked-NODE_26_length_93683_cov_13.216737-processed-gene-0.312-mRNA-1	GT62(84-348)	GT62	GT62	N	3
snap_masked-NODE_274_length_29392_cov_8.086110-processed-gene-0.1-mRNA-1	GH3(107-328)	GH3	GH3	N	3
snap_masked-NODE_283_length_28819_cov_12.041266-processed-gene-0.27-mRNA-1	GT59(58-443)	GT59	GT59	N	3
snap_masked-NODE_285_length_28678_cov_12.999440-processed-gene-0.43-mRNA-1	GT64(102-347)	N	N	N	1
snap_masked-NODE_300_length_27410_cov_13.666825-processed-gene-0.3-mRNA-1	GT90(297-583)	GT90	GT90	N	3
snap_masked-NODE_342_length_24439_cov_12.490005-processed-gene-0.2-mRNA-1	GH76(87-457)	GH76	GH76	N	3
snap_masked-NODE_364_length_23350_cov_12.682470-processed-gene-0.45-mRNA-1	CE1(142-399)	N	N	N	1
snap_masked-NODE_366_length_23266_cov_12.934440-processed-gene-0.72-mRNA-1	GH72(18-299)	GH72	GH72	N	3
snap_masked-NODE_37_length_84171_cov_14.626077-processed-gene-0.37-mRNA-1	CE4(126-256)	CE4	CBM18+CE4	N	3
snap_masked-NODE_42_length_81419_cov_14.132079-processed-gene-0.132-mRNA-1	CE10(86-363)	N	N	N	1
snap_masked-NODE_439_length_18546_cov_14.121125-processed-gene-0.10-mRNA-1	GH18(31-267)	GH18	GH18	N	3
snap_masked-NODE_439_length_18546_cov_14.121125-processed-gene-0.9-mRNA-1	GH18(13-352)	GH18	GH18	N	3
snap_masked-NODE_44_length_81021_cov_13.185898-processed-gene-0.162-mRNA-1	GT20(154-617)	GT20	GT20	N	3
snap_masked-NODE_45_length_80866_cov_13.692627-processed-gene-0.2-mRNA-1	CE10(16-269)	N	N	N	1
snap_masked-NODE_51_length_77332_cov_13.564925-processed-gene-0.40-mRNA-1	GH92(261-749)	GH92	GH92	N	3
snap_masked-NODE_55_length_72763_cov_13.333416-processed-gene-0.93-mRNA-1	GT21(40-326)	GT21	GT21	N	3
snap_masked-NODE_579_length_12407_cov_15.157818-processed-gene-0.6-mRNA-1	AA5(405-908)	AA5	AA5_1	N	3
snap_masked-NODE_59_length_70198_cov_13.636611-processed-gene-0.1-mRNA-1	GT32(82-164)	GT32	GT32	N	3
snap_masked-NODE_5_length_137511_cov_13.139136-processed-gene-0.54-mRNA-1	AA7(23-236)	N	N	N	1
snap_masked-NODE_5_length_137511_cov_13.139136-processed-gene-0.58-mRNA-1	GT8(39-321)	GT8	N	N	2
snap_masked-NODE_60_length_70154_cov_13.482328-processed-gene-0.51-mRNA-1	GH5_7(64-339)	GH5	CBM1+GH5_7	N	3
snap_masked-NODE_67_length_67339_cov_13.219544-processed-gene-0.169-mRNA-1	GH81(32-725)	GH81	GH81	N	3
