Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_81_length_98038_cov_70.217545-processed-gene-0.161-mRNA-1	GT32(103-185)	GT32	GT32	N	3
augustus_masked-NODE_86_length_94289_cov_69.977305-processed-gene-0.251-mRNA-1	GT57(76-310)+GT57(356-587)	GT57	GT57	N	3
augustus_masked-NODE_90_length_91455_cov_78.090465-processed-gene-0.45-mRNA-1	GT39(68-306)	GT39	GT39	N	3
augustus_masked-NODE_91_length_90328_cov_77.894746-processed-gene-0.34-mRNA-1	GT8(75-347)	GT8	N	N	2
augustus_masked-NODE_93_length_89095_cov_70.836357-processed-gene-0.165-mRNA-1	GT90(733-1006)	GT90	N	N	2
augustus_masked-NODE_94_length_88227_cov_73.441430-processed-gene-0.24-mRNA-1	GT4(226-356)	GT4	GT4	N	3
maker-NODE_102_length_82259_cov_77.195989-augustus-gene-0.1-mRNA-1	GH20(196-539)	GH20	GH20	N	3
maker-NODE_104_length_81462_cov_74.206578-snap-gene-0.182-mRNA-1	GH31(346-932)	GH31	GH31	N	3
maker-NODE_105_length_81009_cov_70.909213-snap-gene-0.118-mRNA-1	AA5(642-1148)	AA5	AA5_1	N	3
maker-NODE_109_length_80174_cov_69.339688-snap-gene-0.3-mRNA-1	GH3(125-338)	GH3	GH3	N	3
maker-NODE_10_length_298307_cov_73.795379-augustus-gene-1.134-mRNA-1	GT32(125-207)	GT32	GT32	N	3
maker-NODE_10_length_298307_cov_73.795379-augustus-gene-1.141-mRNA-1	GH76(29-401)	GH76	GH76	N	3
maker-NODE_10_length_298307_cov_73.795379-augustus-gene-1.150-mRNA-1	GH18(51-283)	GH18	N	N	2
maker-NODE_115_length_77220_cov_72.349137-snap-gene-0.165-mRNA-1	GT2(850-942)	GT2	GT2	N	3
maker-NODE_116_length_76803_cov_72.831890-augustus-gene-0.4-mRNA-1	AA11(20-216)	AA11	N	N	2
maker-NODE_11_length_279013_cov_75.597233-augustus-gene-0.242-mRNA-1	GH16(125-373)	GH16	GH16	N	3
maker-NODE_11_length_279013_cov_75.597233-augustus-gene-0.247-mRNA-1	AA3_3(8-611)	AA3	AA3_3	N	3
maker-NODE_11_length_279013_cov_75.597233-snap-gene-1.40-mRNA-1	AA11(19-150)	AA11	N	N	2
maker-NODE_120_length_72221_cov_72.352623-augustus-gene-0.65-mRNA-1	CE9(18-411)	CE9	CE9	N	3
maker-NODE_120_length_72221_cov_72.352623-augustus-gene-0.71-mRNA-1	GH3(204-430)	N	GH3	N	2
maker-NODE_120_length_72221_cov_72.352623-augustus-gene-0.74-mRNA-1	GH55(29-727)	N	GH55	N	2
maker-NODE_121_length_72173_cov_73.643394-augustus-gene-0.161-mRNA-1	AA2(133-234)	N	AA2	N	2
maker-NODE_123_length_70203_cov_70.903719-augustus-gene-0.242-mRNA-1	GT90(697-978)	GT90	GT90	N	3
maker-NODE_124_length_69451_cov_64.170936-snap-gene-0.174-mRNA-1	GH18(67-390)	GH18	GH18	N	3
maker-NODE_128_length_63961_cov_75.777532-snap-gene-0.16-mRNA-1	CE4(123-253)	CE4+CBM18	N	N	2
maker-NODE_129_length_63937_cov_77.103291-snap-gene-0.154-mRNA-1	GH92(226-727)	GH92	GH92	N	3
maker-NODE_12_length_273513_cov_69.888323-snap-gene-1.415-mRNA-1	GT69(40-269)	GT69	N	N	2
maker-NODE_12_length_273513_cov_69.888323-snap-gene-1.417-mRNA-1	GT1(185-517)	AA8+GT1	GT1	N	3
maker-NODE_133_length_62873_cov_74.211025-augustus-gene-0.130-mRNA-1	GH2(48-478)	GH2	GH2	N	3
maker-NODE_133_length_62873_cov_74.211025-augustus-gene-0.135-mRNA-1	GT2(102-220)	GT2	GT2	N	3
maker-NODE_13_length_254769_cov_74.495374-snap-gene-1.19-mRNA-1	AA1_2(51-369)	AA1	AA1_2	N	3
maker-NODE_14_length_243829_cov_75.711767-snap-gene-0.194-mRNA-1	GT15(119-331)	N	N	N	1
maker-NODE_14_length_243829_cov_75.711767-snap-gene-0.199-mRNA-1	GH95(10-662)	GH95	GH95	N	3
maker-NODE_156_length_49508_cov_77.687187-augustus-gene-0.54-mRNA-1	GT21(51-376)	GT21	GT21	N	3
maker-NODE_15_length_235441_cov_69.504560-augustus-gene-1.204-mRNA-1	GH17(361-626)	GH17	GH17	N	3
maker-NODE_15_length_235441_cov_69.504560-snap-gene-0.180-mRNA-1	AA3(9-597)	N	N	N	1
maker-NODE_15_length_235441_cov_69.504560-snap-gene-1.280-mRNA-1	GH11(46-213)	GH11	N	N	2
maker-NODE_15_length_235441_cov_69.504560-snap-gene-1.297-mRNA-1	GH7(636-1066)	CE5+GH7+CBM1	CBM1+GH7	N	3
maker-NODE_165_length_45618_cov_69.060232-augustus-gene-0.5-mRNA-1	GT66(22-672)	GT66	GT66	N	3
maker-NODE_16_length_234203_cov_74.292819-augustus-gene-1.325-mRNA-1	GH47(102-563)	GH47	GH47	N	3
maker-NODE_16_length_234203_cov_74.292819-snap-gene-0.8-mRNA-1	GH18(510-854)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_172_length_41879_cov_67.556093-augustus-gene-0.117-mRNA-1	GT3(27-663)	GT3	GT3	N	3
maker-NODE_180_length_38585_cov_68.616985-augustus-gene-0.81-mRNA-1	GH38(344-606)	GH38	GH38	N	3
maker-NODE_184_length_36890_cov_74.457008-snap-gene-0.71-mRNA-1	CE10(85-456)	N	N	N	1
maker-NODE_192_length_34561_cov_83.176395-snap-gene-0.9-mRNA-1	GH18(29-277)	GH18+CBM1	N	N	2
maker-NODE_193_length_34139_cov_64.731624-augustus-gene-0.1-mRNA-1	GH3(89-277)	GH3	GH3	N	3
maker-NODE_210_length_26859_cov_73.270575-augustus-gene-0.32-mRNA-1	GT1(245-569)	GT1	GT1	N	3
maker-NODE_219_length_23522_cov_74.051678-augustus-gene-0.24-mRNA-1	GT39(71-316)	GT39	GT39	N	3
maker-NODE_21_length_204983_cov_73.166083-snap-gene-0.23-mRNA-1	GH16(32-282)	GH16	N	N	2
maker-NODE_22_length_202737_cov_78.199719-augustus-gene-1.280-mRNA-1	GH76(40-418)	GH76	GH76	N	3
maker-NODE_22_length_202737_cov_78.199719-augustus-gene-1.286-mRNA-1	GH63(654-865)	GH63	GH63	N	3
maker-NODE_235_length_18595_cov_52.574724-snap-gene-0.53-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-NODE_237_length_18433_cov_74.255599-snap-gene-0.78-mRNA-1	GT33(50-461)	GT33	GT33	N	3
maker-NODE_23_length_200172_cov_68.911790-augustus-gene-0.22-mRNA-1	GH47(36-588)	GH47	GH47	N	3
maker-NODE_243_length_17014_cov_73.291644-snap-gene-0.37-mRNA-1	GT8(10-223)	GT8	GT8	N	3
maker-NODE_247_length_16746_cov_75.536555-snap-gene-0.9-mRNA-1	GH36(33-725)	GH36	GH36	N	3
maker-NODE_248_length_16006_cov_67.846968-snap-gene-0.32-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
maker-NODE_24_length_199484_cov_72.693264-snap-gene-0.440-mRNA-1	GH125(91-489)	GH125	GH125	N	3
maker-NODE_251_length_15598_cov_85.519423-snap-gene-0.25-mRNA-1	GH92(275-793)	GH92	GH92	N	3
maker-NODE_280_length_7792_cov_62.235095-augustus-gene-0.7-mRNA-1	GT34(66-292)	GT34	N	N	2
maker-NODE_30_length_189983_cov_70.109125-augustus-gene-0.382-mRNA-1	GH47(153-651)	GH47	GH47	N	3
maker-NODE_30_length_189983_cov_70.109125-augustus-gene-0.401-mRNA-1	GT69(71-325)	GT69	GT69	N	3
maker-NODE_30_length_189983_cov_70.109125-augustus-gene-0.402-mRNA-1	GT39(67-312)	GT39	GT39	N	3
maker-NODE_31_length_188893_cov_70.305044-augustus-gene-0.364-mRNA-1	GT15(115-406)	GT15	GT15	N	3
maker-NODE_31_length_188893_cov_70.305044-snap-gene-0.333-mRNA-1	GH65(413-776)	GH65	GH65	N	3
maker-NODE_31_length_188893_cov_70.305044-snap-gene-0.342-mRNA-1	GH13_25(1093-1546)	GH133	GH133+GH13_25	N	3
maker-NODE_32_length_187929_cov_76.767180-snap-gene-0.334-mRNA-1	GH92(263-771)	GH92	GH92	N	3
maker-NODE_32_length_187929_cov_76.767180-snap-gene-0.341-mRNA-1	GH1(4-475)	GH1	GH1	N	3
maker-NODE_33_length_186331_cov_72.938723-augustus-gene-0.112-mRNA-1	GH16(50-302)	GH16	N	N	2
maker-NODE_33_length_186331_cov_72.938723-snap-gene-0.30-mRNA-1	AA7(117-328)	N	N	N	1
maker-NODE_36_length_183842_cov_71.036404-augustus-gene-0.490-mRNA-1	GH16(83-240)	GH16	N	N	2
maker-NODE_37_length_181752_cov_71.915992-augustus-gene-0.404-mRNA-1	GT58(29-393)	GT58	GT58	N	3
maker-NODE_37_length_181752_cov_71.915992-snap-gene-0.28-mRNA-1	GT59(49-499)	GT59	GT59	N	3
maker-NODE_37_length_181752_cov_71.915992-snap-gene-0.38-mRNA-1	GH81(33-713)	GH81	GH81	N	3
maker-NODE_38_length_173249_cov_53.604816-augustus-gene-0.288-mRNA-1	GH13_8(234-527)	GH13+CBM48	CBM48+GH13_8	N	3
maker-NODE_3_length_628226_cov_16.579509-snap-gene-2.1-mRNA-1	GT48(870-1649)	GT48	GT48	N	3
maker-NODE_41_length_167803_cov_71.976091-snap-gene-0.10-mRNA-1	GH55(27-756)	GH28+GH55	GH55	N	3
maker-NODE_44_length_160423_cov_75.837189-snap-gene-0.261-mRNA-1	GH132(37-313)	GH132	N	N	2
maker-NODE_45_length_159921_cov_78.940786-snap-gene-0.22-mRNA-1	GH5_7(63-338)	GH5	CBM1+GH5_7	N	3
maker-NODE_45_length_159921_cov_78.940786-snap-gene-0.5-mRNA-1	GT20(9-281)	GT20	GT20	N	3
maker-NODE_47_length_147040_cov_78.805109-augustus-gene-0.1-mRNA-1	CE10(142-376)	N	N	N	1
maker-NODE_48_length_145549_cov_74.379929-augustus-gene-0.69-mRNA-1	GH76(34-405)	GH76	GH76	N	3
maker-NODE_49_length_141819_cov_43.304484-augustus-gene-0.208-mRNA-1	GH47(43-517)	GH47	GH47	N	3
maker-NODE_49_length_141819_cov_43.304484-augustus-gene-0.211-mRNA-1	GT76(18-439)	GT76	GT76	N	3
maker-NODE_4_length_535112_cov_62.228238-protein2genome-gene-0.19-mRNA-1	GH12(89-233)	GH12	N	N	2
maker-NODE_4_length_535112_cov_62.228238-snap-gene-4.28-mRNA-1	AA1_3(62-390)	AA1	AA1_3	N	3
maker-NODE_50_length_141428_cov_75.730051-augustus-gene-0.225-mRNA-1	CE5(77-242)	CE5	N	N	2
maker-NODE_53_length_137636_cov_25.234836-snap-gene-0.59-mRNA-1	GH18(20-359)	GH18	GH18	N	3
maker-NODE_53_length_137636_cov_25.234836-snap-gene-0.60-mRNA-1	GH18(31-266)	GH18	GH18	N	3
maker-NODE_55_length_135047_cov_78.225452-snap-gene-0.363-mRNA-1	GH76(73-485)	GH76	GH76	N	3
maker-NODE_56_length_134530_cov_74.500264-augustus-gene-0.11-mRNA-1	CE10(463-694)	N	N	N	1
maker-NODE_56_length_134530_cov_74.500264-snap-gene-0.235-mRNA-1	GT22(42-470)	GT22	GT22	N	3
maker-NODE_56_length_134530_cov_74.500264-snap-gene-0.241-mRNA-1	AA7(210-574)	N	N	N	1
maker-NODE_56_length_134530_cov_74.500264-snap-gene-0.253-mRNA-1	GH3(25-238)	GH3	GH3	N	3
maker-NODE_57_length_130451_cov_70.941009-snap-gene-0.112-mRNA-1	AA7(77-452)	N	N	N	1
maker-NODE_58_length_129570_cov_78.101744-snap-gene-0.314-mRNA-1	AA7(25-472)	AA7	N	N	2
maker-NODE_58_length_129570_cov_78.101744-snap-gene-0.324-mRNA-1	GH75(14-230)	GH75	N	N	2
maker-NODE_58_length_129570_cov_78.101744-snap-gene-0.325-mRNA-1	GH3(184-397)	GH3	GH3	N	3
maker-NODE_59_length_128781_cov_65.042533-augustus-gene-0.20-mRNA-1	GT4(454-624)	N	GT4	N	2
maker-NODE_59_length_128781_cov_65.042533-augustus-gene-0.23-mRNA-1	GH12(231-372)	N	N	N	1
maker-NODE_59_length_128781_cov_65.042533-snap-gene-0.11-mRNA-1	GT2(231-408)	N	GT2	N	2
maker-NODE_59_length_128781_cov_65.042533-snap-gene-0.3-mRNA-1	GH18(34-328)	GH18+CBM1	CBM1+GH18	N	3
maker-NODE_61_length_127591_cov_77.450260-augustus-gene-0.361-mRNA-1	GH16(119-262)	GH16+CBM18	CBM18+GH16	N	3
maker-NODE_63_length_126925_cov_72.713773-snap-gene-0.89-mRNA-1	GH15(82-249)+GH15(268-502)+CBM20(570-660)	GH15	CBM20+GH15	N	3
maker-NODE_64_length_126232_cov_72.676468-augustus-gene-0.2-mRNA-1	CE1(208-443)	N	N	N	1
maker-NODE_65_length_125574_cov_75.988346-augustus-gene-0.58-mRNA-1	AA3_2(16-578)	AA8	N	N	2
maker-NODE_65_length_125574_cov_75.988346-snap-gene-0.30-mRNA-1	GT4(158-330)	GT4	N	N	2
maker-NODE_65_length_125574_cov_75.988346-snap-gene-0.33-mRNA-1	AA7(132-313)	N	AA7	N	2
maker-NODE_65_length_125574_cov_75.988346-snap-gene-0.46-mRNA-1	GH79(24-462)	GH79	N	N	2
maker-NODE_65_length_125574_cov_75.988346-snap-gene-0.52-mRNA-1	AA7(17-230)	N	N	N	1
maker-NODE_66_length_124362_cov_67.692872-snap-gene-0.0-mRNA-1	GT22(6-396)	GT22	GT22	N	3
maker-NODE_69_length_121508_cov_77.263386-augustus-gene-0.30-mRNA-1	GH88(57-422)	GH88	N	N	2
maker-NODE_6_length_447864_cov_73.606110-augustus-gene-2.13-mRNA-1	GH47(214-904)	GH47	GH47	N	3
maker-NODE_70_length_117109_cov_79.076636-snap-gene-0.18-mRNA-1	GH16(114-325)	N	N	N	1
maker-NODE_70_length_117109_cov_79.076636-snap-gene-0.25-mRNA-1	GH89(72-759)	N	GH89	N	2
maker-NODE_75_length_108235_cov_71.577756-snap-gene-0.5-mRNA-1	AA2(64-245)	N	N	N	1
maker-NODE_76_length_107424_cov_73.387084-snap-gene-0.342-mRNA-1	GH76(27-396)	GH76	GH76	N	3
maker-NODE_79_length_100674_cov_73.578217-snap-gene-0.173-mRNA-1	CE5(58-250)	N	N	N	1
maker-NODE_80_length_98843_cov_74.071427-augustus-gene-0.208-mRNA-1	GT1(950-1364)	GT1	GT1	N	3
maker-NODE_87_length_93733_cov_74.045296-snap-gene-0.20-mRNA-1	GH125(88-525)	GH125	GH125	N	3
maker-NODE_87_length_93733_cov_74.045296-snap-gene-0.28-mRNA-1	GT90(434-708)	GT90	GT90	N	3
maker-NODE_88_length_92074_cov_72.134588-snap-gene-0.11-mRNA-1	AA7(171-374)	AA7	N	N	2
maker-NODE_88_length_92074_cov_72.134588-snap-gene-0.8-mRNA-1	GH92(275-773)	GH92	GH92	N	3
maker-NODE_8_length_333789_cov_19.902012-snap-gene-1.0-mRNA-1	GT24(1034-1281)	GT24	GT24	N	3
maker-NODE_8_length_333789_cov_19.902012-snap-gene-2.2-mRNA-1	GT62(87-370)	GT62	GT62	N	3
maker-NODE_91_length_90328_cov_77.894746-augustus-gene-0.4-mRNA-1	GH5_5(23-317)	GH5	GH5_5	N	3
maker-NODE_91_length_90328_cov_77.894746-snap-gene-0.86-mRNA-1	AA7(24-222)	N	N	N	1
maker-NODE_97_length_85663_cov_68.555708-augustus-gene-0.182-mRNA-1	GH16(127-296)	N	N	N	1
snap_masked-NODE_102_length_82259_cov_77.195989-processed-gene-0.221-mRNA-1	GH3(60-266)	GH3	GH3	N	3
snap_masked-NODE_102_length_82259_cov_77.195989-processed-gene-0.238-mRNA-1	GH3(67-303)	GH3	GH3	N	3
snap_masked-NODE_107_length_80734_cov_75.182404-processed-gene-0.22-mRNA-1	AA7(159-495)	N	N	N	1
snap_masked-NODE_10_length_298307_cov_73.795379-processed-gene-1.118-mRNA-1	GH16(145-443)	GH16	GH16	N	3
snap_masked-NODE_114_length_77321_cov_76.005739-processed-gene-0.16-mRNA-1	GH55(42-785)	GH28+GH55	GH55	N	3
snap_masked-NODE_114_length_77321_cov_76.005739-processed-gene-0.27-mRNA-1	GH3(107-328)	GH3	GH3	N	3
snap_masked-NODE_123_length_70203_cov_70.903719-processed-gene-0.72-mRNA-1	GH18(26-386)	GH18	GH18	N	3
snap_masked-NODE_133_length_62873_cov_74.211025-processed-gene-0.159-mRNA-1	AA9(4-224)	AA9	N	N	2
snap_masked-NODE_166_length_45541_cov_71.621130-processed-gene-0.14-mRNA-1	AA11(19-181)	AA11	N	N	2
snap_masked-NODE_167_length_45012_cov_64.372819-processed-gene-0.5-mRNA-1	AA7(132-318)	N	N	N	1
snap_masked-NODE_173_length_40708_cov_71.223651-processed-gene-0.36-mRNA-1	AA7(59-276)	AA7	AA7	N	3
snap_masked-NODE_19_length_217226_cov_73.336528-processed-gene-1.267-mRNA-1	GH31(405-853)	GH31	GH31	N	3
snap_masked-NODE_21_length_204983_cov_73.166083-processed-gene-1.42-mRNA-1	GH128(48-284)	GH128	N	N	2
snap_masked-NODE_221_length_22865_cov_62.806447-processed-gene-0.18-mRNA-1	GH35(749-1070)	GH35	GH35	N	3
snap_masked-NODE_227_length_20214_cov_63.772141-processed-gene-0.68-mRNA-1	AA2(104-349)	N	N	N	1
snap_masked-NODE_23_length_200172_cov_68.911790-processed-gene-0.123-mRNA-1	AA7(198-393)	N	N	N	1
snap_masked-NODE_23_length_200172_cov_68.911790-processed-gene-1.58-mRNA-1	GT15(75-352)	GT15	GT15	N	3
snap_masked-NODE_27_length_193159_cov_70.688710-processed-gene-0.440-mRNA-1	GH72(37-336)	GH72	GH72	N	3
snap_masked-NODE_31_length_188893_cov_70.305044-processed-gene-0.390-mRNA-1	GH3(188-432)	GH3	GH3	N	3
snap_masked-NODE_31_length_188893_cov_70.305044-processed-gene-0.401-mRNA-1	GH3(98-301)	GH3	GH3	N	3
snap_masked-NODE_37_length_181752_cov_71.915992-processed-gene-0.437-mRNA-1	GH115(177-482)	GH115	GH115	N	3
snap_masked-NODE_39_length_169714_cov_75.827310-processed-gene-0.3-mRNA-1	GH55(31-758)	GH55	GH55	N	3
snap_masked-NODE_41_length_167803_cov_71.976091-processed-gene-0.100-mRNA-1	GH95(28-750)	GH95	GH95	N	3
snap_masked-NODE_41_length_167803_cov_71.976091-processed-gene-0.99-mRNA-1	PL1_4(111-303)	PL1	PL1_4	N	3
snap_masked-NODE_51_length_139841_cov_69.528515-processed-gene-0.319-mRNA-1	CE10(109-270)	N	N	N	1
snap_masked-NODE_55_length_135047_cov_78.225452-processed-gene-0.328-mRNA-1	GH2(3-773)	GH2	GH2	N	3
snap_masked-NODE_57_length_130451_cov_70.941009-processed-gene-0.34-mRNA-1	GH30_3(64-486)	GH30	GH30_3	N	3
snap_masked-NODE_58_length_129570_cov_78.101744-processed-gene-0.264-mRNA-1	GH16(43-225)	GH16	GH16	N	3
snap_masked-NODE_67_length_122038_cov_71.824273-processed-gene-0.277-mRNA-1	GH16(140-386)	GH16	N	N	2
snap_masked-NODE_76_length_107424_cov_73.387084-processed-gene-0.38-mRNA-1	GT90(299-585)	GT90	GT90	N	3
snap_masked-NODE_77_length_106811_cov_74.852405-processed-gene-0.61-mRNA-1	GT50(136-400)	GT50	GT50	N	3
snap_masked-NODE_79_length_100674_cov_73.578217-processed-gene-0.205-mRNA-1	GT2(1-140)	GT2	N	N	2
snap_masked-NODE_80_length_98843_cov_74.071427-processed-gene-0.177-mRNA-1	GT64(102-350)	N	N	N	1
snap_masked-NODE_81_length_98038_cov_70.217545-processed-gene-0.218-mRNA-1	CE10(48-222)	N	N	N	1
snap_masked-NODE_88_length_92074_cov_72.134588-processed-gene-0.167-mRNA-1	GH16(80-236)	GH16	N	N	2
snap_masked-NODE_88_length_92074_cov_72.134588-processed-gene-0.173-mRNA-1	CE10(165-428)	N	N	N	1
snap_masked-NODE_95_length_86513_cov_67.171081-processed-gene-0.23-mRNA-1	CBM21(328-434)	CBM21	CBM21	N	3
