Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-scaffold41-processed-gene-0.121-mRNA-1	GT32(95-171)	N	N	N	1
augustus_masked-scaffold42-processed-gene-0.185-mRNA-1	GH17(198-313)	GH17	N	N	2
augustus_masked-scaffold451-processed-gene-0.27-mRNA-1	GH89(35-706)	GH89	GH89	N	3
augustus_masked-scaffold51-processed-gene-0.38-mRNA-1	GH31(247-819)	GH31	GH31	N	3
augustus_masked-scaffold521-processed-gene-0.1-mRNA-1	AA3_2(10-574)	N	AA3_2	N	2
augustus_masked-scaffold547-processed-gene-0.14-mRNA-1	GH1(60-531)	GH1	GH1	N	3
augustus_masked-scaffold56-processed-gene-0.237-mRNA-1	GH72(16-331)	GH72	GH72	N	3
augustus_masked-scaffold578-processed-gene-0.0-mRNA-1	GH128(42-197)	GH128	N	N	2
augustus_masked-scaffold6-processed-gene-0.251-mRNA-1	CE10(76-214)	N	N	N	1
augustus_masked-scaffold60-processed-gene-0.68-mRNA-1	GH43(27-309)+CBM66(326-480)	GH43	CBM66+GH43_34	N	3
augustus_masked-scaffold61-processed-gene-0.66-mRNA-1	AA7(29-244)	N	N	N	1
augustus_masked-scaffold62-processed-gene-0.23-mRNA-1	GH5_5(94-392)	GH5+CBM1	CBM1+GH5_5	N	3
augustus_masked-scaffold69-processed-gene-0.29-mRNA-1	PL7_4(29-247)	N	N	N	1
augustus_masked-scaffold692-processed-gene-0.13-mRNA-1	GH16(78-240)	GH16	GH16	N	3
augustus_masked-scaffold83-processed-gene-0.109-mRNA-1	GH16(74-327)	GH16	N	N	2
augustus_masked-scaffold9-processed-gene-0.317-mRNA-1	AA11(18-219)	AA11	N	N	2
augustus_masked-scaffold90-processed-gene-0.4-mRNA-1	GH55(27-742)	N	GH55	N	2
augustus_masked-scaffold93-processed-gene-0.129-mRNA-1	GT4(218-344)	GT4	GT4	N	3
maker-scaffold1-snap-gene-1.241-mRNA-1	GH36(36-286)+GH36(289-631)	GH36	GH36	N	3
maker-scaffold10-snap-gene-0.215-mRNA-1	GT22(43-471)	GT22	GT22	N	3
maker-scaffold105-snap-gene-0.130-mRNA-1	GH18(34-330)	N	CBM1+GH18	N	2
maker-scaffold105-snap-gene-0.132-mRNA-1	GT4(447-616)	N	GT4	N	2
maker-scaffold108-exonerate_protein2genome-gene-0.92-mRNA-1	GH28(34-347)	GH28	N	N	2
maker-scaffold108-snap-gene-0.108-mRNA-1	GH16(150-456)	GH16	GH16	N	3
maker-scaffold108-snap-gene-0.110-mRNA-1	GH17(315-578)	GH17	GH17	N	3
maker-scaffold11-augustus-gene-0.311-mRNA-1	GT22(12-482)	GT22	GT22	N	3
maker-scaffold11-snap-gene-0.289-mRNA-1	GH18(469-814)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-scaffold111-augustus-gene-0.47-mRNA-1	GT39(70-315)	GT39	GT39	N	3
maker-scaffold114-augustus-gene-0.15-mRNA-1	GT22(5-397)	GT22	GT22	N	3
maker-scaffold114-snap-gene-0.7-mRNA-1	GH132(134-442)	GH132	N	N	2
maker-scaffold12-augustus-gene-0.53-mRNA-1	GH63(581-793)	GH63	GH63	N	3
maker-scaffold12-snap-gene-0.212-mRNA-1	GH3(87-301)	GH3	GH3	N	3
maker-scaffold123-snap-gene-0.72-mRNA-1	AA2(61-242)	N	N	N	1
maker-scaffold131-snap-gene-0.124-mRNA-1	GH75(12-163)	GH75	N	N	2
maker-scaffold137-snap-gene-0.80-mRNA-1	GH7(394-824)	GH7	CBM1+GH7	N	3
maker-scaffold137-snap-gene-0.81-mRNA-1	CE5(30-223)	CE5	N	N	2
maker-scaffold139-snap-gene-0.0-mRNA-1	CE10(174-604)	N	N	N	1
maker-scaffold14-augustus-gene-0.285-mRNA-1	GT58(356-718)	GT58	GT58	N	3
maker-scaffold141-snap-gene-0.6-mRNA-1	GT24(1168-1415)	GT24	GT24	N	3
maker-scaffold147-augustus-gene-0.40-mRNA-1	GH3(34-245)	GH3	GH3	N	3
maker-scaffold148-snap-gene-0.13-mRNA-1	GT57(16-493)	GT57	GT57	N	3
maker-scaffold149-augustus-gene-0.132-mRNA-1	GH31(257-698)	GH31	GH31	N	3
maker-scaffold149-snap-gene-0.150-mRNA-1	GT1(188-507)	GT1	GT1	N	3
maker-scaffold15-augustus-gene-0.10-mRNA-1	GH79(28-467)	N	N	N	1
maker-scaffold151-augustus-gene-0.33-mRNA-1	GH2(58-502)	GH2	GH2	N	3
maker-scaffold156-snap-gene-0.113-mRNA-1	AA2(128-248)	N	AA2	N	2
maker-scaffold158-augustus-gene-0.102-mRNA-1	GT62(101-364)	GT62	GT62	N	3
maker-scaffold160-snap-gene-0.21-mRNA-1	GH125(91-529)	GH125	GH125	N	3
maker-scaffold160-snap-gene-0.23-mRNA-1	GT90(587-856)	GT90	GT90	N	3
maker-scaffold162-augustus-gene-0.79-mRNA-1	CE3(8-159)	CE3	CE3	N	3
maker-scaffold162-snap-gene-0.92-mRNA-1	GH88(57-422)	GH88	N	N	2
maker-scaffold167-augustus-gene-0.18-mRNA-1	CE10(27-194)	N	N	N	1
maker-scaffold173-augustus-gene-0.7-mRNA-1	GH72(6-283)	GH72	GH72	N	3
maker-scaffold178-snap-gene-0.9-mRNA-1	GT4(356-515)	GT4	GT4	N	3
maker-scaffold185-augustus-gene-0.76-mRNA-1	GH65(410-771)	GH65	GH65	N	3
maker-scaffold186-snap-gene-0.64-mRNA-1	GH81(110-473)+GH81(488-805)	GH81	GH81	N	3
maker-scaffold186-snap-gene-0.71-mRNA-1	GH115(21-631)	GH115	GH115	N	3
maker-scaffold19-snap-gene-0.32-mRNA-1	GH18(68-397)	GH18	GH18	N	3
maker-scaffold19-snap-gene-0.46-mRNA-1	CE4(142-270)	CE4+CBM18	CBM18+CE4	N	3
maker-scaffold191-snap-gene-0.116-mRNA-1	CE10(470-693)	N	N	N	1
maker-scaffold192-augustus-gene-0.42-mRNA-1	GT33(53-466)	GT33	GT33	N	3
maker-scaffold198-augustus-gene-0.0-mRNA-1	GT32(113-194)	GT32	GT32	N	3
maker-scaffold20-snap-gene-0.202-mRNA-1	GT90(334-609)	GT90	GT90	N	3
maker-scaffold20-snap-gene-0.204-mRNA-1	GH79(36-514)	GH79	GH79	N	3
maker-scaffold21-snap-gene-0.39-mRNA-1	GH18(28-349)	GH18	GH18	N	3
maker-scaffold216-snap-gene-0.66-mRNA-1	GT8(7-223)	GT8	GT8	N	3
maker-scaffold225-snap-gene-0.65-mRNA-1	GH18(32-287)	GH18	N	N	2
maker-scaffold23-augustus-gene-0.226-mRNA-1	GT64(94-342)	N	N	N	1
maker-scaffold23-snap-gene-0.247-mRNA-1	GT1(938-1354)	GT1	GT1	N	3
maker-scaffold233-snap-gene-0.76-mRNA-1	GT57(70-301)+GT57(341-572)	GT57	GT57	N	3
maker-scaffold234-augustus-gene-0.21-mRNA-1	GT90(677-984)	GT90	GT90	N	3
maker-scaffold24-augustus-gene-0.177-mRNA-1	GT62(97-377)	GT62	GT62	N	3
maker-scaffold241-snap-gene-0.2-mRNA-1	AA7(80-261)	N	N	N	1
maker-scaffold245-augustus-gene-0.60-mRNA-1	GH125(95-505)	GH125	GH125	N	3
maker-scaffold247-snap-gene-0.5-mRNA-1	GH16(72-242)	N	N	N	1
maker-scaffold249-augustus-gene-0.0-mRNA-1	GH16(82-214)	GH16	N	N	2
maker-scaffold25-snap-gene-0.152-mRNA-1	CBM1(21-49)+CE15(106-427)	CE15+CBM1	CBM1+CE15	N	3
maker-scaffold256-snap-gene-0.11-mRNA-1	GT3(37-674)	GT3	GT3	N	3
maker-scaffold258-snap-gene-0.24-mRNA-1	GT15(116-408)	GT15	GT15	N	3
maker-scaffold280-snap-gene-0.56-mRNA-1	GH76(80-504)	GH76	GH76	N	3
maker-scaffold286-augustus-gene-0.54-mRNA-1	GH16(81-222)	GH16	N	N	2
maker-scaffold295-augustus-gene-0.95-mRNA-1	GT34(66-292)	GT34	N	N	2
maker-scaffold3-augustus-gene-1.18-mRNA-1	GT15(118-388)	GT15	GT15	N	3
maker-scaffold3-augustus-gene-1.8-mRNA-1	GH16(34-268)	GH16	N	N	2
maker-scaffold3-snap-gene-1.79-mRNA-1	GT59(74-541)	GT59	GT59	N	3
maker-scaffold3-snap-gene-1.85-mRNA-1	PL8(399-641)	N	N	N	1
maker-scaffold342-snap-gene-0.1-mRNA-1	GH15(80-485)+CBM20(552-643)	GH15+CBM20	CBM20+GH15	N	3
maker-scaffold347-snap-gene-0.68-mRNA-1	GH76(34-406)	GH76	GH76	N	3
maker-scaffold36-snap-gene-0.243-mRNA-1	GH76(29-397)	GH76	GH76	N	3
maker-scaffold381-snap-gene-0.38-mRNA-1	AA7(160-361)	N	N	N	1
maker-scaffold383-augustus-gene-0.25-mRNA-1	AA3_3(9-608)	AA3	AA3_3	N	3
maker-scaffold394-augustus-gene-0.6-mRNA-1	GH18(14-279)	GH18	N	N	2
maker-scaffold4-augustus-gene-0.160-mRNA-1	GT2(233-410)	N	GT2	N	2
maker-scaffold4-snap-gene-0.145-mRNA-1	GH81(71-712)	GH81	GH81	N	3
maker-scaffold4-snap-gene-0.146-mRNA-1	GH12(184-330)	N	N	N	1
maker-scaffold4-snap-gene-0.152-mRNA-1	CE5(82-251)	CE5	N	N	2
maker-scaffold41-snap-gene-0.194-mRNA-1	GT64(100-352)	N	N	N	1
maker-scaffold411-snap-gene-0.32-mRNA-1	GH55(171-928)	GH28+GH55	GH55	N	3
maker-scaffold417-snap-gene-0.12-mRNA-1	GT50(137-400)	GT50	GT50	N	3
maker-scaffold425-snap-gene-0.5-mRNA-1	GH16(117-269)	GH16+CBM18	CBM18+GH16	N	3
maker-scaffold43-augustus-gene-0.35-mRNA-1	GT39(62-300)	GT39	GT39	N	3
maker-scaffold432-augustus-gene-0.7-mRNA-1	GH2(4-753)	GH2	GH2	N	3
maker-scaffold437-snap-gene-0.5-mRNA-1	AA1_3(61-387)	AA1	AA1_3	N	3
maker-scaffold44-augustus-gene-0.57-mRNA-1	GH37(104-666)	GH37	GH37	N	3
maker-scaffold458-snap-gene-0.26-mRNA-1	GH72(68-357)	GH72	GH72	N	3
maker-scaffold465-snap-gene-0.3-mRNA-1	AA3(213-739)	N	N	N	1
maker-scaffold467-snap-gene-0.47-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-scaffold47-snap-gene-0.153-mRNA-1	AA3_2(15-607)	AA3+AA8	AA3_2	N	3
maker-scaffold470-augustus-gene-0.8-mRNA-1	GH47(144-638)	GH47	GH47	N	3
maker-scaffold470-augustus-gene-0.9-mRNA-1	GT69(60-247)	GT69	N	N	2
maker-scaffold470-snap-gene-0.4-mRNA-1	GT39(62-306)	GT39	GT39	N	3
maker-scaffold472-snap-gene-0.7-mRNA-1	GT2(854-946)	GT2	GT2	N	3
maker-scaffold48-augustus-gene-0.219-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
maker-scaffold48-snap-gene-0.297-mRNA-1	GT22(6-398)	GT22	GT22	N	3
maker-scaffold49-snap-gene-0.11-mRNA-1	GH16(53-273)	N	N	N	1
maker-scaffold50-snap-gene-0.129-mRNA-1	GH18(508-864)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-scaffold50-snap-gene-0.133-mRNA-1	GH76(4-382)	GH76	GH76	N	3
maker-scaffold50-snap-gene-0.135-mRNA-1	GH71(25-407)	N	N	N	1
maker-scaffold50-snap-gene-0.140-mRNA-1	GH28(56-374)	GH28	GH28	N	3
maker-scaffold50-snap-gene-0.141-mRNA-1	GH28(96-438)	GH28	N	N	2
maker-scaffold502-snap-gene-0.32-mRNA-1	AA3_2(19-581)	AA3+AA8	N	N	2
maker-scaffold526-snap-gene-0.2-mRNA-1	GT48(866-1645)	GT48	GT48	N	3
maker-scaffold538-snap-gene-0.4-mRNA-1	GH35(43-374)	GH35	GH35	N	3
maker-scaffold55-augustus-gene-0.49-mRNA-1	CE10(105-381)	N	N	N	1
maker-scaffold55-snap-gene-0.11-mRNA-1	GH3(86-312)	N	GH3	N	2
maker-scaffold587-snap-gene-0.2-mRNA-1	CE10(139-393)	N	N	N	1
maker-scaffold6-snap-gene-0.210-mRNA-1	GH20(191-534)	GH20	GH20	N	3
maker-scaffold6-snap-gene-0.231-mRNA-1	GH18(30-291)	GH18+CBM1	N	N	2
maker-scaffold626-exonerate_protein2genome-gene-0.0-mRNA-1	GT2(1-119)	GT2	N	N	2
maker-scaffold63-augustus-gene-0.10-mRNA-1	GT76(20-445)	GT76	GT76	N	3
maker-scaffold63-augustus-gene-0.8-mRNA-1	GH47(43-514)	GH47	GH47	N	3
maker-scaffold63-snap-gene-0.40-mRNA-1	CE10(155-426)	N	N	N	1
maker-scaffold64-snap-gene-0.8-mRNA-1	GT15(75-352)	GT15	GT15	N	3
maker-scaffold65-snap-gene-0.9-mRNA-1	GH13_25(1099-1552)	GH133	GH133+GH13_25	N	3
maker-scaffold68-snap-gene-0.13-mRNA-1	GH76(33-403)	GH76	GH76	N	3
maker-scaffold684-snap-gene-0.0-mRNA-1	GH32(4-198)	GH32	GH32	N	3
maker-scaffold7-augustus-gene-0.122-mRNA-1	GH3(75-288)	GH3	GH3	N	3
maker-scaffold78-snap-gene-0.12-mRNA-1	GH132(37-312)	GH132	N	N	2
maker-scaffold8-snap-gene-0.25-mRNA-1	GT90(351-639)	GT90	GT90	N	3
maker-scaffold8-snap-gene-0.33-mRNA-1	GH18(5-358)	GH18	GH18	N	3
maker-scaffold8-snap-gene-0.39-mRNA-1	CE10(39-345)	N	N	N	1
maker-scaffold82-snap-gene-0.98-mRNA-1	AA3(132-712)	N	N	N	1
maker-scaffold83-snap-gene-0.99-mRNA-1	GT34(159-423)	GT34	GT34	N	3
maker-scaffold87-snap-gene-0.137-mRNA-1	GT1(1-280)	GT1	GT1	N	3
maker-scaffold90-snap-gene-0.133-mRNA-1	CE10(104-419)	N	N	N	1
maker-scaffold96-snap-gene-0.38-mRNA-1	GH6(139-432)	GH6+CBM1	CBM1+GH6	N	3
maker-scaffold96-snap-gene-0.42-mRNA-1	CE5(31-224)	N	N	N	1
snap_masked-scaffold103-processed-gene-0.97-mRNA-1	CE10(77-260)	N	N	N	1
snap_masked-scaffold104-processed-gene-0.29-mRNA-1	GH3(98-317)	GH3	GH3	N	3
snap_masked-scaffold111-processed-gene-0.45-mRNA-1	CBM21(324-430)	CBM21	CBM21	N	3
snap_masked-scaffold118-processed-gene-0.13-mRNA-1	GH47(169-641)	GH47	GH47	N	3
snap_masked-scaffold126-processed-gene-0.116-mRNA-1	CE1(24-302)	N	N	N	1
snap_masked-scaffold13-processed-gene-0.24-mRNA-1	GT32(105-187)	GT32	GT32	N	3
snap_masked-scaffold131-processed-gene-0.106-mRNA-1	GH3(181-393)	GH3	GH3	N	3
snap_masked-scaffold133-processed-gene-0.118-mRNA-1	GH16(118-362)	GH16	N	N	2
snap_masked-scaffold137-processed-gene-0.49-mRNA-1	GH11(41-210)	GH11	N	N	2
snap_masked-scaffold138-processed-gene-0.45-mRNA-1	GH16(39-300)	N	N	N	1
snap_masked-scaffold14-processed-gene-0.61-mRNA-1	GH18(38-272)	GH18	CBM16+GH18	N	3
snap_masked-scaffold14-processed-gene-0.77-mRNA-1	GH55(35-759)	GH28+GH55	GH55	N	3
snap_masked-scaffold145-processed-gene-0.75-mRNA-1	GH92(364-878)	GH92	GH92	N	3
snap_masked-scaffold15-processed-gene-0.163-mRNA-1	GH18(510-867)	CE5+GH18+CBM18+CBM50	CBM18+GH18	N	3
snap_masked-scaffold151-processed-gene-0.49-mRNA-1	GT2(118-257)	GT2	GT2	N	3
snap_masked-scaffold161-processed-gene-0.31-mRNA-1	GH72(21-332)	GH72	CBM43+GH72	N	3
snap_masked-scaffold174-processed-gene-0.13-mRNA-1	CE4(460-589)	CE4	CE4	N	3
snap_masked-scaffold18-processed-gene-0.79-mRNA-1	AA7(36-251)	N	N	N	1
snap_masked-scaffold182-processed-gene-0.62-mRNA-1	GH18(55-311)	GH18	GH18	N	3
snap_masked-scaffold19-processed-gene-0.61-mRNA-1	GH3(62-269)	GH3	GH3	N	3
snap_masked-scaffold20-processed-gene-0.8-mRNA-1	GT69(198-444)	N	GT69	N	2
snap_masked-scaffold223-processed-gene-0.56-mRNA-1	GH30_3(64-485)	GH30	GH30_3	N	3
snap_masked-scaffold23-processed-gene-0.34-mRNA-1	GT20(17-556)	GT20	GT20	N	3
snap_masked-scaffold235-processed-gene-0.31-mRNA-1	CE10(30-320)	N	N	N	1
snap_masked-scaffold242-processed-gene-0.36-mRNA-1	GH18(179-525)	GH18	CBM18+GH18	N	3
snap_masked-scaffold260-processed-gene-0.17-mRNA-1	GH64(30-385)	GH64	N	N	2
snap_masked-scaffold263-processed-gene-0.46-mRNA-1	AA7(201-406)	N	N	N	1
snap_masked-scaffold288-processed-gene-0.32-mRNA-1	GH92(284-792)	GH92	GH92	N	3
snap_masked-scaffold29-processed-gene-0.26-mRNA-1	GH3(87-164)	GH3	GH3	N	3
snap_masked-scaffold296-processed-gene-0.6-mRNA-1	GH71(47-436)+CBM24(554-626)	GH71+CBM24	CBM24+GH71	N	3
snap_masked-scaffold298-processed-gene-0.43-mRNA-1	CE4(1-129)	CE4	N	N	2
snap_masked-scaffold3-processed-gene-0.110-mRNA-1	GH128(40-288)	GH128	N	N	2
snap_masked-scaffold300-processed-gene-0.61-mRNA-1	GH18(105-356)	GH18	GH18	N	3
snap_masked-scaffold303-processed-gene-0.43-mRNA-1	GH47(16-558)	GH47	GH47	N	3
snap_masked-scaffold305-processed-gene-0.25-mRNA-1	GH31(284-731)	GH31	GH31	N	3
snap_masked-scaffold305-processed-gene-0.26-mRNA-1	GH18(80-298)	GH18	GH18	N	3
snap_masked-scaffold308-processed-gene-0.73-mRNA-1	GH13_8(246-481)	GH13+CBM48	CBM48+GH13_8	N	3
snap_masked-scaffold312-processed-gene-0.10-mRNA-1	GH18(32-381)	GH18	GH18	N	3
snap_masked-scaffold336-processed-gene-0.43-mRNA-1	GT8(12-273)	GT8	N	N	2
snap_masked-scaffold34-processed-gene-0.120-mRNA-1	GT4(239-409)	GT4	GT4	N	3
snap_masked-scaffold36-processed-gene-0.44-mRNA-1	CE16(37-317)	CE16	N	N	2
snap_masked-scaffold381-processed-gene-0.6-mRNA-1	AA7(123-320)	N	AA7	N	2
snap_masked-scaffold4-processed-gene-0.54-mRNA-1	GH31(211-694)	GH31	GH31	N	3
snap_masked-scaffold40-processed-gene-0.215-mRNA-1	GH47(263-991)	GH47	GH47	N	3
snap_masked-scaffold408-processed-gene-0.8-mRNA-1	GT69(122-397)	GT69	GT69	N	3
snap_masked-scaffold41-processed-gene-0.141-mRNA-1	GT20(159-615)	GT20	GT20	N	3
snap_masked-scaffold414-processed-gene-0.11-mRNA-1	GH128(208-416)	N	N	N	1
snap_masked-scaffold478-processed-gene-0.3-mRNA-1	AA5_1(555-1058)	AA5	AA5_1	N	3
snap_masked-scaffold50-processed-gene-0.26-mRNA-1	GH18(30-269)	GH18	GH18	N	3
snap_masked-scaffold50-processed-gene-0.36-mRNA-1	GH18(22-377)	GH18	GH18	N	3
snap_masked-scaffold55-processed-gene-0.24-mRNA-1	CE9(18-409)	CE9	CE9	N	3
snap_masked-scaffold57-processed-gene-0.34-mRNA-1	GH47(104-563)	GH47	GH47	N	3
snap_masked-scaffold58-processed-gene-0.179-mRNA-1	GT62(2-237)	GT62	GT62	N	3
snap_masked-scaffold6-processed-gene-0.310-mRNA-1	GH3(68-299)	GH3	GH3	N	3
snap_masked-scaffold61-processed-gene-0.19-mRNA-1	GH5_5(21-260)	GH5	N	N	2
snap_masked-scaffold62-processed-gene-0.161-mRNA-1	GH3(76-289)	GH3	GH3	N	3
snap_masked-scaffold68-processed-gene-0.147-mRNA-1	AA7(50-231)	N	N	N	1
snap_masked-scaffold73-processed-gene-0.106-mRNA-1	GH5_9(338-662)	GH5	GH5_9	N	3
snap_masked-scaffold80-processed-gene-0.112-mRNA-1	GH38(283-541)	GH38	GH38	N	3
snap_masked-scaffold81-processed-gene-0.16-mRNA-1	GH16(67-304)	N	N	N	1
snap_masked-scaffold84-processed-gene-0.24-mRNA-1	AA3(10-507)	AA3	AA3_2	N	3
snap_masked-scaffold9-processed-gene-0.4-mRNA-1	AA1_2(40-377)	AA1	AA1_2	N	3
maker-scaffold190-snap-gene-0.32-mRNA-1	N	GH0	GH0	N	2
snap_masked-scaffold308-processed-gene-0.74-mRNA-1	N	GH13	N	N	1
augustus_masked-scaffold131-processed-gene-0.90-mRNA-1	N	GH17	GH17	N	2
snap_masked-scaffold5-processed-gene-0.349-mRNA-1	N	GH17	N	N	1
maker-scaffold243-snap-gene-0.114-mRNA-1	N	GH36	GH36	N	2
maker-scaffold606-snap-gene-0.11-mRNA-1	N	AA1	AA1	N	2
maker-scaffold347-snap-gene-0.71-mRNA-1	N	AA1	N	N	1
snap_masked-scaffold6-processed-gene-0.317-mRNA-1	N	AA2	AA2	N	2
maker-scaffold453-augustus-gene-0.18-mRNA-1	N	AA8	N	N	1
maker-scaffold128-snap-gene-0.118-mRNA-1	N	AA8	N	N	1
augustus_masked-scaffold264-processed-gene-0.0-mRNA-1	N	AA8	N	N	1
snap_masked-scaffold226-processed-gene-0.46-mRNA-1	N	AA8	N	N	1
snap_masked-scaffold22-processed-gene-0.108-mRNA-1	N	GT0	GT0	N	2
maker-scaffold87-snap-gene-0.138-mRNA-1	N	GT1	N	N	1
snap_masked-scaffold220-processed-gene-0.12-mRNA-1	N	GT1	N	N	1
snap_masked-scaffold316-processed-gene-0.59-mRNA-1	N	GT2	GT2	N	2
maker-scaffold163-snap-gene-0.3-mRNA-1	N	GT2	GT2	N	2
maker-scaffold163-snap-gene-0.0-mRNA-1	N	GT2	GT2	N	2
maker-scaffold190-snap-gene-0.31-mRNA-1	N	GT2	GT2	N	2
snap_masked-scaffold1-processed-gene-0.184-mRNA-1	N	GT2	GT2	N	2
snap_masked-scaffold62-processed-gene-0.143-mRNA-1	N	GT25	N	N	1
snap_masked-scaffold245-processed-gene-0.55-mRNA-1	N	GT31	GT31	N	2
augustus_masked-scaffold8-processed-gene-0.287-mRNA-1	N	GT31	GT31	N	2
maker-scaffold57-snap-gene-0.7-mRNA-1	N	GT41	GT41	N	2
maker-scaffold353-snap-gene-0.44-mRNA-1	N	GT87	N	N	1
maker-scaffold109-snap-gene-0.110-mRNA-1	N	N	AA1	N	1
maker-scaffold79-snap-gene-0.141-mRNA-1	N	N	GH18	N	1
snap_masked-scaffold580-processed-gene-0.8-mRNA-1	N	N	GT31	N	1
augustus_masked-scaffold515-processed-gene-0.34-mRNA-1	N	N	GH18	N	1
maker-scaffold215-snap-gene-0.53-mRNA-1	N	N	CBM1	N	1
maker-scaffold527-snap-gene-0.0-mRNA-1	N	N	GT31	N	1
maker-scaffold299-snap-gene-0.11-mRNA-1	N	N	GH71	N	1
snap_masked-scaffold232-processed-gene-0.36-mRNA-1	N	N	GT22	N	1
maker-scaffold85-augustus-gene-0.112-mRNA-1	N	N	GT2	N	1
augustus_masked-scaffold33-processed-gene-0.152-mRNA-1	N	N	GT0	N	1
snap_masked-scaffold119-processed-gene-0.35-mRNA-1	N	N	GT0	N	1
maker-scaffold13-snap-gene-0.5-mRNA-1	N	N	GH133+GH13_25	N	1
snap_masked-scaffold2-processed-gene-1.63-mRNA-1	N	N	GT2	N	1
maker-scaffold51-snap-gene-0.50-mRNA-1	N	N	GT0+GT7	N	1
maker-scaffold298-augustus-gene-0.12-mRNA-1	N	N	GT2	N	1
maker-scaffold75-snap-gene-0.122-mRNA-1	N	N	GT2	N	1
maker-scaffold112-augustus-gene-0.31-mRNA-1	N	N	GT4	N	1
maker-scaffold259-snap-gene-0.4-mRNA-1	N	N	CBM48	N	1
snap_masked-scaffold107-processed-gene-0.123-mRNA-1	N	N	GH93	N	1
maker-scaffold18-snap-gene-0.246-mRNA-1	N	N	GH132	N	1
maker-scaffold321-snap-gene-0.20-mRNA-1	N	N	GT30	N	1
maker-scaffold102-snap-gene-0.20-mRNA-1	N	N	GH71	N	1
snap_masked-scaffold247-processed-gene-0.58-mRNA-1	N	N	GT0+GT7	N	1
maker-scaffold15-snap-gene-0.45-mRNA-1	N	N	GH18	N	1
