Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_27_length_66894_cov_33.720880-processed-gene-0.116-mRNA-1	GH88(3-308)	GH88	N	N	2
augustus_masked-NODE_29_length_65760_cov_28.636768-processed-gene-0.123-mRNA-1	GT22(9-473)	GT22	GT22	N	3
augustus_masked-NODE_2_length_128784_cov_30.676978-processed-gene-0.17-mRNA-1	GH128(41-273)	GH128	N	N	2
augustus_masked-NODE_314_length_24163_cov_30.180479-processed-gene-0.2-mRNA-1	GT69(114-366)	GT69	GT69	N	3
augustus_masked-NODE_317_length_23818_cov_32.942510-processed-gene-0.3-mRNA-1	GT4(218-344)	GT4	GT4	N	3
augustus_masked-NODE_330_length_23459_cov_25.584519-processed-gene-0.12-mRNA-1	GH31(243-803)	GH31	GH31	N	3
augustus_masked-NODE_342_length_23136_cov_29.092616-processed-gene-0.40-mRNA-1	GT1(21-209)	N	N	N	1
augustus_masked-NODE_347_length_22908_cov_29.921909-processed-gene-0.4-mRNA-1	GT33(50-451)	GT33	GT33	N	3
augustus_masked-NODE_358_length_22099_cov_34.763790-processed-gene-0.31-mRNA-1	GH16(107-321)	N	N	N	1
augustus_masked-NODE_361_length_21862_cov_18.943363-processed-gene-0.0-mRNA-1	GH89(78-747)	N	GH89	N	2
augustus_masked-NODE_376_length_21313_cov_39.564429-processed-gene-0.9-mRNA-1	GH3(96-347)	GH3	GH3	N	3
augustus_masked-NODE_388_length_20980_cov_39.697214-processed-gene-0.57-mRNA-1	AA11(19-176)	AA11	N	N	2
augustus_masked-NODE_413_length_20355_cov_30.850751-processed-gene-0.47-mRNA-1	GH6(141-433)	GH6+CBM1	CBM1+GH6	N	3
augustus_masked-NODE_41_length_58823_cov_29.748467-processed-gene-0.142-mRNA-1	AA1_2(41-379)	AA1	AA1_2	N	3
augustus_masked-NODE_424_length_19748_cov_32.775139-processed-gene-0.1-mRNA-1	GH28(75-424)	GH28	GH28	N	3
augustus_masked-NODE_521_length_16838_cov_37.051044-processed-gene-0.37-mRNA-1	GH3(34-245)	GH3	GH3	N	3
augustus_masked-NODE_623_length_14110_cov_38.038332-processed-gene-0.2-mRNA-1	AA3_2(8-568)	AA3+AA8	AA3_2	N	3
augustus_masked-NODE_648_length_13433_cov_41.856982-processed-gene-0.29-mRNA-1	GH128(41-278)	GH128	N	N	2
augustus_masked-NODE_64_length_52397_cov_26.385001-processed-gene-0.19-mRNA-1	GH20(179-554)	GH20	GH20	N	3
augustus_masked-NODE_64_length_52397_cov_26.385001-processed-gene-0.24-mRNA-1	GH20(179-554)	GH20	GH20	N	3
augustus_masked-NODE_66_length_51415_cov_36.209445-processed-gene-0.30-mRNA-1	GH47(89-577)	GH47	GH47	N	3
augustus_masked-NODE_740_length_11458_cov_29.276145-processed-gene-0.21-mRNA-1	GH16(35-269)	GH16	N	N	2
augustus_masked-NODE_812_length_10112_cov_40.684226-processed-gene-0.18-mRNA-1	AA7(62-257)	N	N	N	1
augustus_masked-NODE_83_length_44757_cov_32.133542-processed-gene-0.9-mRNA-1	GH5_5(2-297)	GH5	GH5_5	N	3
augustus_masked-NODE_849_length_9591_cov_30.453719-processed-gene-0.24-mRNA-1	GT64(95-341)	N	N	N	1
augustus_masked-NODE_87_length_44192_cov_24.080790-processed-gene-0.55-mRNA-1	CE10(477-697)	N	N	N	1
augustus_masked-NODE_898_length_8889_cov_32.307350-processed-gene-0.4-mRNA-1	GH72(21-332)+CBM43(382-468)	GH72	CBM43+GH72	N	3
maker-NODE_100_length_42022_cov_31.393937-snap-gene-0.110-mRNA-1	GT15(75-352)	GT15	GT15	N	3
maker-NODE_110_length_39984_cov_40.913842-snap-gene-0.12-mRNA-1	GT2(10-179)	GT2	GT2	N	3
maker-NODE_111_length_39740_cov_40.205690-snap-gene-0.41-mRNA-1	GH3(187-436)	GH3	GH3	N	3
maker-NODE_114_length_39258_cov_34.795507-snap-gene-0.4-mRNA-1	GT15(116-419)	GT15	GT15	N	3
maker-NODE_115_length_39212_cov_5.899450-snap-gene-0.4-mRNA-1	GH25(109-286)	GH25	N	N	2
maker-NODE_116_length_39207_cov_37.300819-augustus-gene-0.66-mRNA-1	GH132(44-314)	GH132	N	N	2
maker-NODE_1184_length_5542_cov_22.200739-augustus-gene-0.14-mRNA-1	GT3(18-654)	GT3	GT3	N	3
maker-NODE_126_length_37750_cov_33.534274-augustus-gene-0.29-mRNA-1	GT39(63-301)	GT39	GT39	N	3
maker-NODE_1303_length_4549_cov_22.887607-snap-gene-0.0-mRNA-1	CBM21(324-430)	CBM21	CBM21	N	3
maker-NODE_134_length_36538_cov_31.530060-snap-gene-0.14-mRNA-1	GH16(128-416)	GH16	GH16	N	3
maker-NODE_1359_length_4137_cov_20.326434-augustus-gene-0.3-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-NODE_138_length_36290_cov_25.696596-snap-gene-0.9-mRNA-1	GT4(447-616)	N	GT4	N	2
maker-NODE_139_length_36288_cov_39.418241-augustus-gene-0.3-mRNA-1	GH125(40-481)	GH125	GH125	N	3
maker-NODE_143_length_35899_cov_22.113021-augustus-gene-0.56-mRNA-1	GH47(53-595)	GH47	GH47	N	3
maker-NODE_1442_length_3543_cov_39.654274-snap-gene-0.1-mRNA-1	GT90(339-626)	GT90	GT90	N	3
maker-NODE_146_length_35788_cov_27.809259-augustus-gene-0.2-mRNA-1	AA7(33-461)	N	N	N	1
maker-NODE_1524_length_3070_cov_42.388719-augustus-gene-0.4-mRNA-1	GH18(5-357)	GH18	GH18	N	3
maker-NODE_1524_length_3070_cov_42.388719-snap-gene-0.26-mRNA-1	GH18(5-357)	GH18	GH18	N	3
maker-NODE_158_length_34394_cov_22.791870-snap-gene-0.30-mRNA-1	CE10(140-453)	N	N	N	1
maker-NODE_15_length_77328_cov_35.047668-snap-gene-0.29-mRNA-1	GT20(11-283)	GT20	GT20	N	3
maker-NODE_1657_length_2488_cov_10.773825-snap-gene-0.2-mRNA-1	GT50(138-407)	GT50	GT50	N	3
maker-NODE_16_length_74090_cov_34.299068-augustus-gene-0.18-mRNA-1	GH47(43-517)	GH47	GH47	N	3
maker-NODE_173_length_33277_cov_28.144676-augustus-gene-0.103-mRNA-1	GT59(67-545)	GT59	GT59	N	3
maker-NODE_173_length_33277_cov_28.144676-snap-gene-0.93-mRNA-1	GT15(114-384)	GT15	GT15	N	3
maker-NODE_175_length_33072_cov_35.704629-augustus-gene-0.17-mRNA-1	GH13_40(35-387)	GH13	GH13_40	N	3
maker-NODE_179_length_32684_cov_31.922352-augustus-gene-0.1-mRNA-1	GT64(94-343)	N	N	N	1
maker-NODE_179_length_32684_cov_31.922352-snap-gene-0.32-mRNA-1	GT1(899-1316)	GT1	GT1	N	3
maker-NODE_17_length_73909_cov_37.902957-snap-gene-0.16-mRNA-1	CE10(179-414)	N	N	N	1
maker-NODE_180_length_32647_cov_26.705781-snap-gene-0.16-mRNA-1	GH55(28-726)	N	GH55	N	2
maker-NODE_1813_length_1941_cov_22.871555-snap-gene-0.7-mRNA-1	GH128(137-349)	N	N	N	1
maker-NODE_183_length_32523_cov_30.887579-snap-gene-0.13-mRNA-1	GH18(30-291)	GH18	N	N	2
maker-NODE_184_length_32462_cov_40.220844-snap-gene-0.4-mRNA-1	GH79(36-512)	GH79	GH79	N	3
maker-NODE_186_length_32360_cov_25.908169-snap-gene-0.17-mRNA-1	AA5(614-1117)	AA5	AA5_1	N	3
maker-NODE_189_length_32062_cov_37.320808-augustus-gene-0.62-mRNA-1	GH20(185-530)	GH20	GH20	N	3
maker-NODE_18_length_73782_cov_32.199973-snap-gene-0.11-mRNA-1	GH38(341-599)	GH38	GH38	N	3
maker-NODE_193_length_31808_cov_30.570594-augustus-gene-0.87-mRNA-1	GH92(276-784)	GH92	GH92	N	3
maker-NODE_197_length_31440_cov_36.017437-augustus-gene-0.22-mRNA-1	AA3_2(19-580)	AA3+AA8	AA3_2	N	3
maker-NODE_1_length_180263_cov_34.489297-snap-gene-0.2-mRNA-1	GH15(78-485)+CBM20(552-643)	GH15+CBM20	CBM20+GH15	N	3
maker-NODE_201_length_31101_cov_34.841674-augustus-gene-0.65-mRNA-1	GH18(32-281)	GH18	N	N	2
maker-NODE_207_length_30472_cov_33.674938-augustus-gene-0.1-mRNA-1	GH12(184-326)	N	N	N	1
maker-NODE_207_length_30472_cov_33.674938-snap-gene-0.16-mRNA-1	GT2(234-411)	N	GT2	N	2
maker-NODE_2094_length_1235_cov_13.611011-augustus-gene-0.15-mRNA-1	GH11(17-186)	GH11	N	N	2
maker-NODE_20_length_70961_cov_37.322882-augustus-gene-0.77-mRNA-1	GH18(8-374)	GH18+CBM18+CBM50	N	N	2
maker-NODE_20_length_70961_cov_37.322882-snap-gene-0.105-mRNA-1	GH71(263-646)	N	N	N	1
maker-NODE_218_length_29480_cov_28.841141-augustus-gene-0.43-mRNA-1	GH2(60-505)	GH2	GH2	N	3
maker-NODE_223_length_29238_cov_31.291745-snap-gene-0.62-mRNA-1	CE10(445-672)	N	N	N	1
maker-NODE_226_length_29065_cov_27.771823-augustus-gene-0.78-mRNA-1	GH18(34-386)	GH18	GH18	N	3
maker-NODE_236_length_28364_cov_26.402946-snap-gene-0.15-mRNA-1	GH125(156-521)	GH125	GH125	N	3
maker-NODE_242_length_27874_cov_29.204274-augustus-gene-0.31-mRNA-1	GH36(36-727)	GH36	GH36	N	3
maker-NODE_243_length_27850_cov_30.762219-augustus-gene-0.46-mRNA-1	AA3(33-611)	N	N	N	1
maker-NODE_246_length_27520_cov_27.507575-snap-gene-0.81-mRNA-1	GH16(103-262)	GH16+CBM18	CBM18+GH16	N	3
maker-NODE_257_length_27099_cov_39.240397-augustus-gene-0.22-mRNA-1	GH95(26-769)	GH95	GH95	N	3
maker-NODE_266_length_26459_cov_25.419224-snap-gene-0.45-mRNA-1	GH92(269-789)	GH92	GH92	N	3
maker-NODE_273_length_26026_cov_33.185528-augustus-gene-0.4-mRNA-1	GH16(55-300)	GH16	N	N	2
maker-NODE_293_length_25159_cov_26.239653-augustus-gene-0.13-mRNA-1	AA7(187-386)	N	N	N	1
maker-NODE_295_length_25130_cov_24.278407-snap-gene-0.9-mRNA-1	GH12(89-235)	GH12	N	N	2
maker-NODE_2_length_128784_cov_30.676978-augustus-gene-0.1-mRNA-1	GH3(73-295)	GH3	GH3	N	3
maker-NODE_305_length_24529_cov_28.312188-snap-gene-0.34-mRNA-1	GT39(71-326)	GT39	GT39	N	3
maker-NODE_309_length_24454_cov_30.645003-snap-gene-0.16-mRNA-1	GH115(20-626)	GH115	GH115	N	3
maker-NODE_31_length_65215_cov_33.023706-snap-gene-0.142-mRNA-1	GH3(124-335)	GH3	GH3	N	3
maker-NODE_324_length_23724_cov_28.936856-snap-gene-0.1-mRNA-1	GT34(158-422)	GT34	GT34	N	3
maker-NODE_33_length_63259_cov_31.475195-augustus-gene-0.44-mRNA-1	GH75(10-251)	GH75	N	N	2
maker-NODE_33_length_63259_cov_31.475195-snap-gene-0.51-mRNA-1	AA7(73-261)	N	N	N	1
maker-NODE_342_length_23136_cov_29.092616-snap-gene-0.52-mRNA-1	AA7(35-245)	N	N	N	1
maker-NODE_345_length_22988_cov_38.203053-augustus-gene-0.70-mRNA-1	GH31(257-698)	GH31	GH31	N	3
maker-NODE_345_length_22988_cov_38.203053-snap-gene-0.1-mRNA-1	GT1(179-508)	GT1	GT1	N	3
maker-NODE_358_length_22099_cov_34.763790-snap-gene-0.26-mRNA-1	AA7(80-296)	AA7	N	N	2
maker-NODE_360_length_22026_cov_35.517467-augustus-gene-0.28-mRNA-1	AA3_2(51-646)	AA3+AA8	AA3_2	N	3
maker-NODE_364_length_21677_cov_20.270580-snap-gene-0.57-mRNA-1	GH55(31-759)	GH55	GH55	N	3
maker-NODE_366_length_21650_cov_25.451703-augustus-gene-0.0-mRNA-1	CE4(142-269)	CE4+CBM18	CBM18+CE4	N	3
maker-NODE_36_length_60647_cov_29.078602-snap-gene-0.107-mRNA-1	GH18(167-513)	GH18	CBM18+GH18	N	3
maker-NODE_373_length_21418_cov_32.555023-augustus-gene-0.66-mRNA-1	GH16(128-382)	GH16	GH16	N	3
maker-NODE_376_length_21313_cov_39.564429-augustus-gene-0.14-mRNA-1	GH65(430-791)	GH65	GH65	N	3
maker-NODE_388_length_20980_cov_39.697214-augustus-gene-0.65-mRNA-1	CE16(34-333)	CE16	N	N	2
maker-NODE_388_length_20980_cov_39.697214-protein2genome-gene-0.37-mRNA-1	GH76(28-396)	GH76	GH76	N	3
maker-NODE_391_length_20954_cov_20.668699-snap-gene-0.2-mRNA-1	GT25(4-243)	GT25	N	N	2
maker-NODE_392_length_20933_cov_32.466933-snap-gene-0.5-mRNA-1	CE10(54-358)	N	N	N	1
maker-NODE_3_length_117392_cov_28.864708-snap-gene-0.42-mRNA-1	GH16(78-238)	GH16	N	N	2
maker-NODE_424_length_19748_cov_32.775139-augustus-gene-0.6-mRNA-1	GH17(440-706)	GH17	GH17	N	3
maker-NODE_42_length_58407_cov_25.107979-snap-gene-0.80-mRNA-1	CE4(176-307)	CE4	N	N	2
maker-NODE_434_length_19582_cov_31.248214-augustus-gene-0.57-mRNA-1	GT57(16-488)	GT57	GT57	N	3
maker-NODE_43_length_58155_cov_37.124578-snap-gene-0.142-mRNA-1	GT69(60-315)	GT69	GT69	N	3
maker-NODE_456_length_18973_cov_23.462326-augustus-gene-0.1-mRNA-1	GH16(46-274)	N	N	N	1
maker-NODE_476_length_18392_cov_21.404270-snap-gene-0.4-mRNA-1	GH35(78-426)	GH35	GH35	N	3
maker-NODE_486_length_17968_cov_30.213273-augustus-gene-0.20-mRNA-1	GT20(15-564)	GT20	GT20	N	3
maker-NODE_487_length_17949_cov_27.266412-snap-gene-0.42-mRNA-1	GT22(5-365)	GT22	GT22	N	3
maker-NODE_490_length_17780_cov_33.876395-augustus-gene-0.11-mRNA-1	GH1(25-496)	GH1	GH1	N	3
maker-NODE_492_length_17678_cov_34.617116-snap-gene-0.11-mRNA-1	GH18(510-855)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_509_length_17210_cov_22.655681-snap-gene-0.29-mRNA-1	GT48(867-1646)	GT48	GT48	N	3
maker-NODE_52_length_55260_cov_32.774981-snap-gene-0.7-mRNA-1	GH18(588-930)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_52_length_55260_cov_32.774981-snap-gene-0.9-mRNA-1	GH28(55-371)+GH28(425-760)	GH28	GH28	N	3
maker-NODE_539_length_16291_cov_30.075291-snap-gene-0.37-mRNA-1	GT1(2-284)	GT1	GT1	N	3
maker-NODE_542_length_16249_cov_20.412294-snap-gene-0.13-mRNA-1	GH3(86-312)	N	GH3	N	2
maker-NODE_547_length_16189_cov_25.841116-augustus-gene-0.1-mRNA-1	GH16(80-213)	GH16	N	N	2
maker-NODE_625_length_14085_cov_32.518986-augustus-gene-0.19-mRNA-1	GH13_25(1095-1548)	GH133	GH133+GH13_25	N	3
maker-NODE_62_length_53685_cov_31.204283-snap-gene-0.119-mRNA-1	GT21(51-369)	GT21	GT21	N	3
maker-NODE_63_length_53251_cov_32.042241-augustus-gene-0.148-mRNA-1	GT66(28-671)	GT66	GT66	N	3
maker-NODE_646_length_13471_cov_26.901304-augustus-gene-0.17-mRNA-1	GH72(18-295)	GH72	GH72	N	3
maker-NODE_658_length_13248_cov_33.663669-snap-gene-0.0-mRNA-1	GT15(44-367)	N	N	N	1
maker-NODE_66_length_51415_cov_36.209445-augustus-gene-0.21-mRNA-1	AA2(131-234)	N	AA2	N	2
maker-NODE_675_length_12978_cov_22.791612-snap-gene-0.6-mRNA-1	AA3(209-587)	N	N	N	1
maker-NODE_681_length_12795_cov_22.864856-augustus-gene-0.4-mRNA-1	GT34(66-292)	GT34	N	N	2
maker-NODE_68_length_49242_cov_28.368950-snap-gene-0.100-mRNA-1	GT24(1169-1416)	GT24	GT24	N	3
maker-NODE_6_length_87888_cov_30.368045-snap-gene-0.216-mRNA-1	GH13_8(234-527)	GH13+CBM48	CBM48+GH13_8	N	3
maker-NODE_704_length_12238_cov_37.699529-snap-gene-0.2-mRNA-1	GT22(9-400)	GT22	GT22	N	3
maker-NODE_723_length_11900_cov_32.824174-snap-gene-0.0-mRNA-1	AA2(90-341)	N	N	N	1
maker-NODE_75_length_47475_cov_35.608410-snap-gene-0.111-mRNA-1	GH5_12(57-591)	GH5	GH5_12	N	3
maker-NODE_77_length_47290_cov_28.791213-snap-gene-0.19-mRNA-1	AA2(69-250)	N	N	N	1
maker-NODE_78_length_46772_cov_33.931633-augustus-gene-0.108-mRNA-1	GH18(86-415)	GH18	GH18	N	3
maker-NODE_817_length_10028_cov_24.770932-snap-gene-0.14-mRNA-1	GT57(67-298)+GT57(336-569)	GT57	GT57	N	3
maker-NODE_852_length_9566_cov_43.879436-snap-gene-0.20-mRNA-1	GH55(28-757)	GH28+GH55	GH55	N	3
maker-NODE_863_length_9431_cov_17.002687-augustus-gene-0.16-mRNA-1	GH3(92-306)	GH3	GH3	N	3
maker-NODE_869_length_9367_cov_24.056818-augustus-gene-0.33-mRNA-1	GH3(97-318)	GH3	GH3	N	3
maker-NODE_8_length_85800_cov_31.491263-augustus-gene-0.166-mRNA-1	GH72(30-330)	GH72	GH72	N	3
maker-NODE_901_length_8857_cov_31.103780-snap-gene-0.12-mRNA-1	GT90(531-801)	GT90	GT90	N	3
maker-NODE_916_length_8585_cov_24.786001-augustus-gene-0.2-mRNA-1	AA1_3(61-389)	AA1	AA1_3	N	3
maker-NODE_920_length_8532_cov_39.104700-snap-gene-0.13-mRNA-1	GH18(208-561)	GH18+CBM18	CBM18+GH18	N	3
maker-NODE_92_length_43413_cov_30.835374-augustus-gene-0.113-mRNA-1	GT22(43-472)	GT22	GT22	N	3
maker-NODE_95_length_42660_cov_35.649989-augustus-gene-0.75-mRNA-1	GT4(195-366)	GT4	GT4	N	3
maker-NODE_962_length_7980_cov_24.293773-snap-gene-0.4-mRNA-1	CE3(60-270)	CE3	CE3	N	3
maker-NODE_968_length_7912_cov_24.760565-augustus-gene-0.5-mRNA-1	CE5(30-235)	CE5	N	N	2
maker-NODE_96_length_42520_cov_18.674663-augustus-gene-0.2-mRNA-1	GH18(509-861)	CE5+GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_96_length_42520_cov_18.674663-augustus-gene-0.3-mRNA-1	AA7(53-260)	N	N	N	1
snap_masked-NODE_1008_length_7462_cov_30.759100-processed-gene-0.16-mRNA-1	GT32(135-216)	GT32	GT32	N	3
snap_masked-NODE_101_length_41998_cov_29.801438-processed-gene-0.21-mRNA-1	GH64(89-453)	GH64	N	N	2
snap_masked-NODE_1030_length_7215_cov_36.499295-processed-gene-0.3-mRNA-1	GH79(43-407)	GH79	N	N	2
snap_masked-NODE_1037_length_7104_cov_30.984951-processed-gene-0.3-mRNA-1	GH76(2-358)	GH76	GH76	N	3
snap_masked-NODE_109_length_40088_cov_31.450514-processed-gene-0.3-mRNA-1	GH76(68-519)	GH76	GH76	N	3
snap_masked-NODE_1206_length_5350_cov_26.156041-processed-gene-0.1-mRNA-1	GT62(30-276)	GT62	GT62	N	3
snap_masked-NODE_127_length_37624_cov_32.630904-processed-gene-0.59-mRNA-1	GH76(9-366)	N	N	N	1
snap_masked-NODE_128_length_37595_cov_25.263852-processed-gene-0.100-mRNA-1	GT62(83-252)+GT62(275-373)	GT62	GT62	N	3
snap_masked-NODE_130_length_37475_cov_31.377129-processed-gene-0.58-mRNA-1	CE10(105-416)	N	N	N	1
snap_masked-NODE_138_length_36290_cov_25.696596-processed-gene-0.3-mRNA-1	GH18(38-334)	GH18	CBM1+GH18	N	3
snap_masked-NODE_13_length_80044_cov_39.902924-processed-gene-0.32-mRNA-1	GH18(38-362)	GH18	GH18	N	3
snap_masked-NODE_146_length_35788_cov_27.809259-processed-gene-0.96-mRNA-1	GH67(23-700)	GH67	GH67	N	3
snap_masked-NODE_15_length_77328_cov_35.047668-processed-gene-0.11-mRNA-1	GH16(50-221)	N	N	N	1
snap_masked-NODE_16_length_74090_cov_34.299068-processed-gene-0.196-mRNA-1	GT76(18-456)	GT76	GT76	N	3
snap_masked-NODE_180_length_32647_cov_26.705781-processed-gene-0.66-mRNA-1	CE9(18-409)	CE9	CE9	N	3
snap_masked-NODE_184_length_32462_cov_40.220844-processed-gene-0.36-mRNA-1	GT90(331-556)	GT90	GT90	N	3
snap_masked-NODE_189_length_32062_cov_37.320808-processed-gene-0.74-mRNA-1	GH3(67-299)	GH3	GH3	N	3
snap_masked-NODE_199_length_31209_cov_34.032784-processed-gene-0.3-mRNA-1	GH16(92-312)	N	N	N	1
snap_masked-NODE_1_length_180263_cov_34.489297-processed-gene-0.70-mRNA-1	GH31(369-816)	GH31	GH31	N	3
snap_masked-NODE_201_length_31101_cov_34.841674-processed-gene-0.20-mRNA-1	AA3_3(126-624)	AA3	AA3_3	N	3
snap_masked-NODE_20_length_70961_cov_37.322882-processed-gene-0.124-mRNA-1	GH18(21-381)	GH18	GH18	N	3
snap_masked-NODE_218_length_29480_cov_28.841141-processed-gene-0.32-mRNA-1	GT2(117-325)	GT2	GT2	N	3
snap_masked-NODE_233_length_28605_cov_35.842545-processed-gene-0.1-mRNA-1	GH92(258-748)	GH92	GH92	N	3
snap_masked-NODE_245_length_27614_cov_28.207989-processed-gene-0.31-mRNA-1	GH16(54-292)	N	N	N	1
snap_masked-NODE_257_length_27099_cov_39.240397-processed-gene-0.10-mRNA-1	PL1_4(109-298)	PL1	PL1_4	N	3
snap_masked-NODE_276_length_25964_cov_32.647792-processed-gene-0.15-mRNA-1	GH47(118-590)	GH47	GH47	N	3
snap_masked-NODE_278_length_25729_cov_21.824154-processed-gene-0.47-mRNA-1	GH2(104-673)	GH2	GH2	N	3
snap_masked-NODE_278_length_25729_cov_21.824154-processed-gene-0.48-mRNA-1	GH31(233-701)	GH31	GH31	N	3
snap_masked-NODE_281_length_25619_cov_25.960576-processed-gene-0.37-mRNA-1	GT69(122-397)	GT69	GT69	N	3
snap_masked-NODE_295_length_25130_cov_24.278407-processed-gene-0.49-mRNA-1	GH71(47-436)+CBM24(544-616)	GH71+CBM24	CBM24+GH71	N	3
snap_masked-NODE_2_length_128784_cov_30.676978-processed-gene-0.52-mRNA-1	PL7_4(29-247)	PL7	N	N	2
snap_masked-NODE_308_length_24481_cov_28.727026-processed-gene-0.0-mRNA-1	GH81(30-418)	N	GH81	N	2
snap_masked-NODE_323_length_23747_cov_34.307959-processed-gene-0.17-mRNA-1	PL8(335-582)	N	N	N	1
snap_masked-NODE_323_length_23747_cov_34.307959-processed-gene-0.19-mRNA-1	GT4(252-406)	N	GT4	N	2
snap_masked-NODE_326_length_23708_cov_28.120563-processed-gene-0.68-mRNA-1	GH16(59-328)	GH16	N	N	2
snap_masked-NODE_334_length_23312_cov_33.797800-processed-gene-0.47-mRNA-1	GH5_9(338-662)	GH5	GH5_9	N	3
snap_masked-NODE_33_length_63259_cov_31.475195-processed-gene-0.15-mRNA-1	GH3(233-445)	GH3	GH3	N	3
snap_masked-NODE_349_length_22694_cov_27.443790-processed-gene-0.35-mRNA-1	GH5_24(58-379)	GH5	GH5_24	N	3
snap_masked-NODE_34_length_62357_cov_33.877808-processed-gene-0.141-mRNA-1	GT20(158-614)	GT20	GT20	N	3
snap_masked-NODE_363_length_21787_cov_30.600369-processed-gene-0.3-mRNA-1	GH37(130-692)	GH37	GH37	N	3
snap_masked-NODE_38_length_59826_cov_35.394278-processed-gene-0.33-mRNA-1	AA11(18-215)	AA11	N	N	2
snap_masked-NODE_391_length_20954_cov_20.668699-processed-gene-0.8-mRNA-1	GH5_5(98-396)	GH5+CBM1	CBM1+GH5_5	N	3
snap_masked-NODE_392_length_20933_cov_32.466933-processed-gene-0.54-mRNA-1	GH18(30-294)	GH18	N	N	2
snap_masked-NODE_39_length_59729_cov_33.813916-processed-gene-0.180-mRNA-1	GT62(70-335)	GT62	GT62	N	3
snap_masked-NODE_401_length_20727_cov_31.579660-processed-gene-0.58-mRNA-1	CE10(172-613)	N	N	N	1
snap_masked-NODE_40_length_59669_cov_35.066105-processed-gene-0.25-mRNA-1	GH92(263-712)	GH92	GH92	N	3
snap_masked-NODE_430_length_19635_cov_24.009432-processed-gene-0.40-mRNA-1	GH132(135-448)	GH132	N	N	2
snap_masked-NODE_43_length_58155_cov_37.124578-processed-gene-0.14-mRNA-1	GT39(59-303)	GT39	GT39	N	3
snap_masked-NODE_43_length_58155_cov_37.124578-processed-gene-0.2-mRNA-1	GH47(138-625)	GH47	GH47	N	3
snap_masked-NODE_44_length_58114_cov_31.800697-processed-gene-0.104-mRNA-1	GT69(195-448)	N	GT69	N	2
snap_masked-NODE_458_length_18957_cov_16.122199-processed-gene-0.12-mRNA-1	GH49(62-603)	GH49	GH49	N	3
snap_masked-NODE_488_length_17937_cov_26.301797-processed-gene-0.32-mRNA-1	GT8(11-271)	GT8	N	N	2
snap_masked-NODE_49_length_56896_cov_31.220332-processed-gene-0.21-mRNA-1	GT4(273-432)	GT4	GT4	N	3
