Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-scaffold42-processed-gene-0.73-mRNA-1	GH3(98-347)	GH3	GH3	N	3
augustus_masked-scaffold47-processed-gene-0.80-mRNA-1	GH47(107-615)	GH47	GH47	N	3
augustus_masked-scaffold5-processed-gene-1.168-mRNA-1	GH18(41-271)	GH18	GH18	N	3
augustus_masked-scaffold5-processed-gene-1.189-mRNA-1	CE10(24-310)	N	N	N	1
augustus_masked-scaffold50-processed-gene-0.19-mRNA-1	GH128(40-274)	GH128	N	N	2
augustus_masked-scaffold50-processed-gene-0.36-mRNA-1	PL7_4(30-249)	PL7	N	N	2
augustus_masked-scaffold55-processed-gene-0.195-mRNA-1	GH3(67-298)	GH3	GH3	N	3
augustus_masked-scaffold6-processed-gene-0.219-mRNA-1	GT33(42-466)	GT33	GT33	N	3
augustus_masked-scaffold6-processed-gene-1.570-mRNA-1	GH76(28-402)	GH76	GH76	N	3
augustus_masked-scaffold60-processed-gene-0.50-mRNA-1	GT1(208-525)	GT1	GT1	N	3
augustus_masked-scaffold60-processed-gene-0.62-mRNA-1	GH31(257-698)	GH31	GH31	N	3
augustus_masked-scaffold7-processed-gene-1.149-mRNA-1	AA3_2(8-567)	AA3	AA3_2	N	3
augustus_masked-scaffold8-processed-gene-1.423-mRNA-1	GH11(44-214)	GH11	N	N	2
augustus_masked-scaffold81-processed-gene-0.98-mRNA-1	GH128(209-423)	N	N	N	1
augustus_masked-scaffold83-processed-gene-0.17-mRNA-1	GH18(32-275)	GH18	GH18	N	3
augustus_masked-scaffold87-processed-gene-0.143-mRNA-1	AA3(10-543)	AA3	AA3_2	N	3
maker-scaffold10-snap-gene-0.243-mRNA-1	AA6(4-197)	AA6	N	N	2
maker-scaffold10-snap-gene-0.249-mRNA-1	GT90(680-974)	GT90	GT90	N	3
maker-scaffold10-snap-gene-1.12-mRNA-1	GH18(43-367)	GH18	GH18	N	3
maker-scaffold101-snap-gene-0.212-mRNA-1	GH18(31-293)	GH18	N	N	2
maker-scaffold104-augustus-gene-0.171-mRNA-1	GH5_7(67-340)	GH5	CBM1+GH5_7	N	3
maker-scaffold104-snap-gene-0.13-mRNA-1	GH16(52-226)	N	N	N	1
maker-scaffold104-snap-gene-0.4-mRNA-1	GH18(536-882)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-scaffold106-augustus-gene-0.221-mRNA-1	GT50(150-416)	GT50	GT50	N	3
maker-scaffold109-augustus-gene-0.58-mRNA-1	GT3(18-654)	GT3	GT3	N	3
maker-scaffold11-augustus-gene-0.62-mRNA-1	GH76(32-403)	GH76	GH76	N	3
maker-scaffold11-snap-gene-1.49-mRNA-1	AA11(19-199)	AA11	N	N	2
maker-scaffold111-snap-gene-0.50-mRNA-1	GH17(334-601)	GH17	GH17	N	3
maker-scaffold113-snap-gene-0.166-mRNA-1	CE9(18-409)	CE9	CE9	N	3
maker-scaffold114-snap-gene-0.8-mRNA-1	GH13_8(250-543)	GH13+CBM48	CBM48+GH13_8	N	3
maker-scaffold117-augustus-gene-0.126-mRNA-1	CE10(490-717)	N	N	N	1
maker-scaffold119-snap-gene-0.13-mRNA-1	AA2(62-250)	N	N	N	1
maker-scaffold12-augustus-gene-1.0-mRNA-1	GT20(37-571)	GT20	GT20	N	3
maker-scaffold12-snap-gene-0.201-mRNA-1	GT48(869-1649)	GT48	GT48	N	3
maker-scaffold12-snap-gene-0.217-mRNA-1	GT24(1177-1424)	GT24	GT24	N	3
maker-scaffold121-augustus-gene-0.113-mRNA-1	GH81(30-678)	GH81	GH81	N	3
maker-scaffold128-augustus-gene-0.120-mRNA-1	GH47(36-595)	GH47	GH47	N	3
maker-scaffold131-snap-gene-0.141-mRNA-1	GT22(158-425)	GT22	GT22	N	3
maker-scaffold135-snap-gene-0.149-mRNA-1	GT34(66-291)	GT34	N	N	2
maker-scaffold136-snap-gene-0.10-mRNA-1	GH18(510-871)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-scaffold137-snap-gene-0.7-mRNA-1	GH3(86-300)	GH3	GH3	N	3
maker-scaffold14-augustus-gene-1.59-mRNA-1	GH47(166-663)	GH47	GH47	N	3
maker-scaffold14-snap-gene-1.113-mRNA-1	GT69(60-315)	GT69	GT69	N	3
maker-scaffold143-augustus-gene-0.130-mRNA-1	GT8(31-235)	GT8	GT8	N	3
maker-scaffold144-augustus-gene-0.153-mRNA-1	GH3(59-265)	GH3	GH3	N	3
maker-scaffold146-augustus-gene-0.126-mRNA-1	GT66(77-724)	GT66	GT66	N	3
maker-scaffold148-snap-gene-0.118-mRNA-1	AA7(24-237)	N	N	N	1
maker-scaffold148-snap-gene-0.122-mRNA-1	GH5_5(23-315)	GH5	GH5_5	N	3
maker-scaffold149-augustus-gene-0.161-mRNA-1	GT76(18-436)	GT76	GT76	N	3
maker-scaffold149-snap-gene-0.176-mRNA-1	GH47(42-516)	GH47	GH47	N	3
maker-scaffold15-augustus-gene-1.323-mRNA-1	GH92(267-767)	N	GH92	N	2
maker-scaffold15-snap-gene-1.5-mRNA-1	AA4(92-308)	N	N	N	1
maker-scaffold152-augustus-gene-0.49-mRNA-1	GH15(60-471)+CBM20(537-626)	GH15+CBM20	CBM20+GH15	N	3
maker-scaffold156-augustus-gene-0.143-mRNA-1	AA7(219-426)	AA7	N	N	2
maker-scaffold156-snap-gene-0.148-mRNA-1	CE10(212-483)	N	N	N	1
maker-scaffold157-augustus-gene-0.1-mRNA-1	GH95(28-770)	N	GH95	N	2
maker-scaffold163-snap-gene-0.108-mRNA-1	GH3(95-211)	GH3	GH3	N	3
maker-scaffold17-snap-gene-0.207-mRNA-1	GH92(262-771)	GH92	GH92	N	3
maker-scaffold170-snap-gene-0.44-mRNA-1	GH16(35-306)	GH16	N	N	2
maker-scaffold171-snap-gene-0.25-mRNA-1	GH28(54-214)	GH28	N	N	2
maker-scaffold171-snap-gene-0.28-mRNA-1	GH18(26-360)	GH18	GH18	N	3
maker-scaffold178-augustus-gene-0.50-mRNA-1	GH5_9(372-696)	GH5	GH5_9	N	3
maker-scaffold179-snap-gene-0.9-mRNA-1	CE5(30-235)	CE5	N	N	2
maker-scaffold184-snap-gene-0.108-mRNA-1	GH132(52-253)	GH132	N	N	2
maker-scaffold188-snap-gene-0.113-mRNA-1	GH49(184-568)	GH49	GH49	N	3
maker-scaffold19-snap-gene-0.536-mRNA-1	GT4(483-652)	N	GT4	N	2
maker-scaffold19-snap-gene-0.550-mRNA-1	GH95(16-788)	GH95	GH95	N	3
maker-scaffold191-augustus-gene-0.81-mRNA-1	GT39(44-282)	GT39	GT39	N	3
maker-scaffold193-snap-gene-0.50-mRNA-1	CE10(82-376)	N	N	N	1
maker-scaffold2-snap-gene-0.113-mRNA-1	GH31(347-935)	GH31	GH31	N	3
maker-scaffold2-snap-gene-3.135-mRNA-1	GH16(32-269)	GH16	N	N	2
maker-scaffold20-augustus-gene-0.394-mRNA-1	AA3(217-751)	AA3	N	N	2
maker-scaffold20-augustus-gene-0.404-mRNA-1	GT34(162-426)	GT34	GT34	N	3
maker-scaffold20-snap-gene-0.14-mRNA-1	GT22(12-399)	GT22	GT22	N	3
maker-scaffold206-augustus-gene-0.85-mRNA-1	GT90(607-876)	GT90	GT90	N	3
maker-scaffold207-snap-gene-0.58-mRNA-1	GH13_25(1063-1516)	GH133	GH133+GH13_25	N	3
maker-scaffold21-snap-gene-0.446-mRNA-1	AA7(86-516)	N	N	N	1
maker-scaffold21-snap-gene-0.447-mRNA-1	GH75(14-252)	GH75	N	N	2
maker-scaffold211-augustus-gene-0.12-mRNA-1	GH35(50-381)	GH35	GH35	N	3
maker-scaffold211-augustus-gene-0.8-mRNA-1	AA2(89-338)	N	N	N	1
maker-scaffold212-snap-gene-0.16-mRNA-1	AA1_2(38-376)	AA1	AA1_2	N	3
maker-scaffold214-snap-gene-0.53-mRNA-1	GH16(112-325)	N	N	N	1
maker-scaffold214-snap-gene-0.57-mRNA-1	GH89(70-751)	N	GH89	N	2
maker-scaffold219-augustus-gene-0.12-mRNA-1	GH72(32-332)	GH72	GH72	N	3
maker-scaffold224-augustus-gene-0.2-mRNA-1	GH92(276-784)	GH92	GH92	N	3
maker-scaffold224-snap-gene-0.149-mRNA-1	GH16(80-219)	GH16	N	N	2
maker-scaffold229-augustus-gene-0.116-mRNA-1	GT4(385-544)	GT4	GT4	N	3
maker-scaffold24-augustus-gene-0.10-mRNA-1	GT69(125-382)	GT69	GT69	N	3
maker-scaffold24-augustus-gene-0.24-mRNA-1	AA3(132-703)	N	N	N	1
maker-scaffold261-snap-gene-0.47-mRNA-1	AA5(620-1125)	AA5	AA5_1	N	3
maker-scaffold28-snap-gene-0.122-mRNA-1	AA1_3(62-388)	AA1	AA1_3	N	3
maker-scaffold3-augustus-gene-2.419-mRNA-1	CE10(75-372)	N	N	N	1
maker-scaffold30-snap-gene-0.38-mRNA-1	GT1(943-1347)	GT1	GT1	N	3
maker-scaffold306-snap-gene-0.3-mRNA-1	GH17(68-313)	GH17	GH17	N	3
maker-scaffold31-augustus-gene-0.345-mRNA-1	GT15(75-352)	GT15	GT15	N	3
maker-scaffold32-augustus-gene-0.51-mRNA-1	GH16(66-304)	GH16	N	N	2
maker-scaffold322-snap-gene-0.0-mRNA-1	GT25(62-314)	GT25	GT25	N	3
maker-scaffold322-snap-gene-0.1-mRNA-1	GH5_5(167-461)	GH5+CBM1	CBM1+GH5_5	N	3
maker-scaffold33-snap-gene-0.118-mRNA-1	GT57(69-300)+GT57(337-571)	GT57	GT57	N	3
maker-scaffold333-snap-gene-0.27-mRNA-1	GH12(89-237)	N	N	N	1
maker-scaffold335-augustus-gene-0.3-mRNA-1	GT2(127-304)	N	GT2	N	2
maker-scaffold365-augustus-gene-0.18-mRNA-1	GH38(283-540)	GH38	GH38	N	3
maker-scaffold37-augustus-gene-0.194-mRNA-1	AA7(33-457)	N	N	N	1
maker-scaffold38-augustus-gene-0.7-mRNA-1	GH92(295-803)	GH92	GH92	N	3
maker-scaffold4-augustus-gene-2.26-mRNA-1	GT15(116-411)	GT15	GT15	N	3
maker-scaffold4-snap-gene-0.5-mRNA-1	GH76(34-405)	GH76	GH76	N	3
maker-scaffold4-snap-gene-0.7-mRNA-1	PL1_4(112-300)	PL1	PL1_4	N	3
maker-scaffold4-snap-gene-0.8-mRNA-1	GH95(29-774)	GH95	GH95	N	3
maker-scaffold4-snap-gene-1.242-mRNA-1	GH55(29-753)	GH28+GH55	GH55	N	3
maker-scaffold4-snap-gene-2.47-mRNA-1	GH3(186-434)	GH3	GH3	N	3
maker-scaffold42-snap-gene-0.41-mRNA-1	GH65(408-771)	GH65	GH65	N	3
maker-scaffold43-augustus-gene-0.222-mRNA-1	GT1(249-591)	GT1	GT1	N	3
maker-scaffold44-snap-gene-0.228-mRNA-1	GH2(69-497)	GH2	GH2	N	3
maker-scaffold44-snap-gene-0.237-mRNA-1	GT2(117-330)	GT2	GT2	N	3
maker-scaffold44-snap-gene-0.239-mRNA-1	AA9(4-224)	AA9	N	N	2
maker-scaffold45-snap-gene-0.51-mRNA-1	GH72(19-306)	GH72	GH72	N	3
maker-scaffold47-augustus-gene-0.10-mRNA-1	AA2(133-242)	N	AA2	N	2
maker-scaffold5-augustus-gene-1.22-mRNA-1	GT59(67-548)	GT59	GT59	N	3
maker-scaffold5-augustus-gene-2.26-mRNA-1	GT22(66-496)	GT22	GT22	N	3
maker-scaffold5-snap-gene-2.412-mRNA-1	GT15(101-371)	GT15	GT15	N	3
maker-scaffold5-snap-gene-2.414-mRNA-1	GT58(35-400)	GT58	GT58	N	3
maker-scaffold5-snap-gene-2.435-mRNA-1	AA7(115-554)	N	N	N	1
maker-scaffold50-snap-gene-0.100-mRNA-1	GH3(64-292)	GH3	GH3	N	3
maker-scaffold50-snap-gene-0.103-mRNA-1	CBM13(15-147)	N	N	N	1
maker-scaffold50-snap-gene-0.95-mRNA-1	GH125(93-536)	GH125	GH125	N	3
maker-scaffold52-augustus-gene-0.70-mRNA-1	CE10(114-460)	N	N	N	1
maker-scaffold55-augustus-gene-0.167-mRNA-1	GH18(31-276)	GH18	N	N	2
maker-scaffold55-augustus-gene-0.177-mRNA-1	CE10(43-348)	N	N	N	1
maker-scaffold55-augustus-gene-0.179-mRNA-1	GH20(181-523)	GH20	GH20	N	3
maker-scaffold57-augustus-gene-0.55-mRNA-1	GH16(125-376)	GH16	GH16	N	3
maker-scaffold59-augustus-gene-0.18-mRNA-1	GH47(102-563)	GH47	GH47	N	3
maker-scaffold6-augustus-gene-0.190-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-scaffold6-augustus-gene-1.1-mRNA-1	AA11(19-158)+AA11(159-225)	AA11	N	N	2
maker-scaffold6-augustus-gene-1.23-mRNA-1	GT90(350-637)	GT90	GT90	N	3
maker-scaffold6-augustus-gene-1.32-mRNA-1	GT20(11-475)	GT20	GT20	N	3
maker-scaffold60-augustus-gene-0.26-mRNA-1	GT69(124-399)	GT69	GT69	N	3
maker-scaffold61-snap-gene-0.188-mRNA-1	GH71(47-436)+CBM24(537-609)	GH71+CBM24	CBM24+GH71	N	3
maker-scaffold63-snap-gene-0.8-mRNA-1	GH3(15-226)	GH3	GH3	N	3
maker-scaffold68-augustus-gene-0.335-mRNA-1	GT62(69-332)	GT62	GT62	N	3
maker-scaffold68-snap-gene-0.3-mRNA-1	GH125(88-525)	GH125	GH125	N	3
maker-scaffold7-snap-gene-1.11-mRNA-1	GH18(74-397)	GH18	GH18	N	3
maker-scaffold74-snap-gene-0.17-mRNA-1	GH2(4-723)	GH2	GH2	N	3
maker-scaffold75-augustus-gene-0.54-mRNA-1	GH37(141-703)	GH37	GH37	N	3
maker-scaffold8-augustus-gene-0.176-mRNA-1	GH55(29-755)	GH55	GH55	N	3
maker-scaffold83-snap-gene-0.207-mRNA-1	GH36(36-718)	GH36	GH36	N	3
maker-scaffold84-augustus-gene-0.11-mRNA-1	GH88(58-427)	GH88	N	N	2
maker-scaffold88-snap-gene-0.21-mRNA-1	GT8(22-272)	GT8	N	N	2
maker-scaffold89-augustus-gene-0.170-mRNA-1	GH76(29-398)	GH76	GH76	N	3
maker-scaffold89-augustus-gene-0.179-mRNA-1	GH16(134-421)	GH16	GH16	N	3
maker-scaffold9-augustus-gene-1.305-mRNA-1	CE5(77-245)	CE5	N	N	2
maker-scaffold9-augustus-gene-1.329-mRNA-1	GT21(51-371)	GT21	GT21	N	3
maker-scaffold93-snap-gene-0.161-mRNA-1	GT15(55-371)	N	N	N	1
maker-scaffold93-snap-gene-0.164-mRNA-1	CE4(127-258)	CE4+CBM18	N	N	2
maker-scaffold94-snap-gene-0.10-mRNA-1	GT22(5-386)	GT22	GT22	N	3
maker-scaffold96-augustus-gene-0.252-mRNA-1	GH18(41-391)	GH18	GH18	N	3
maker-scaffold97-snap-gene-0.78-mRNA-1	GH16(67-291)	N	N	N	1
maker-scaffold99-augustus-gene-0.43-mRNA-1	GH128(43-281)	GH128	N	N	2
snap_masked-scaffold1-processed-gene-1.242-mRNA-1	GH17(101-305)	GH17	N	N	2
snap_masked-scaffold11-processed-gene-1.102-mRNA-1	AA3_3(8-633)	N	AA3_3	N	2
snap_masked-scaffold113-processed-gene-0.140-mRNA-1	GH55(28-720)	GH55	GH55	N	3
snap_masked-scaffold144-processed-gene-0.129-mRNA-1	CE4(126-254)	CE4	N	N	2
snap_masked-scaffold17-processed-gene-1.43-mRNA-1	GH1(4-474)	GH1	GH1	N	3
snap_masked-scaffold171-processed-gene-0.13-mRNA-1	GH18(31-268)	GH18	GH18	N	3
snap_masked-scaffold179-processed-gene-0.42-mRNA-1	GH7(19-450)	GH7	CBM1+GH7	N	3
snap_masked-scaffold18-processed-gene-0.73-mRNA-1	GH76(66-437)	GH76	GH76	N	3
snap_masked-scaffold187-processed-gene-0.94-mRNA-1	GH132(166-474)	GH132	N	N	2
snap_masked-scaffold188-processed-gene-0.106-mRNA-1	GH76(71-494)	GH76	GH76	N	3
snap_masked-scaffold19-processed-gene-0.487-mRNA-1	CE10(96-265)	N	N	N	1
snap_masked-scaffold20-processed-gene-0.327-mRNA-1	GH16(89-332)	GH16	N	N	2
snap_masked-scaffold21-processed-gene-0.46-mRNA-1	GH16(69-242)	GH16	GH16	N	3
snap_masked-scaffold23-processed-gene-0.290-mRNA-1	GH63(522-734)	GH63	GH63	N	3
snap_masked-scaffold23-processed-gene-0.301-mRNA-1	GT90(338-641)	GT90	GT90	N	3
snap_masked-scaffold235-processed-gene-0.48-mRNA-1	GH18(50-285)	GH18	N	N	2
snap_masked-scaffold238-processed-gene-0.29-mRNA-1	AA3_2(18-590)	AA3	N	N	2
snap_masked-scaffold26-processed-gene-0.306-mRNA-1	GH31(376-823)	GH31	GH31	N	3
snap_masked-scaffold26-processed-gene-0.308-mRNA-1	GH18(50-244)	GH18	N	N	2
snap_masked-scaffold280-processed-gene-0.3-mRNA-1	CBM21(242-348)	CBM21	CBM21	N	3
snap_masked-scaffold309-processed-gene-0.5-mRNA-1	GT1(32-455)	N	N	N	1
snap_masked-scaffold32-processed-gene-0.113-mRNA-1	AA4(2-220)	N	N	N	1
snap_masked-scaffold35-processed-gene-0.30-mRNA-1	GH18(24-382)	N	N	N	1
snap_masked-scaffold35-processed-gene-0.31-mRNA-1	GT32(118-197)	GT32	GT32	N	3
snap_masked-scaffold38-processed-gene-0.282-mRNA-1	AA7(132-341)	N	N	N	1
snap_masked-scaffold383-processed-gene-0.1-mRNA-1	CE10(143-383)	N	N	N	1
snap_masked-scaffold4-processed-gene-1.18-mRNA-1	GT32(88-165)	N	N	N	1
snap_masked-scaffold4-processed-gene-1.5-mRNA-1	GT64(104-349)	N	N	N	1
snap_masked-scaffold4-processed-gene-2.100-mRNA-1	GH18(22-450)	N	N	N	1
snap_masked-scaffold4-processed-gene-2.116-mRNA-1	GH16(105-262)	GH16+CBM18	CBM18+GH16	N	3
snap_masked-scaffold4-processed-gene-2.73-mRNA-1	GT20(159-616)	GT20	GT20	N	3
snap_masked-scaffold42-processed-gene-0.101-mRNA-1	AA7(32-467)	N	N	N	1
snap_masked-scaffold5-processed-gene-2.318-mRNA-1	GH3(72-278)	GH3	GH3	N	3
snap_masked-scaffold80-processed-gene-0.9-mRNA-1	GT4(244-370)	GT4	GT4	N	3
snap_masked-scaffold82-processed-gene-0.17-mRNA-1	GT62(71-335)	GT62	GT62	N	3
snap_masked-scaffold85-processed-gene-0.29-mRNA-1	GT62(96-370)	GT62	GT62	N	3
snap_masked-scaffold94-processed-gene-0.188-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
augustus_masked-scaffold46-processed-gene-0.201-mRNA-1	N	CE4	N	N	1
maker-scaffold241-augustus-gene-0.8-mRNA-1	N	GH0	GH0	N	2
augustus_masked-scaffold298-processed-gene-0.34-mRNA-1	N	GH0	N	N	1
augustus_masked-scaffold226-processed-gene-0.14-mRNA-1	N	GH17	N	N	1
augustus_masked-scaffold35-processed-gene-0.59-mRNA-1	N	GH23	N	N	1
maker-scaffold285-snap-gene-0.17-mRNA-1	N	GH23	N	N	1
maker-scaffold8-snap-gene-1.335-mRNA-1	N	GH36	GH36	N	2
maker-scaffold2-augustus-gene-3.106-mRNA-1	N	AA1	AA1	N	2
maker-scaffold4-snap-gene-0.3-mRNA-1	N	AA1	AA1	N	2
snap_masked-scaffold55-processed-gene-0.10-mRNA-1	N	AA2	AA2	N	2
maker-scaffold46-augustus-gene-0.152-mRNA-1	N	AA8	N	N	1
maker-scaffold59-augustus-gene-0.15-mRNA-1	N	AA8	N	N	1
maker-scaffold315-augustus-gene-0.59-mRNA-1	N	AA8	N	N	1
maker-scaffold29-snap-gene-0.15-mRNA-1	N	AA8	N	N	1
maker-scaffold89-augustus-gene-0.178-mRNA-1	N	GT0	GT0	N	2
snap_masked-scaffold151-processed-gene-0.135-mRNA-1	N	GT0	N	N	1
maker-scaffold199-snap-gene-0.2-mRNA-1	N	GT2	GT2	N	2
snap_masked-scaffold286-processed-gene-0.70-mRNA-1	N	GT2	GT2	N	2
maker-scaffold204-augustus-gene-0.14-mRNA-1	N	GT2	GT2	N	2
augustus_masked-scaffold1-processed-gene-3.145-mRNA-1	N	GT2	GT2	N	2
maker-scaffold1-snap-gene-3.20-mRNA-1	N	GT2	GT2	N	2
maker-scaffold241-augustus-gene-0.9-mRNA-1	N	GT2	GT2	N	2
maker-scaffold2-snap-gene-2.249-mRNA-1	N	GT2	N	N	1
augustus_masked-scaffold50-processed-gene-0.1-mRNA-1	N	GT31	GT31	N	2
maker-scaffold309-snap-gene-0.2-mRNA-1	N	GT31	GT31	N	2
maker-scaffold86-snap-gene-0.31-mRNA-1	N	GT41	GT41	N	2
augustus_masked-scaffold34-processed-gene-0.204-mRNA-1	N	GT61	N	N	1
snap_masked-scaffold23-processed-gene-0.308-mRNA-1	N	GT87	N	N	1
augustus_masked-scaffold249-processed-gene-0.70-mRNA-1	N	GT87	N	N	1
augustus_masked-scaffold29-processed-gene-0.81-mRNA-1	N	CBM14	N	N	1
snap_masked-scaffold684-processed-gene-0.0-mRNA-1	N	CBM50	N	N	1
maker-scaffold273-snap-gene-0.6-mRNA-1	N	N	GH93	N	1
maker-scaffold27-snap-gene-0.56-mRNA-1	N	N	GT31	N	1
maker-scaffold207-snap-gene-0.59-mRNA-1	N	N	GH133+GH13_25	N	1
snap_masked-scaffold138-processed-gene-0.13-mRNA-1	N	N	GH71	N	1
maker-scaffold57-augustus-gene-0.51-mRNA-1	N	N	GH71	N	1
augustus_masked-scaffold1-processed-gene-3.170-mRNA-1	N	N	GT2	N	1
augustus_masked-scaffold58-processed-gene-0.251-mRNA-1	N	N	GH18	N	1
snap_masked-scaffold58-processed-gene-0.18-mRNA-1	N	N	GH43_21	N	1
maker-scaffold60-augustus-gene-0.39-mRNA-1	N	N	GT0+GT7	N	1
maker-scaffold413-snap-gene-0.11-mRNA-1	N	N	GT30	N	1
maker-scaffold9-augustus-gene-1.309-mRNA-1	N	N	GT22	N	1
maker-scaffold46-augustus-gene-0.156-mRNA-1	N	N	CE4	N	1
augustus_masked-scaffold21-processed-gene-0.92-mRNA-1	N	N	GH18	N	1
augustus_masked-scaffold93-processed-gene-0.7-mRNA-1	N	N	GT2	N	1
maker-scaffold364-augustus-gene-0.2-mRNA-1	N	N	GT2	N	1
maker-scaffold38-augustus-gene-0.1-mRNA-1	N	N	GH18	N	1
maker-scaffold42-snap-gene-0.32-mRNA-1	N	N	GH132	N	1
snap_masked-scaffold18-processed-gene-0.51-mRNA-1	N	N	AA1	N	1
augustus_masked-scaffold194-processed-gene-0.9-mRNA-1	N	N	GT0+GT7	N	1
