Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_163_length_55493_cov_46.239208-processed-gene-0.22-mRNA-1	GH18(32-291)	GH18	GH18	N	3
augustus_masked-NODE_167_length_53331_cov_49.576648-processed-gene-0.21-mRNA-1	GH31(257-698)	GH31	GH31	N	3
augustus_masked-NODE_16_length_195538_cov_49.404419-processed-gene-0.328-mRNA-1	GH47(301-755)	GH47	GH47	N	3
augustus_masked-NODE_16_length_195538_cov_49.404419-processed-gene-0.364-mRNA-1	CE10(71-342)	N	N	N	1
augustus_masked-NODE_174_length_50259_cov_50.435231-processed-gene-0.22-mRNA-1	GH18(43-279)	GH18	GH18	N	3
augustus_masked-NODE_177_length_49347_cov_47.724441-processed-gene-0.16-mRNA-1	CE10(174-593)	N	N	N	1
augustus_masked-NODE_17_length_191130_cov_47.991796-processed-gene-0.140-mRNA-1	CE10(72-320)	N	N	N	1
augustus_masked-NODE_181_length_48104_cov_43.476937-processed-gene-0.11-mRNA-1	AA2(98-343)	N	N	N	1
augustus_masked-NODE_18_length_190492_cov_49.415507-processed-gene-0.351-mRNA-1	AA3_2(8-579)	AA3	N	N	2
augustus_masked-NODE_18_length_190492_cov_49.415507-processed-gene-0.352-mRNA-1	GT32(121-203)	GT32	GT32	N	3
augustus_masked-NODE_18_length_190492_cov_49.415507-processed-gene-0.363-mRNA-1	GH76(29-401)	GH76	GH76	N	3
augustus_masked-NODE_18_length_190492_cov_49.415507-processed-gene-0.377-mRNA-1	AA7(29-219)	N	N	N	1
augustus_masked-NODE_192_length_44620_cov_48.621109-processed-gene-0.79-mRNA-1	GH16(101-319)	N	N	N	1
augustus_masked-NODE_194_length_44159_cov_15.375114-processed-gene-0.26-mRNA-1	GH71(17-392)+CBM24(475-552)	GH71+CBM24	CBM24+GH71	N	3
augustus_masked-NODE_19_length_187502_cov_46.633025-processed-gene-0.409-mRNA-1	GH64(77-454)	GH64	N	N	2
augustus_masked-NODE_19_length_187502_cov_46.633025-processed-gene-0.424-mRNA-1	PL7_4(2-170)	N	N	N	1
augustus_masked-NODE_1_length_404280_cov_47.690922-processed-gene-3.22-mRNA-1	GT21(178-498)	GT21	GT21	N	3
augustus_masked-NODE_202_length_40380_cov_43.400318-processed-gene-0.5-mRNA-1	GT22(9-390)	GT22	GT22	N	3
augustus_masked-NODE_20_length_186871_cov_46.124695-processed-gene-0.59-mRNA-1	AA3(10-540)	AA3	AA3_2	N	3
augustus_masked-NODE_220_length_35468_cov_48.893693-processed-gene-0.81-mRNA-1	GH15(3-234)+CBM20(302-392)	GH15	CBM20+GH15	N	3
augustus_masked-NODE_226_length_33771_cov_42.140114-processed-gene-0.20-mRNA-1	GT17(55-320)	GT17	N	N	2
augustus_masked-NODE_231_length_32299_cov_47.388816-processed-gene-0.12-mRNA-1	GH132(159-469)	GH132	N	N	2
augustus_masked-NODE_244_length_29604_cov_45.173559-processed-gene-0.88-mRNA-1	CE4(80-214)	CE4	N	N	2
augustus_masked-NODE_24_length_178887_cov_49.850123-processed-gene-0.452-mRNA-1	GH2(3-773)	GH2	GH2	N	3
augustus_masked-NODE_259_length_27267_cov_49.114554-processed-gene-0.16-mRNA-1	PL1_2(70-241)	N	N	N	1
augustus_masked-NODE_279_length_23333_cov_41.015643-processed-gene-0.28-mRNA-1	CBM1(27-54)+GH5_5(93-390)	GH5	CBM1+GH5_5	N	3
augustus_masked-NODE_2_length_314939_cov_49.752548-processed-gene-0.21-mRNA-1	GH17(103-305)	GH17	N	N	2
augustus_masked-NODE_31_length_158924_cov_45.864217-processed-gene-0.321-mRNA-1	GH67(13-659)	GH67	GH67	N	3
augustus_masked-NODE_31_length_158924_cov_45.864217-processed-gene-0.351-mRNA-1	GH30_3(64-486)	GH30	GH30_3	N	3
augustus_masked-NODE_33_length_151398_cov_47.693537-processed-gene-0.289-mRNA-1	GT57(72-303)+GT57(351-582)	GT57	GT57	N	3
augustus_masked-NODE_34_length_147705_cov_48.826031-processed-gene-0.336-mRNA-1	GT50(136-400)	GT50	GT50	N	3
augustus_masked-NODE_352_length_9855_cov_49.697060-processed-gene-0.4-mRNA-1	GT62(143-406)	GT62	GT62	N	3
augustus_masked-NODE_35_length_146819_cov_48.030233-processed-gene-0.474-mRNA-1	GH18(26-366)	GH18	GH18	N	3
augustus_masked-NODE_364_length_9020_cov_39.848420-processed-gene-0.26-mRNA-1	GT35(1-448)	GT35	GT35	N	3
augustus_masked-NODE_3_length_261062_cov_48.596903-processed-gene-0.22-mRNA-1	GH55(112-839)	GH55	GH55	N	3
augustus_masked-NODE_44_length_127631_cov_48.206103-processed-gene-0.30-mRNA-1	GH16(139-385)	GH16	N	N	2
augustus_masked-NODE_506_length_894_cov_0.876141-processed-gene-0.1-mRNA-1	GH71(1-292)	GH71	N	N	2
augustus_masked-NODE_53_length_118650_cov_47.760460-processed-gene-0.52-mRNA-1	CE10(85-367)	N	N	N	1
augustus_masked-NODE_5_length_247187_cov_44.829669-processed-gene-0.195-mRNA-1	AA7(127-317)	AA7	N	N	2
augustus_masked-NODE_5_length_247187_cov_44.829669-processed-gene-1.351-mRNA-1	GH49(54-593)	GH49	GH49	N	3
augustus_masked-NODE_5_length_247187_cov_44.829669-processed-gene-1.363-mRNA-1	GH28(94-427)	GH28	GH28	N	3
augustus_masked-NODE_61_length_110293_cov_45.901903-processed-gene-0.14-mRNA-1	GH3(29-228)	GH3	GH3	N	3
augustus_masked-NODE_61_length_110293_cov_45.901903-processed-gene-0.20-mRNA-1	GH16(43-225)	GH16	GH16	N	3
augustus_masked-NODE_62_length_109588_cov_47.045514-processed-gene-0.21-mRNA-1	GH128(209-421)	N	N	N	1
augustus_masked-NODE_63_length_106999_cov_50.524993-processed-gene-0.278-mRNA-1	GT39(68-306)	GT39	GT39	N	3
augustus_masked-NODE_67_length_104896_cov_45.390803-processed-gene-0.242-mRNA-1	GH3(98-301)	GH3	GH3	N	3
augustus_masked-NODE_68_length_103608_cov_48.540389-processed-gene-0.12-mRNA-1	GH18(43-236)	GH18	GH18	N	3
augustus_masked-NODE_68_length_103608_cov_48.540389-processed-gene-0.14-mRNA-1	GH31(405-853)	GH31	GH31	N	3
augustus_masked-NODE_71_length_101142_cov_47.208474-processed-gene-0.287-mRNA-1	GH3(67-303)	GH3	GH3	N	3
augustus_masked-NODE_71_length_101142_cov_47.208474-processed-gene-0.304-mRNA-1	GH3(60-266)	GH3	GH3	N	3
augustus_masked-NODE_76_length_98794_cov_47.697082-processed-gene-0.21-mRNA-1	GH43(143-425)+CBM66(442-596)	GH43	CBM66+GH43_34	N	3
augustus_masked-NODE_82_length_93996_cov_47.064611-processed-gene-0.5-mRNA-1	AA11(19-181)	AA11	N	N	2
augustus_masked-NODE_87_length_89869_cov_45.216454-processed-gene-0.178-mRNA-1	GH2(29-651)	GH2	GH2	N	3
augustus_masked-NODE_95_length_87000_cov_47.419532-processed-gene-0.20-mRNA-1	AA7(34-261)	N	N	N	1
augustus_masked-NODE_98_length_85391_cov_52.776365-processed-gene-0.218-mRNA-1	GT20(153-616)	GT20	GT20	N	3
maker-NODE_101_length_85008_cov_14.360187-snap-gene-0.4-mRNA-1	GT24(1141-1388)	GT24	GT24	N	3
maker-NODE_103_length_78628_cov_49.032420-augustus-gene-0.239-mRNA-1	AA3_3(8-611)	AA3	AA3_3	N	3
maker-NODE_103_length_78628_cov_49.032420-augustus-gene-0.243-mRNA-1	GH16(125-373)	GH16	GH16	N	3
maker-NODE_104_length_78031_cov_21.500783-protein2genome-gene-0.30-mRNA-1	GH12(89-235)	GH12	N	N	2
maker-NODE_105_length_77337_cov_48.574485-snap-gene-0.172-mRNA-1	GH16(114-325)	N	N	N	1
maker-NODE_10_length_227953_cov_50.657541-augustus-gene-0.2-mRNA-1	AA7(24-222)	N	N	N	1
maker-NODE_10_length_227953_cov_50.657541-augustus-gene-0.6-mRNA-1	GH5_5(23-317)	GH5	GH5_5	N	3
maker-NODE_111_length_76300_cov_46.636984-snap-gene-0.7-mRNA-1	GH18(138-459)	GH18	N	N	2
maker-NODE_112_length_76101_cov_46.500066-snap-gene-0.18-mRNA-1	GH3(137-350)	GH3	GH3	N	3
maker-NODE_114_length_73903_cov_46.388053-augustus-gene-0.91-mRNA-1	GT1(219-566)	GT1	GT1	N	3
maker-NODE_117_length_71636_cov_42.516900-snap-gene-0.110-mRNA-1	GH3(89-277)	GH3	GH3	N	3
maker-NODE_121_length_68883_cov_50.303523-augustus-gene-0.40-mRNA-1	GT15(115-385)	GT15	GT15	N	3
maker-NODE_121_length_68883_cov_50.303523-snap-gene-0.49-mRNA-1	GT59(49-489)	GT59	GT59	N	3
maker-NODE_122_length_68333_cov_37.139020-snap-gene-0.4-mRNA-1	GH18(508-852)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_126_length_66856_cov_47.839140-augustus-gene-0.26-mRNA-1	GH13_8(234-527)	GH13+CBM48	CBM48+GH13_8	N	3
maker-NODE_12_length_215955_cov_40.277522-augustus-gene-0.0-mRNA-1	GH16(94-250)	GH16	N	N	2
maker-NODE_12_length_215955_cov_40.277522-augustus-gene-1.202-mRNA-1	GH47(43-517)	GH47	GH47	N	3
maker-NODE_12_length_215955_cov_40.277522-snap-gene-0.213-mRNA-1	CE10(178-439)	N	N	N	1
maker-NODE_12_length_215955_cov_40.277522-snap-gene-0.221-mRNA-1	AA7(173-376)	AA7	N	N	2
maker-NODE_12_length_215955_cov_40.277522-snap-gene-1.175-mRNA-1	GH47(114-588)	GH47	GH47	N	3
maker-NODE_132_length_64085_cov_47.771069-augustus-gene-0.164-mRNA-1	GH3(126-347)	GH3	GH3	N	3
maker-NODE_138_length_61766_cov_48.620695-augustus-gene-0.55-mRNA-1	GH72(27-309)	GH72	GH72	N	3
maker-NODE_13_length_215496_cov_47.709197-augustus-gene-1.100-mRNA-1	GH18(510-854)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_141_length_61473_cov_48.100349-augustus-gene-0.232-mRNA-1	GH76(34-405)	GH76	GH76	N	3
maker-NODE_143_length_60315_cov_45.863195-snap-gene-0.98-mRNA-1	AA5(646-1152)	AA5	AA5_1	N	3
maker-NODE_14_length_209926_cov_50.031640-augustus-gene-0.9-mRNA-1	GH128(46-282)	GH128	N	N	2
maker-NODE_14_length_209926_cov_50.031640-snap-gene-0.197-mRNA-1	GH16(32-282)	GH16	N	N	2
maker-NODE_155_length_57304_cov_48.479966-snap-gene-0.7-mRNA-1	GH16(89-246)	GH16	N	N	2
maker-NODE_157_length_57074_cov_44.989798-snap-gene-0.161-mRNA-1	GT22(6-396)	GT22	GT22	N	3
maker-NODE_15_length_209278_cov_48.786977-augustus-gene-1.284-mRNA-1	GH76(50-427)	GH76	GH76	N	3
maker-NODE_15_length_209278_cov_48.786977-snap-gene-1.215-mRNA-1	GH63(589-800)	GH63	GH63	N	3
maker-NODE_163_length_55493_cov_46.239208-augustus-gene-0.31-mRNA-1	GH36(33-725)	GH36	GH36	N	3
maker-NODE_167_length_53331_cov_49.576648-augustus-gene-0.2-mRNA-1	GT1(185-517)	AA8+GT1	GT1	N	3
maker-NODE_167_length_53331_cov_49.576648-snap-gene-0.169-mRNA-1	GT69(72-262)	N	N	N	1
maker-NODE_172_length_51276_cov_47.937516-augustus-gene-0.118-mRNA-1	CE1(163-398)	N	N	N	1
maker-NODE_174_length_50259_cov_50.435231-snap-gene-0.42-mRNA-1	GT15(42-345)	N	N	N	1
maker-NODE_178_length_49191_cov_50.011699-snap-gene-0.138-mRNA-1	GT15(167-457)	GT15	GT15	N	3
maker-NODE_179_length_48863_cov_52.143385-augustus-gene-0.4-mRNA-1	GH47(153-649)	GH47	GH47	N	3
maker-NODE_179_length_48863_cov_52.143385-snap-gene-0.115-mRNA-1	GT69(68-322)	GT69	GT69	N	3
maker-NODE_179_length_48863_cov_52.143385-snap-gene-0.116-mRNA-1	GT39(67-312)	GT39	GT39	N	3
maker-NODE_181_length_48104_cov_43.476937-snap-gene-0.16-mRNA-1	GH35(716-1048)	GH35	GH35	N	3
maker-NODE_185_length_46513_cov_50.306881-snap-gene-0.4-mRNA-1	GH2(48-478)	GH2	GH2	N	3
maker-NODE_189_length_45103_cov_49.305896-augustus-gene-0.180-mRNA-1	GH125(88-525)	GH125	GH125	N	3
maker-NODE_18_length_190492_cov_49.415507-augustus-gene-0.502-mRNA-1	GH18(51-284)	GH18	N	N	2
maker-NODE_196_length_42147_cov_25.587577-augustus-gene-0.55-mRNA-1	GH18(31-266)	GH18	GH18	N	3
maker-NODE_196_length_42147_cov_25.587577-snap-gene-0.8-mRNA-1	GH18(21-359)	GH18	GH18	N	3
maker-NODE_19_length_187502_cov_46.633025-snap-gene-0.428-mRNA-1	GH125(91-489)	GH125	GH125	N	3
maker-NODE_1_length_404280_cov_47.690922-augustus-gene-2.39-mRNA-1	CE5(77-241)	CE5	N	N	2
maker-NODE_202_length_40380_cov_43.400318-augustus-gene-0.126-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
maker-NODE_208_length_38076_cov_15.109858-snap-gene-0.0-mRNA-1	GT48(867-1646)	GT48	GT48	N	3
maker-NODE_209_length_38047_cov_47.417932-augustus-gene-0.15-mRNA-1	GT8(10-223)	GT8	GT8	N	3
maker-NODE_20_length_186871_cov_46.124695-snap-gene-0.137-mRNA-1	GH95(31-792)	GH95	GH95	N	3
maker-NODE_210_length_37785_cov_50.540894-snap-gene-0.109-mRNA-1	GH47(102-563)	GH47	GH47	N	3
maker-NODE_216_length_36487_cov_46.452970-snap-gene-0.31-mRNA-1	GT3(27-663)	GT3	GT3	N	3
maker-NODE_219_length_35608_cov_44.908853-snap-gene-0.9-mRNA-1	CE5(46-238)	N	N	N	1
maker-NODE_21_length_184856_cov_48.682551-augustus-gene-0.80-mRNA-1	GH88(59-424)	GH88	N	N	2
maker-NODE_22_length_183859_cov_45.279597-augustus-gene-0.393-mRNA-1	GT66(22-672)	GT66	GT66	N	3
maker-NODE_235_length_32053_cov_46.606340-augustus-gene-0.146-mRNA-1	AA11(20-216)	AA11	N	N	2
maker-NODE_23_length_181327_cov_50.490110-augustus-gene-0.156-mRNA-1	GT20(12-478)	GT20	GT20	N	3
maker-NODE_23_length_181327_cov_50.490110-augustus-gene-0.172-mRNA-1	GH5_7(63-338)	GH5	CBM1+GH5_7	N	3
maker-NODE_24_length_178887_cov_49.850123-augustus-gene-0.411-mRNA-1	GH76(76-485)	GH76	GH76	N	3
maker-NODE_25_length_178167_cov_47.592041-snap-gene-0.39-mRNA-1	AA1_2(94-356)	AA1	AA1_2	N	3
maker-NODE_26_length_176366_cov_12.784872-snap-gene-0.3-mRNA-1	GT62(87-350)	GT62	GT62	N	3
maker-NODE_278_length_23692_cov_46.153957-augustus-gene-0.14-mRNA-1	GH55(50-779)	GH28+GH55	GH55	N	3
maker-NODE_279_length_23333_cov_41.015643-snap-gene-0.34-mRNA-1	GH3(25-238)	GH3	GH3	N	3
maker-NODE_279_length_23333_cov_41.015643-snap-gene-0.35-mRNA-1	AA7(114-554)	N	N	N	1
maker-NODE_27_length_172964_cov_49.170901-augustus-gene-0.435-mRNA-1	GH16(56-302)	GH16	N	N	2
maker-NODE_27_length_172964_cov_49.170901-snap-gene-0.30-mRNA-1	AA7(32-243)	N	N	N	1
maker-NODE_28_length_165981_cov_49.966302-augustus-gene-0.109-mRNA-1	GH92(263-771)	GH92	GH92	N	3
maker-NODE_29_length_164962_cov_46.753942-snap-gene-0.358-mRNA-1	GT22(42-470)	GT22	GT22	N	3
maker-NODE_303_length_18048_cov_47.143351-augustus-gene-0.80-mRNA-1	GT33(50-459)	GT33	GT33	N	3
maker-NODE_311_length_15614_cov_39.735972-snap-gene-0.27-mRNA-1	GH92(277-795)	GH92	GH92	N	3
maker-NODE_317_length_15180_cov_49.003454-snap-gene-0.43-mRNA-1	GT20(44-581)	GT20	GT20	N	3
maker-NODE_31_length_158924_cov_45.864217-snap-gene-0.370-mRNA-1	AA7(33-451)	AA7	N	N	2
maker-NODE_32_length_154693_cov_49.520664-augustus-gene-0.261-mRNA-1	AA7(111-517)	N	N	N	1
maker-NODE_32_length_154693_cov_49.520664-snap-gene-0.16-mRNA-1	CE4(119-249)	CE4+CBM18	CBM18+CE4	N	3
maker-NODE_330_length_12767_cov_42.437579-augustus-gene-0.20-mRNA-1	GT90(697-978)	GT90	GT90	N	3
maker-NODE_360_length_9222_cov_39.601539-augustus-gene-0.3-mRNA-1	GH16(118-263)	GH16+CBM18	CBM18+GH16	N	3
maker-NODE_371_length_8301_cov_46.929900-augustus-gene-0.0-mRNA-1	GH3(189-432)	GH3	GH3	N	3
maker-NODE_380_length_7710_cov_47.777265-snap-gene-0.1-mRNA-1	GH1(4-475)	GH1	GH1	N	3
maker-NODE_40_length_136395_cov_47.017737-snap-gene-0.220-mRNA-1	GT39(74-319)	GT39	GT39	N	3
maker-NODE_41_length_136004_cov_46.387682-augustus-gene-0.10-mRNA-1	GT58(29-393)	GT58	N	N	2
maker-NODE_41_length_136004_cov_46.387682-snap-gene-0.305-mRNA-1	GH81(33-716)	GH81	GH81	N	3
maker-NODE_43_length_132665_cov_48.501154-snap-gene-0.19-mRNA-1	AA2(64-253)	N	N	N	1
maker-NODE_44_length_127631_cov_48.206103-augustus-gene-0.303-mRNA-1	GT34(166-430)	GT34	GT34	N	3
maker-NODE_46_length_125785_cov_46.969552-augustus-gene-0.17-mRNA-1	GT34(66-293)	GT34	N	N	2
maker-NODE_49_length_123124_cov_48.366651-snap-gene-0.370-mRNA-1	GH132(40-313)	GH132	N	N	2
maker-NODE_4_length_256992_cov_44.085294-augustus-gene-1.409-mRNA-1	GH18(40-391)	GH18	GH18	N	3
maker-NODE_56_length_116941_cov_48.009665-snap-gene-0.320-mRNA-1	AA11(19-149)	AA11	N	N	2
maker-NODE_57_length_116565_cov_45.321003-augustus-gene-0.311-mRNA-1	GT22(35-513)	GT22	GT22	N	3
maker-NODE_58_length_115198_cov_48.740916-snap-gene-0.117-mRNA-1	GH31(346-932)	GH31	GH31	N	3
maker-NODE_5_length_247187_cov_44.829669-snap-gene-1.247-mRNA-1	GH11(46-213)	GH11	N	N	2
maker-NODE_5_length_247187_cov_44.829669-snap-gene-1.262-mRNA-1	GH17(361-626)	GH17	GH17	N	3
maker-NODE_5_length_247187_cov_44.829669-snap-gene-1.266-mRNA-1	GH7(649-1079)	CE5+GH7+CBM1	CBM1+GH7	N	3
maker-NODE_61_length_110293_cov_45.901903-augustus-gene-0.280-mRNA-1	GH75(15-260)	GH75	N	N	2
maker-NODE_61_length_110293_cov_45.901903-snap-gene-0.48-mRNA-1	AA7(25-472)	AA7	N	N	2
maker-NODE_64_length_105517_cov_46.626530-augustus-gene-0.69-mRNA-1	GT4(354-508)	GT4	GT4	N	3
maker-NODE_65_length_105409_cov_48.274805-augustus-gene-0.191-mRNA-1	GH38(344-606)	GH38	GH38	N	3
maker-NODE_67_length_104896_cov_45.390803-snap-gene-0.290-mRNA-1	GH65(413-776)	GH65	GH65	N	3
maker-NODE_67_length_104896_cov_45.390803-snap-gene-0.291-mRNA-1	GH13_25(1093-1546)	GH133	GH133+GH13_25	N	3
maker-NODE_6_length_241765_cov_47.318621-snap-gene-1.46-mRNA-1	GT4(227-397)	GT4	GT4	N	3
maker-NODE_6_length_241765_cov_47.318621-snap-gene-1.47-mRNA-1	AA3_2(16-578)	AA8	N	N	2
maker-NODE_6_length_241765_cov_47.318621-snap-gene-1.60-mRNA-1	GH79(24-429)	GH79	N	N	2
maker-NODE_6_length_241765_cov_47.318621-snap-gene-1.71-mRNA-1	AA7(83-295)	N	N	N	1
maker-NODE_71_length_101142_cov_47.208474-augustus-gene-0.253-mRNA-1	GH20(194-537)	GH20	GH20	N	3
maker-NODE_71_length_101142_cov_47.208474-snap-gene-0.261-mRNA-1	GH18(29-276)	GH18+CBM1	N	N	2
maker-NODE_71_length_101142_cov_47.208474-snap-gene-0.268-mRNA-1	CE4(125-251)	CE4	CBM18+CE4	N	3
maker-NODE_74_length_99169_cov_50.152087-snap-gene-0.268-mRNA-1	AA1_3(48-376)	AA1	AA1_3	N	3
maker-NODE_75_length_99081_cov_44.881773-augustus-gene-0.199-mRNA-1	GH16(129-298)	N	N	N	1
maker-NODE_78_length_97850_cov_49.548213-augustus-gene-0.188-mRNA-1	GT2(47-216)	GT2	GT2	N	3
maker-NODE_7_length_237445_cov_50.197204-snap-gene-1.367-mRNA-1	GH92(275-772)	GH92	GH92	N	3
maker-NODE_87_length_89869_cov_45.216454-augustus-gene-0.164-mRNA-1	GH18(34-328)	GH18+CBM1	CBM1+GH18	N	3
maker-NODE_87_length_89869_cov_45.216454-augustus-gene-0.165-mRNA-1	GT4(454-624)	N	GT4	N	2
maker-NODE_87_length_89869_cov_45.216454-snap-gene-0.145-mRNA-1	GT2(231-408)	N	GT2	N	2
maker-NODE_87_length_89869_cov_45.216454-snap-gene-0.149-mRNA-1	GH12(213-354)	N	N	N	1
maker-NODE_88_length_89743_cov_48.178350-augustus-gene-0.116-mRNA-1	CE9(27-420)	CE9	CE9	N	3
maker-NODE_88_length_89743_cov_48.178350-augustus-gene-0.121-mRNA-1	GH3(152-378)	N	GH3	N	2
maker-NODE_88_length_89743_cov_48.178350-snap-gene-0.111-mRNA-1	GH55(29-727)	N	GH55	N	2
maker-NODE_8_length_237230_cov_48.894759-snap-gene-1.27-mRNA-1	GH92(226-727)	GH92	GH92	N	3
maker-NODE_93_length_87200_cov_45.857752-augustus-gene-0.33-mRNA-1	GH18(67-390)	GH18	GH18	N	3
maker-NODE_97_length_85615_cov_46.476932-augustus-gene-0.191-mRNA-1	GT1(950-1364)	GT1	GT1	N	3
maker-NODE_99_length_85189_cov_45.713421-augustus-gene-0.51-mRNA-1	AA2(133-234)	N	AA2	N	2
maker-NODE_9_length_229998_cov_45.057580-snap-gene-1.324-mRNA-1	CE10(85-456)	N	N	N	1
snap_masked-NODE_107_length_76905_cov_49.185053-processed-gene-0.141-mRNA-1	GH5_9(353-676)	GH5	GH5_9	N	3
snap_masked-NODE_10_length_227953_cov_50.657541-processed-gene-0.204-mRNA-1	GT8(8-273)	GT8	N	N	2
snap_masked-NODE_10_length_227953_cov_50.657541-processed-gene-1.299-mRNA-1	GH76(13-388)	GH76	N	N	2
snap_masked-NODE_117_length_71636_cov_42.516900-processed-gene-0.88-mRNA-1	AA7(59-276)	AA7	AA7	N	3
snap_masked-NODE_128_length_65099_cov_46.687311-processed-gene-0.142-mRNA-1	CE10(48-222)	N	N	N	1
snap_masked-NODE_129_length_64874_cov_46.989915-processed-gene-0.162-mRNA-1	GT57(37-501)	GT57	GT57	N	3
snap_masked-NODE_137_length_61780_cov_49.067653-processed-gene-0.1-mRNA-1	GT90(387-661)	GT90	GT90	N	3
snap_masked-NODE_153_length_57830_cov_49.167132-processed-gene-0.124-mRNA-1	GH72(37-336)	GH72	GH72	N	3
snap_masked-NODE_153_length_57830_cov_49.167132-processed-gene-0.130-mRNA-1	GT62(95-263)	GT62	N	N	2
snap_masked-NODE_16_length_195538_cov_49.404419-processed-gene-0.499-mRNA-1	GH5_12(44-578)	GH5	GH5_12	N	3
snap_masked-NODE_176_length_49441_cov_47.492740-processed-gene-0.143-mRNA-1	GH18(31-311)	GH18	N	N	2
snap_masked-NODE_185_length_46513_cov_50.306881-processed-gene-0.13-mRNA-1	GT2(102-220)	GT2	GT2	N	3
snap_masked-NODE_185_length_46513_cov_50.306881-processed-gene-0.8-mRNA-1	AA9(4-224)	AA9	N	N	2
snap_masked-NODE_18_length_190492_cov_49.415507-processed-gene-0.468-mRNA-1	GH16(145-443)	GH16	GH16	N	3
snap_masked-NODE_190_length_44902_cov_47.497018-processed-gene-0.103-mRNA-1	GH55(42-785)	GH28+GH55	GH55	N	3
snap_masked-NODE_248_length_29084_cov_50.014677-processed-gene-0.67-mRNA-1	AA7(195-390)	N	N	N	1
snap_masked-NODE_259_length_27267_cov_49.114554-processed-gene-0.74-mRNA-1	PL1_4(111-303)	PL1	PL1_4	N	3
snap_masked-NODE_259_length_27267_cov_49.114554-processed-gene-0.75-mRNA-1	GH95(28-769)	GH95	GH95	N	3
snap_masked-NODE_267_length_26055_cov_46.015196-processed-gene-0.16-mRNA-1	GT4(223-353)	GT4	GT4	N	3
snap_masked-NODE_2_length_314939_cov_49.752548-processed-gene-1.70-mRNA-1	GH37(143-704)	GH37	GH37	N	3
snap_masked-NODE_30_length_161751_cov_50.696648-processed-gene-0.170-mRNA-1	CE10(147-381)	N	N	N	1
snap_masked-NODE_310_length_15985_cov_39.713835-processed-gene-0.24-mRNA-1	GH47(36-586)	GH47	GH47	N	3
snap_masked-NODE_40_length_136395_cov_47.017737-processed-gene-0.207-mRNA-1	CBM21(301-407)	CBM21	CBM21	N	3
snap_masked-NODE_41_length_136004_cov_46.387682-processed-gene-0.239-mRNA-1	GH115(177-476)	GH115	GH115	N	3
snap_masked-NODE_45_length_126150_cov_49.100569-processed-gene-0.100-mRNA-1	GH72(20-333)+CBM43(382-468)	GH72	CBM43+GH72	N	3
snap_masked-NODE_54_length_118209_cov_46.684169-processed-gene-0.335-mRNA-1	GT90(299-585)	GT90	GT90	N	3
snap_masked-NODE_59_length_113128_cov_47.297157-processed-gene-0.180-mRNA-1	CE10(109-267)	N	N	N	1
snap_masked-NODE_66_length_105285_cov_44.640617-processed-gene-0.19-mRNA-1	GT2(788-880)	GT2	GT2	N	3
snap_masked-NODE_82_length_93996_cov_47.064611-processed-gene-0.271-mRNA-1	GH76(49-418)	GH76	GH76	N	3
snap_masked-NODE_97_length_85615_cov_46.476932-processed-gene-0.166-mRNA-1	GT64(102-350)	N	N	N	1
maker-NODE_137_length_61780_cov_49.067653-augustus-gene-0.197-mRNA-1	N	GH0	GH0	N	2
