Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_93_length_48952_cov_55.278013-processed-gene-0.83-mRNA-1	GH2(100-725)	GH2	GH2	N	3
augustus_masked-NODE_93_length_48952_cov_55.278013-processed-gene-0.84-mRNA-1	GH31(241-733)	GH31	GH31	N	3
augustus_masked-NODE_99_length_45742_cov_41.962447-processed-gene-0.76-mRNA-1	GH18(33-269)	GH18	GH18	N	3
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-0.25-mRNA-1	GH36(36-727)	GH36	GH36	N	3
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-0.42-mRNA-1	GH47(111-593)	GH47	GH47	N	3
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-1.212-mRNA-1	GT69(117-257)	GT69	GT69	N	3
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-1.226-mRNA-1	GH31(257-698)	GH31	GH31	N	3
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-2.306-mRNA-1	GT8(13-282)	GT8	N	N	2
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-4.56-mRNA-1	GH20(186-561)	GH20	GH20	N	3
maker-NODE_100_length_44372_cov_37.289502-protein2genome-gene-0.0-mRNA-1	GH62(12-139)+GH62(140-261)	GH62	GH62	N	3
maker-NODE_100_length_44372_cov_37.289502-protein2genome-gene-0.10-mRNA-1	GT69(120-375)	N	GT69	N	2
maker-NODE_106_length_41611_cov_37.304503-augustus-gene-0.34-mRNA-1	PL1_4(144-333)	PL1	PL1_4	N	3
maker-NODE_10_length_512366_cov_57.665072-snap-gene-1.168-mRNA-1	GH47(114-580)	GH47	GH47	N	3
maker-NODE_112_length_34417_cov_42.486731-snap-gene-0.41-mRNA-1	GH71(40-429)+CBM24(529-601)	GH71+CBM24	CBM24+GH71	N	3
maker-NODE_113_length_34067_cov_45.454979-augustus-gene-0.46-mRNA-1	GH92(266-786)	GH92	GH92	N	3
maker-NODE_113_length_34067_cov_45.454979-snap-gene-0.40-mRNA-1	CE15(2-308)	CE15	CBM1+CE15	N	3
maker-NODE_114_length_33811_cov_32.781083-snap-gene-0.47-mRNA-1	GH20(186-530)	GH20	GH20	N	3
maker-NODE_11_length_511883_cov_58.263260-augustus-gene-3.170-mRNA-1	GH13_25(1095-1548)	GH133	GH133+GH13_25	N	3
maker-NODE_11_length_511883_cov_58.263260-augustus-gene-4.269-mRNA-1	GT15(116-413)	GT15	GT15	N	3
maker-NODE_11_length_511883_cov_58.263260-augustus-gene-4.274-mRNA-1	GH16(118-270)	GH16+CBM18	CBM18+GH16	N	3
maker-NODE_128_length_28406_cov_45.988472-snap-gene-0.34-mRNA-1	GH88(92-456)	GH88	N	N	2
maker-NODE_12_length_504385_cov_59.758304-augustus-gene-4.263-mRNA-1	GH55(31-758)	GH55	GH55	N	3
maker-NODE_12_length_504385_cov_59.758304-snap-gene-3.200-mRNA-1	GT90(702-815)	GT90	N	N	2
maker-NODE_133_length_26661_cov_18.019560-snap-gene-0.17-mRNA-1	GH6(139-432)	GH6	CBM1+GH6	N	3
maker-NODE_13_length_473568_cov_57.795694-snap-gene-0.0-mRNA-1	GH16(86-248)	GH16	N	N	2
maker-NODE_13_length_473568_cov_57.795694-snap-gene-0.8-mRNA-1	GT34(158-422)	GT34	GT34	N	3
maker-NODE_13_length_473568_cov_57.795694-snap-gene-1.18-mRNA-1	AA3(210-737)	AA3	N	N	2
maker-NODE_13_length_473568_cov_57.795694-snap-gene-1.19-mRNA-1	GT22(6-397)	GT22	GT22	N	3
maker-NODE_14_length_434291_cov_56.144257-snap-gene-0.23-mRNA-1	AA11(17-215)	AA11	N	N	2
maker-NODE_14_length_434291_cov_56.144257-snap-gene-2.16-mRNA-1	GH72(31-330)	GH72	GH72	N	3
maker-NODE_14_length_434291_cov_56.144257-snap-gene-3.91-mRNA-1	GT62(105-368)	GT62	GT62	N	3
maker-NODE_153_length_20185_cov_24.820371-snap-gene-0.3-mRNA-1	CE5(25-230)	CE5	N	N	2
maker-NODE_153_length_20185_cov_24.820371-snap-gene-0.5-mRNA-1	GH11(48-215)	GH11	N	N	2
maker-NODE_15_length_426026_cov_57.133846-augustus-gene-1.217-mRNA-1	CE5(76-242)	CE5	N	N	2
maker-NODE_16_length_414607_cov_57.056676-snap-gene-3.243-mRNA-1	GH13_8(234-527)	GH13+CBM48	CBM48+GH13_8	N	3
maker-NODE_17_length_413467_cov_55.970450-augustus-gene-1.6-mRNA-1	GH18(38-389)	GH18	GH18	N	3
maker-NODE_18_length_409824_cov_57.109259-snap-gene-2.12-mRNA-1	GH63(550-762)	GH63	GH63	N	3
maker-NODE_19_length_399495_cov_56.963753-augustus-gene-2.444-mRNA-1	GH47(1-423)	GH47	GH47	N	3
maker-NODE_1_length_1425273_cov_58.493042-augustus-gene-13.104-mRNA-1	GH2(48-776)	GH2	GH2	N	3
maker-NODE_1_length_1425273_cov_58.493042-snap-gene-0.211-mRNA-1	GT34(66-292)	GT34	N	N	2
maker-NODE_1_length_1425273_cov_58.493042-snap-gene-10.101-mRNA-1	GT20(37-501)	GT20	GT20	N	3
maker-NODE_1_length_1425273_cov_58.493042-snap-gene-13.120-mRNA-1	GH3(100-321)	GH3	GH3	N	3
maker-NODE_1_length_1425273_cov_58.493042-snap-gene-2.214-mRNA-1	GT22(10-467)	GT22	GT22	N	3
maker-NODE_1_length_1425273_cov_58.493042-snap-gene-4.178-mRNA-1	CE10(137-391)	N	N	N	1
maker-NODE_22_length_372926_cov_58.633942-augustus-gene-0.68-mRNA-1	GH47(126-598)	GH47	GH47	N	3
maker-NODE_22_length_372926_cov_58.633942-augustus-gene-2.409-mRNA-1	GH76(33-402)	GH76	GH76	N	3
maker-NODE_22_length_372926_cov_58.633942-augustus-gene-2.423-mRNA-1	GT32(105-186)	GT32	GT32	N	3
maker-NODE_22_length_372926_cov_58.633942-snap-gene-2.282-mRNA-1	GH18(23-266)	GH18	N	N	2
maker-NODE_23_length_370437_cov_58.723945-augustus-gene-1.16-mRNA-1	GH76(29-398)	GH76	GH76	N	3
maker-NODE_23_length_370437_cov_58.723945-snap-gene-1.9-mRNA-1	GT35(162-877)	GT35	GT35	N	3
maker-NODE_24_length_361226_cov_55.322806-augustus-gene-1.7-mRNA-1	GT8(16-215)	GT8	GT8	N	3
maker-NODE_24_length_361226_cov_55.322806-augustus-gene-2.299-mRNA-1	GH16(41-242)	GH16	GH16	N	3
maker-NODE_25_length_345928_cov_56.170083-snap-gene-0.58-mRNA-1	GH35(39-391)	GH35	GH35	N	3
maker-NODE_26_length_344838_cov_59.331504-snap-gene-0.13-mRNA-1	GH72(19-302)	GH72	GH72	N	3
maker-NODE_26_length_344838_cov_59.331504-snap-gene-2.375-mRNA-1	GT39(61-299)	GT39	GT39	N	3
maker-NODE_26_length_344838_cov_59.331504-snap-gene-2.380-mRNA-1	CE10(74-215)	N	N	N	1
maker-NODE_27_length_330426_cov_57.138596-snap-gene-2.17-mRNA-1	AA1_3(50-373)	AA1	AA1_3	N	3
maker-NODE_2_length_764473_cov_58.504620-augustus-gene-4.206-mRNA-1	GT66(22-658)	GT66	GT66	N	3
maker-NODE_2_length_764473_cov_58.504620-snap-gene-4.244-mRNA-1	CE4(460-589)	CE4	CE4	N	3
maker-NODE_30_length_285380_cov_56.027165-snap-gene-0.186-mRNA-1	AA9(9-228)	AA9	N	N	2
maker-NODE_30_length_285380_cov_56.027165-snap-gene-0.194-mRNA-1	GH2(63-379)	N	GH2	N	2
maker-NODE_31_length_278666_cov_58.460664-augustus-gene-1.389-mRNA-1	GH76(29-405)	GH76	GH76	N	3
maker-NODE_31_length_278666_cov_58.460664-snap-gene-0.45-mRNA-1	AA3_3(8-605)	N	AA3_3	N	2
maker-NODE_32_length_276436_cov_60.070273-augustus-gene-1.143-mRNA-1	GH76(24-461)	GH76	GH76	N	3
maker-NODE_32_length_276436_cov_60.070273-augustus-gene-1.153-mRNA-1	GH16(56-274)	GH16	GH16	N	3
maker-NODE_33_length_273333_cov_57.190362-snap-gene-0.163-mRNA-1	GH2(2-698)	GH2	GH2	N	3
maker-NODE_36_length_256952_cov_59.432252-snap-gene-0.48-mRNA-1	AA3(110-682)	N	N	N	1
maker-NODE_36_length_256952_cov_59.432252-snap-gene-1.389-mRNA-1	GH1(5-477)	GH1	GH1	N	3
maker-NODE_37_length_252058_cov_61.114793-snap-gene-1.137-mRNA-1	GT90(337-608)	GT90	GT90	N	3
maker-NODE_38_length_240074_cov_56.736117-snap-gene-0.189-mRNA-1	GH15(80-483)+CBM20(549-638)	GH15	CBM20+GH15	N	3
maker-NODE_38_length_240074_cov_56.736117-snap-gene-0.203-mRNA-1	GH3(85-300)	GH3	GH3	N	3
maker-NODE_38_length_240074_cov_56.736117-snap-gene-1.311-mRNA-1	GH37(143-705)	GH37	GH37	N	3
maker-NODE_38_length_240074_cov_56.736117-snap-gene-1.322-mRNA-1	CE10(84-256)	N	N	N	1
maker-NODE_3_length_752009_cov_57.006766-augustus-gene-4.131-mRNA-1	GH47(215-957)	GH47	GH47	N	3
maker-NODE_3_length_752009_cov_57.006766-snap-gene-2.211-mRNA-1	GT3(18-654)	GT3	GT3	N	3
maker-NODE_40_length_236980_cov_57.581306-snap-gene-0.170-mRNA-1	GH18(75-398)	GH18	GH18	N	3
maker-NODE_43_length_196090_cov_50.533157-augustus-gene-0.282-mRNA-1	GH125(63-501)	GH125	GH125	N	3
maker-NODE_43_length_196090_cov_50.533157-augustus-gene-0.297-mRNA-1	GH16(65-289)	N	N	N	1
maker-NODE_45_length_191285_cov_56.782782-snap-gene-0.301-mRNA-1	GT15(47-415)	N	N	N	1
maker-NODE_46_length_189133_cov_58.105309-augustus-gene-0.472-mRNA-1	GH75(8-226)	GH75	N	N	2
maker-NODE_46_length_189133_cov_58.105309-augustus-gene-0.473-mRNA-1	CE4(136-261)	CE4	CBM18+CE4	N	3
maker-NODE_47_length_182279_cov_60.135887-snap-gene-0.402-mRNA-1	GT59(85-548)	GT59	GT59	N	3
maker-NODE_47_length_182279_cov_60.135887-snap-gene-0.408-mRNA-1	GT58(387-749)	GT58	GT58	N	3
maker-NODE_48_length_175738_cov_60.050008-snap-gene-0.300-mRNA-1	GH47(34-580)	GH47	GH47	N	3
maker-NODE_4_length_718053_cov_59.395713-augustus-gene-2.202-mRNA-1	GH128(45-285)	GH128	N	N	2
maker-NODE_4_length_718053_cov_59.395713-augustus-gene-5.42-mRNA-1	GH18(20-358)	GH18	GH18	N	3
maker-NODE_4_length_718053_cov_59.395713-snap-gene-2.17-mRNA-1	GH18(47-368)	GH18	GH18	N	3
maker-NODE_4_length_718053_cov_59.395713-snap-gene-4.55-mRNA-1	GT90(675-968)	GT90	GT90	N	3
maker-NODE_4_length_718053_cov_59.395713-snap-gene-4.61-mRNA-1	GT1(200-534)	GT1	GT1	N	3
maker-NODE_50_length_160537_cov_57.630279-snap-gene-0.100-mRNA-1	GT1(934-1352)	GT1	GT1	N	3
maker-NODE_50_length_160537_cov_57.630279-snap-gene-0.110-mRNA-1	GT24(1175-1422)	GT24	GT24	N	3
maker-NODE_50_length_160537_cov_57.630279-snap-gene-0.97-mRNA-1	GT20(17-554)	GT20	GT20	N	3
maker-NODE_51_length_158936_cov_54.945186-snap-gene-0.10-mRNA-1	AA7(40-263)	AA7	AA7	N	3
maker-NODE_53_length_149878_cov_57.089161-snap-gene-0.366-mRNA-1	CE1(23-286)	N	N	N	1
maker-NODE_55_length_144644_cov_47.021375-snap-gene-0.53-mRNA-1	GH17(408-671)	GH17	GH17	N	3
maker-NODE_57_length_138242_cov_55.970148-snap-gene-0.73-mRNA-1	AA2(99-350)	N	N	N	1
maker-NODE_57_length_138242_cov_55.970148-snap-gene-0.77-mRNA-1	GT2(856-948)	GT2	GT2	N	3
maker-NODE_59_length_127638_cov_50.623397-snap-gene-0.203-mRNA-1	GH3(111-322)	GH3	GH3	N	3
maker-NODE_59_length_127638_cov_50.623397-snap-gene-0.213-mRNA-1	GH31(323-914)	GH31	GH31	N	3
maker-NODE_5_length_639344_cov_58.481605-augustus-gene-2.299-mRNA-1	GH132(58-312)	GH132	N	N	2
maker-NODE_60_length_127260_cov_57.881667-snap-gene-0.218-mRNA-1	AA5_1(602-888)	AA5	AA5_1	N	3
maker-NODE_62_length_126088_cov_56.581196-augustus-gene-0.24-mRNA-1	GH75(8-252)	GH75	N	N	2
maker-NODE_63_length_121436_cov_57.503804-augustus-gene-0.37-mRNA-1	GT39(57-301)	GT39	GT39	N	3
maker-NODE_64_length_119707_cov_56.298913-snap-gene-0.372-mRNA-1	GT90(563-832)	GT90	GT90	N	3
maker-NODE_68_length_105889_cov_51.995528-snap-gene-0.166-mRNA-1	GH47(43-515)	GH47	GH47	N	3
maker-NODE_68_length_105889_cov_51.995528-snap-gene-0.170-mRNA-1	GT76(20-436)	GT76	GT76	N	3
maker-NODE_69_length_103445_cov_53.786697-augustus-gene-0.135-mRNA-1	AA7(152-352)	N	N	N	1
maker-NODE_69_length_103445_cov_53.786697-snap-gene-0.30-mRNA-1	AA3_2(19-581)	N	N	N	1
maker-NODE_6_length_604053_cov_57.456056-augustus-gene-0.209-mRNA-1	GH16(32-286)	GH16	N	N	2
maker-NODE_71_length_98880_cov_54.733821-augustus-gene-0.111-mRNA-1	GH12(176-318)	N	N	N	1
maker-NODE_71_length_98880_cov_54.733821-augustus-gene-0.113-mRNA-1	GH18(49-346)	GH18+CBM1	CBM1+GH18	N	3
maker-NODE_71_length_98880_cov_54.733821-snap-gene-0.102-mRNA-1	GT4(406-574)	N	GT4	N	2
maker-NODE_71_length_98880_cov_54.733821-snap-gene-0.89-mRNA-1	GT2(234-411)	N	GT2	N	2
maker-NODE_73_length_89340_cov_56.162062-augustus-gene-0.57-mRNA-1	GH16(79-219)	GH16	N	N	2
maker-NODE_74_length_82158_cov_37.064439-snap-gene-0.12-mRNA-1	GT62(61-324)	GT62	GT62	N	3
maker-NODE_79_length_71591_cov_35.417091-snap-gene-0.3-mRNA-1	AA2(70-247)	N	N	N	1
maker-NODE_7_length_563164_cov_57.757710-augustus-gene-4.51-mRNA-1	CE10(101-367)	N	N	N	1
maker-NODE_7_length_563164_cov_57.757710-snap-gene-4.17-mRNA-1	GH81(31-711)	GH81	GH81	N	3
maker-NODE_7_length_563164_cov_57.757710-snap-gene-4.3-mRNA-1	GH115(20-630)	GH115	GH115	N	3
maker-NODE_80_length_69998_cov_49.620873-augustus-gene-0.0-mRNA-1	GH18(30-301)	GH18	CBM1+GH18	N	3
maker-NODE_84_length_63548_cov_24.457924-snap-gene-0.47-mRNA-1	GH125(251-527)	GH125	GH125	N	3
maker-NODE_8_length_558485_cov_55.498657-snap-gene-3.47-mRNA-1	GH79(25-471)	GH79	N	N	2
maker-NODE_8_length_558485_cov_55.498657-snap-gene-4.28-mRNA-1	GH38(338-597)	GH38	GH38	N	3
maker-NODE_93_length_48952_cov_55.278013-augustus-gene-0.0-mRNA-1	GH81(67-698)	GH81	GH81	N	3
maker-NODE_98_length_46202_cov_34.239305-snap-gene-0.42-mRNA-1	GH3(3-184)	N	N	N	1
maker-NODE_99_length_45742_cov_41.962447-snap-gene-0.77-mRNA-1	GH11(60-226)	GH11+CBM1	N	N	2
maker-NODE_99_length_45742_cov_41.962447-snap-gene-0.80-mRNA-1	GH28(50-386)	GH28	GH28	N	3
maker-NODE_9_length_540689_cov_55.537295-augustus-gene-1.4-mRNA-1	GT1(191-517)	GT1	GT1	N	3
maker-NODE_9_length_540689_cov_55.537295-augustus-gene-1.6-mRNA-1	GH5_5(23-317)	GH5	GH5_5	N	3
maker-NODE_9_length_540689_cov_55.537295-augustus-gene-3.17-mRNA-1	AA7(58-243)	AA7	N	N	2
maker-NODE_9_length_540689_cov_55.537295-augustus-gene-4.429-mRNA-1	GH76(32-406)	GH76	GH76	N	3
snap_masked-NODE_106_length_41611_cov_37.304503-processed-gene-0.40-mRNA-1	GH95(129-720)	GH95	GH95	N	3
snap_masked-NODE_10_length_512366_cov_57.665072-processed-gene-0.112-mRNA-1	GT1(74-442)	N	N	N	1
snap_masked-NODE_10_length_512366_cov_57.665072-processed-gene-0.120-mRNA-1	GH16(65-302)	N	N	N	1
snap_masked-NODE_10_length_512366_cov_57.665072-processed-gene-4.16-mRNA-1	GT57(67-298)+GT57(340-570)	GT57	GT57	N	3
snap_masked-NODE_11_length_511883_cov_58.263260-processed-gene-0.159-mRNA-1	GH65(409-773)	GH65	GH65	N	3
snap_masked-NODE_11_length_511883_cov_58.263260-processed-gene-1.54-mRNA-1	GT20(91-554)	GT20	GT20	N	3
snap_masked-NODE_15_length_426026_cov_57.133846-processed-gene-2.60-mRNA-1	GT4(214-390)	GT4	GT4	N	3
snap_masked-NODE_17_length_413467_cov_55.970450-processed-gene-2.219-mRNA-1	CE4(1-129)	CE4	N	N	2
snap_masked-NODE_18_length_409824_cov_57.109259-processed-gene-1.82-mRNA-1	GH31(342-789)	GH31	GH31	N	3
snap_masked-NODE_1_length_1425273_cov_58.493042-processed-gene-6.33-mRNA-1	GT17(66-346)	GT17	N	N	2
snap_masked-NODE_1_length_1425273_cov_58.493042-processed-gene-8.109-mRNA-1	AA7(29-449)	AA7	N	N	2
snap_masked-NODE_1_length_1425273_cov_58.493042-processed-gene-8.112-mRNA-1	GH67(19-690)	GH67	GH67	N	3
snap_masked-NODE_1_length_1425273_cov_58.493042-processed-gene-9.288-mRNA-1	GH72(19-330)+CBM43(380-465)	GH72	CBM43+GH72	N	3
snap_masked-NODE_20_length_387202_cov_58.679540-processed-gene-2.32-mRNA-1	GH18(34-385)	GH18	GH18	N	3
snap_masked-NODE_21_length_380954_cov_56.979182-processed-gene-2.356-mRNA-1	CE10(40-325)	N	N	N	1
snap_masked-NODE_23_length_370437_cov_58.723945-processed-gene-1.289-mRNA-1	AA11(52-241)	AA11	N	N	2
