PNP44379.1	ec596562a595fca913590bb3ee7c97c0	165	Pfam	PF00717	Peptidase S24-like	37	95	9.8E-6	T	04-07-2020	IPR015927	Peptidase S24/S26A/S26B/S26C		
PNP41092.1	6954bf021ae410d543d8fdb0f6a5145f	772	Pfam	PF02656	Domain of unknown function (DUF202)	651	708	6.1E-11	T	04-07-2020	IPR003807	Domain of unknown function DUF202		
PNP41092.1	6954bf021ae410d543d8fdb0f6a5145f	772	Pfam	PF09359	VTC domain	218	493	3.5E-91	T	04-07-2020	IPR018966	VTC domain		
PNP44901.1	d2edb585028d2384480987cadf592f6c	175	Pfam	PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	53	142	2.7E-30	T	04-07-2020	IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	GO:0051287|GO:0055114	
PNP41143.1	dea997783a91322039f2b3b9c74c088f	404	Pfam	PF02752	Arrestin (or S-antigen), C-terminal domain	189	343	2.8E-15	T	04-07-2020	IPR011022	Arrestin C-terminal-like domain		
PNP44097.1	89502b6c0d36e38c33da8ce2a848c086	441	Pfam	PF01425	Amidase	30	421	3.5E-67	T	04-07-2020	IPR023631	Amidase signature domain		KEGG: 00970+6.3.5.7
PNP48116.1	31b245d055615f8036c78a72a2c26f7b	501	Pfam	PF10310	Family of unknown function (DUF5427)	17	472	2.4E-162	T	04-07-2020	IPR018814	Protein of unknown function DUF5427		
PNP41403.1	122e353a2d605aefe5c5ffddc426a0c0	361	Pfam	PF08508	Fungal domain of unknown function (DUF1746)	79	193	1.1E-36	T	04-07-2020	IPR013715	Domain of unknown function DUF1746		
PNP44804.1	5a283bde8e81ea7bc86ec706a2c3014d	712	Pfam	PF00270	DEAD/DEAH box helicase	199	289	1.8E-13	T	04-07-2020	IPR011545	DEAD/DEAH box helicase domain	GO:0003676|GO:0005524	
PNP44804.1	5a283bde8e81ea7bc86ec706a2c3014d	712	Pfam	PF00270	DEAD/DEAH box helicase	337	420	1.7E-7	T	04-07-2020	IPR011545	DEAD/DEAH box helicase domain	GO:0003676|GO:0005524	
PNP44804.1	5a283bde8e81ea7bc86ec706a2c3014d	712	Pfam	PF00271	Helicase conserved C-terminal domain	492	591	4.0E-24	T	04-07-2020	IPR001650	Helicase, C-terminal		
PNP41290.1	3fb44d0fec4744331e90bae2e3c62a24	636	Pfam	PF03081	Exo70 exocyst complex subunit	249	631	2.4E-89	T	04-07-2020	IPR004140	Exocyst complex component Exo70	GO:0000145|GO:0006887	Reactome: R-HSA-1445148|Reactome: R-HSA-264876|Reactome: R-HSA-5620916
PNP42548.1	34020f7aee0d0a3c5e8f156a770bf652	169	Pfam	PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	34	133	5.8E-11	T	04-07-2020	IPR002125	Cytidine and deoxycytidylate deaminase domain		
PNP48391.1	4779237954b65b3350652cb86f68b576	847	Pfam	PF00620	RhoGAP domain	522	646	1.0E-13	T	04-07-2020	IPR000198	Rho GTPase-activating protein domain	GO:0007165	Reactome: R-HSA-194840
PNP48391.1	4779237954b65b3350652cb86f68b576	847	Pfam	PF00611	Fes/CIP4, and EFC/F-BAR homology domain	16	93	1.3E-9	T	04-07-2020	IPR001060	FCH domain		
PNP48391.1	4779237954b65b3350652cb86f68b576	847	Pfam	PF00610	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	222	293	4.8E-11	T	04-07-2020	IPR000591	DEP domain	GO:0035556	
PNP42596.1	71e7332221a2f49a9baefc92b93c61a3	530	Pfam	PF00083	Sugar (and other) transporter	55	509	1.5E-80	T	04-07-2020	IPR005828	Major facilitator,  sugar transporter-like	GO:0016021|GO:0022857|GO:0055085	
PNP44665.1	7955819bfe4bd0436c3175a99b062f38	127	SignalP_EUK	SignalP-noTM		1	19	-	T	04-07-2020
PNP45014.1	0c45cd19a8be333623a5f0ad60b9bcb2	559	Pfam	PF16193	AAA C-terminal domain	320	389	4.2E-23	T	04-07-2020	IPR032423	AAA C-terminal domain		
PNP45014.1	0c45cd19a8be333623a5f0ad60b9bcb2	559	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	181	288	4.5E-13	T	04-07-2020	IPR003959	ATPase, AAA-type, core	GO:0005524	
PNP45014.1	0c45cd19a8be333623a5f0ad60b9bcb2	559	Pfam	PF12002	MgsA AAA+ ATPase C terminal	390	545	1.4E-58	T	04-07-2020	IPR021886	MgsA AAA+ ATPase C-terminal		
PNP37606.1	b9b8d3d5d646500ae9309d9992acc1c6	375	Pfam	PF00022	Actin	3	375	5.2E-150	T	04-07-2020	IPR004000	Actin family		
PNP43559.1	f512b99da8b04b217fd1a8443b176900	457	SignalP_EUK	SignalP-noTM		1	20	-	T	04-07-2020
PNP39356.1	3ff388aae056597fa4c12c4f85d36ded	326	Pfam	PF00106	short chain dehydrogenase	12	237	2.9E-31	T	04-07-2020	IPR002347	Short-chain dehydrogenase/reductase SDR		
PNP37536.1	c78e3aa3a04ec576344a422e870739f9	457	Pfam	PF07798	Protein of unknown function (DUF1640)	239	412	4.8E-48	T	04-07-2020	IPR024461	Coiled-coil domain-containing protein 90-like		
PNP37536.1	c78e3aa3a04ec576344a422e870739f9	457	SignalP_EUK	SignalP-noTM		1	17	-	T	04-07-2020
PNP38807.1	7abe04ec22147dfc4fb5ec2e396ef67e	320	Pfam	PF01227	GTP cyclohydrolase I	139	315	6.2E-74	T	04-07-2020	IPR020602	GTP cyclohydrolase I domain		KEGG: 00790+3.5.4.16|MetaCyc: PWY-5663|MetaCyc: PWY-5664|MetaCyc: PWY-6147|MetaCyc: PWY-6703|MetaCyc: PWY-6983|MetaCyc: PWY-7442|MetaCyc: PWY-7852|Reactome: R-HSA-1474151
PNP39561.1	c62c0b8f96747efdeab4d5005a0f0703	450	Pfam	PF00724	NADH:flavin oxidoreductase / NADH oxidase family	30	365	5.4E-37	T	04-07-2020	IPR001155	NADH:flavin oxidoreductase/NADH oxidase, N-terminal	GO:0010181|GO:0016491|GO:0055114	
PNP47231.1	00bd3df5b113da14caa82e1bb4c8d6f9	35	Pfam	PF01020	Ribosomal L40e family	1	34	4.5E-22	T	04-07-2020	IPR001975	Ribosomal protein L40e	GO:0003735|GO:0005840|GO:0006412	Reactome: R-HSA-110312|Reactome: R-HSA-110314|Reactome: R-HSA-110320|Reactome: R-HSA-1169091|Reactome: R-HSA-1169408|Reactome: R-HSA-1234176|Reactome: R-HSA-1236382|Reactome: R-HSA-1236974|Reactome: R-HSA-1253288|Reactome: R-HSA-1295596|Reactome: R-HSA-1358803|Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-162588|Reactome: R-HSA-168638|Reactome: R-HSA-168927|Reactome: R-HSA-168928|Reactome: R-HSA-174048|Reactome: R-HSA-174084|Reactome: R-HSA-174113|Reactome: R-HSA-174154|Reactome: R-HSA-174178|Reactome: R-HSA-174184|Reactome: R-HSA-174490|Reactome: R-HSA-175474|Reactome: R-HSA-179409|Reactome: R-HSA-1799339|Reactome: R-HSA-180534|Reactome: R-HSA-180585|Reactome: R-HSA-182971|Reactome: R-HSA-187577|Reactome: R-HSA-192823|Reactome: R-HSA-195253|Reactome: R-HSA-201681|Reactome: R-HSA-202424|Reactome: R-HSA-205043|Reactome: R-HSA-209543|Reactome: R-HSA-209560|Reactome: R-HSA-211733|Reactome: R-HSA-2122947|Reactome: R-HSA-2122948|Reactome: R-HSA-2173788|Reactome: R-HSA-2173791|Reactome: R-HSA-2173795|Reactome: R-HSA-2173796|Reactome: R-HSA-2408557|Reactome: R-HSA-2467813|Reactome: R-HSA-2559580|Reactome: R-HSA-2559582|Reactome: R-HSA-2559585|Reactome: R-HSA-2565942|Reactome: R-HSA-2644606|Reactome: R-HSA-2672351|Reactome: R-HSA-2691232|Reactome: R-HSA-2871837|Reactome: R-HSA-2894862|Reactome: R-HSA-2979096|Reactome: R-HSA-3134975|Reactome: R-HSA-3322077|Reactome: R-HSA-349425|Reactome: R-HSA-3769402|Reactome: R-HSA-3785653|Reactome: R-HSA-382556|Reactome: R-HSA-400253|Reactome: R-HSA-445989|Reactome: R-HSA-450302|Reactome: R-HSA-450321|Reactome: R-HSA-450408|Reactome: R-HSA-4608870|Reactome: R-HSA-4641257|Reactome: R-HSA-4641258|Reactome: R-HSA-4641263|Reactome: R-HSA-5205685|Reactome: R-HSA-532668|Reactome: R-HSA-5357905|Reactome: R-HSA-5357956|Reactome: R-HSA-5358346|Reactome: R-HSA-5362768|Reactome: R-HSA-5607761|Reactome: R-HSA-5607764|Reactome: R-HSA-5610780|Reactome: R-HSA-5610783|Reactome: R-HSA-5610785|Reactome: R-HSA-5632684|Reactome: R-HSA-5654726|Reactome: R-HSA-5654727|Reactome: R-HSA-5654732|Reactome: R-HSA-5654733|Reactome: R-HSA-5655862|Reactome: R-HSA-5656121|Reactome: R-HSA-5656169|Reactome: R-HSA-5658442|Reactome: R-HSA-5668541|Reactome: R-HSA-5675221|Reactome: R-HSA-5675482|Reactome: R-HSA-5676590|Reactome: R-HSA-5678895|Reactome: R-HSA-5684264|Reactome: R-HSA-5685942|Reactome: R-HSA-5687128|Reactome: R-HSA-5689603|Reactome: R-HSA-5689877|Reactome: R-HSA-5689880|Reactome: R-HSA-5689896|Reactome: R-HSA-5689901|Reactome: R-HSA-5693565|Reactome: R-HSA-5693607|Reactome: R-HSA-5696394|Reactome: R-HSA-5696395|Reactome: R-HSA-5696397|Reactome: R-HSA-5696400|Reactome: R-HSA-6781823|Reactome: R-HSA-6781827|Reactome: R-HSA-6782135|Reactome: R-HSA-6782210|Reactome: R-HSA-6783310|Reactome: R-HSA-6791226|Reactome: R-HSA-6804756|Reactome: R-HSA-6804757|Reactome: R-HSA-6804760|Reactome: R-HSA-6807004|Reactome: R-HSA-68827|Reactome: R-HSA-68949|Reactome: R-HSA-69017|Reactome: R-HSA-69231|Reactome: R-HSA-69481|Reactome: R-HSA-69541|Reactome: R-HSA-69601|Reactome: R-HSA-72689|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-75815|Reactome: R-HSA-8849469|Reactome: R-HSA-8852276|Reactome: R-HSA-8854050|Reactome: R-HSA-8856825|Reactome: R-HSA-8856828|Reactome: R-HSA-8863795|Reactome: R-HSA-8866652|Reactome: R-HSA-8866654|Reactome: R-HSA-8875360|Reactome: R-HSA-8876493|Reactome: R-HSA-8939236|Reactome: R-HSA-8939902|Reactome: R-HSA-8941858|Reactome: R-HSA-8948747|Reactome: R-HSA-8948751|Reactome: R-HSA-8951664|Reactome: R-HSA-901032|Reactome: R-HSA-9010553|Reactome: R-HSA-9013507|Reactome: R-HSA-9013973|Reactome: R-HSA-9014325|Reactome: R-HSA-9020702|Reactome: R-HSA-9033241|Reactome: R-HSA-912631|Reactome: R-HSA-917729|Reactome: R-HSA-917937|Reactome: R-HSA-936440|Reactome: R-HSA-936964|Reactome: R-HSA-937039|Reactome: R-HSA-937041|Reactome: R-HSA-937042|Reactome: R-HSA-937072|Reactome: R-HSA-9604323|Reactome: R-HSA-9613829|Reactome: R-HSA-9615710|Reactome: R-HSA-9645460|Reactome: R-HSA-975110|Reactome: R-HSA-975144|Reactome: R-HSA-975163|Reactome: R-HSA-975956|Reactome: R-HSA-975957|Reactome: R-HSA-977225|Reactome: R-HSA-983168
PNP37151.1	4f6d3cd9eb2c7968b8667cbef3ac2483	74	Pfam	PF14615	Ribosome-assembly protein 3	13	58	1.2E-18	T	04-07-2020	IPR028217	Ribosome-assembly protein 3, C-terminal		
PNP40947.1	ffaba14e8ab3390615379444bdc5e778	516	Pfam	PF06985	Heterokaryon incompatibility protein (HET)	59	212	8.7E-22	T	04-07-2020	IPR010730	Heterokaryon incompatibility		
PNP37646.1	dea36f07b856283df47ac225ade0ea1f	152	Pfam	PF00248	Aldo/keto reductase family	19	111	1.2E-12	T	04-07-2020	IPR023210	NADP-dependent oxidoreductase domain		
PNP46506.1	4772fa89bd7efd04c12d92874fad403d	592	Pfam	PF08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	360	587	1.3E-31	T	04-07-2020	IPR013736	Xaa-Pro dipeptidyl-peptidase, C-terminal	GO:0008239	
PNP46506.1	4772fa89bd7efd04c12d92874fad403d	592	Pfam	PF02129	X-Pro dipeptidyl-peptidase (S15 family)	35	312	4.6E-43	T	04-07-2020	IPR000383	Xaa-Pro dipeptidyl-peptidase-like domain	GO:0016787	
PNP37261.1	c66da107571195c8771c6978f41ded88	259	Pfam	PF00467	KOW motif	178	211	1.8E-5	T	04-07-2020	IPR005824	KOW		
PNP37261.1	c66da107571195c8771c6978f41ded88	259	Pfam	PF08071	RS4NT (NUC023) domain	3	39	1.1E-17	T	04-07-2020	IPR013843	Ribosomal protein S4e, N-terminal		Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-1799339|Reactome: R-HSA-192823|Reactome: R-HSA-2408557|Reactome: R-HSA-6791226|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
PNP37261.1	c66da107571195c8771c6978f41ded88	259	Pfam	PF00900	Ribosomal family S4e	95	169	6.0E-36	T	04-07-2020	IPR013845	Ribosomal protein S4e, central region		Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-1799339|Reactome: R-HSA-192823|Reactome: R-HSA-2408557|Reactome: R-HSA-6791226|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
PNP37261.1	c66da107571195c8771c6978f41ded88	259	Pfam	PF16121	40S ribosomal protein S4 C-terminus	212	256	4.2E-24	T	04-07-2020	IPR032277	40S ribosomal protein S4, C-terminal domain		Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-1799339|Reactome: R-HSA-192823|Reactome: R-HSA-2408557|Reactome: R-HSA-6791226|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
PNP46196.1	714e87abc3cb52c7e8579cc29e7364b3	112	Pfam	PF06110	Eukaryotic protein of unknown function (DUF953)	13	107	2.9E-14	T	04-07-2020	IPR010357	Domain of unknown function DUF953, thioredoxin-like		
PNP47406.1	dab2ebe7e1e1bf637da8f722f62fc466	1041	Pfam	PF04931	DNA polymerase phi	101	885	6.5E-193	T	04-07-2020	IPR007015	DNA polymerase V/Myb-binding protein 1A	GO:0003677|GO:0005730|GO:0006355|GO:0008134	Reactome: R-HSA-5250924
PNP38517.1	e4b8edef70204a67f45187cc9da1f4d4	1013	Pfam	PF00702	haloacid dehalogenase-like hydrolase	447	713	2.3E-16	T	04-07-2020
PNP38517.1	e4b8edef70204a67f45187cc9da1f4d4	1013	Pfam	PF00122	E1-E2 ATPase	205	430	3.2E-37	T	04-07-2020
PNP38517.1	e4b8edef70204a67f45187cc9da1f4d4	1013	Pfam	PF00690	Cation transporter/ATPase, N-terminus	106	162	7.3E-10	T	04-07-2020	IPR004014	Cation-transporting P-type ATPase, N-terminal		Reactome: R-HSA-936837
PNP47454.1	beefc9967146e82af0801427af1e93a9	383	Pfam	PF02668	Taurine catabolism dioxygenase TauD, TfdA family	102	335	3.0E-28	T	04-07-2020	IPR003819	TauD/TfdA-like domain	GO:0016491|GO:0055114	Reactome: R-HSA-71262
PNP47308.1	bb66a395b13ee03684ab51fa21fd0e10	179	Pfam	PF12296	Hydrophobic surface binding protein A	29	147	2.4E-11	T	04-07-2020	IPR021054	Cell wall mannoprotein 1		
PNP47308.1	bb66a395b13ee03684ab51fa21fd0e10	179	SignalP_EUK	SignalP-noTM		1	19	-	T	04-07-2020
PNP46153.1	d72bb5ee44794d2d41ada8463d679213	331	Pfam	PF10176	Protein of unknown function (DUF2370)	109	314	1.2E-87	T	04-07-2020	IPR019325	NEDD4/Bsd2	GO:0007034|GO:0030001	
PNP38885.1	107495ab12d068e03173343f8161d92b	217	Pfam	PF01230	HIT domain	65	157	4.5E-16	T	04-07-2020	IPR001310	Histidine triad (HIT) protein		
PNP41451.1	37066cb2709892ee1dd4201afdcef305	594	Pfam	PF01808	AICARFT/IMPCHase bienzyme	135	462	6.4E-91	T	04-07-2020	IPR002695	Bifunctional purine biosynthesis protein PurH-like	GO:0003937|GO:0004643|GO:0006164	KEGG: 00230+3.5.4.10+2.1.2.3|KEGG: 00670+2.1.2.3|MetaCyc: PWY-6123|MetaCyc: PWY-6124|MetaCyc: PWY-7234|Reactome: R-HSA-73817
PNP41451.1	37066cb2709892ee1dd4201afdcef305	594	Pfam	PF02142	MGS-like domain	16	130	2.7E-23	T	04-07-2020	IPR011607	Methylglyoxal synthase-like domain		
PNP37463.1	62a9bcc3bba72fd70114b09c2344ff92	297	SignalP_EUK	SignalP-noTM		1	24	-	T	04-07-2020
PNP37463.1	62a9bcc3bba72fd70114b09c2344ff92	297	Pfam	PF00734	Fungal cellulose binding domain	265	293	2.1E-13	T	04-07-2020	IPR000254	Cellulose-binding domain, fungal	GO:0005576|GO:0005975|GO:0030248	
PNP37463.1	62a9bcc3bba72fd70114b09c2344ff92	297	Pfam	PF01083	Cutinase	30	235	4.7E-54	T	04-07-2020	IPR000675	Cutinase/acetylxylan esterase	GO:0016787	
PNP41482.1	68120a1e77c03b177e8d2a0ac602ee54	742	Pfam	PF05653	Magnesium transporter NIPA	164	420	1.9E-54	T	04-07-2020	IPR008521	Magnesium transporter NIPA	GO:0015095|GO:0015693|GO:0016021	Reactome: R-HSA-5223345
PNP37129.1	3d7be5b116ee7359cf43dba3cb978afe	296	Pfam	PF00153	Mitochondrial carrier protein	188	281	1.7E-19	T	04-07-2020	IPR018108	Mitochondrial substrate/solute carrier		
PNP37129.1	3d7be5b116ee7359cf43dba3cb978afe	296	Pfam	PF00153	Mitochondrial carrier protein	87	167	9.3E-15	T	04-07-2020	IPR018108	Mitochondrial substrate/solute carrier		
PNP41803.1	029da87cca252ac0db16fc547835a885	381	Pfam	PF00180	Isocitrate/isopropylmalate dehydrogenase	53	374	9.9E-100	T	04-07-2020	IPR024084	Isopropylmalate dehydrogenase-like domain	GO:0016616|GO:0055114	Reactome: R-HSA-71403
PNP45022.1	1635bc5b7d3351dda7a3d184bc870529	429	Pfam	PF00654	Voltage gated chloride channel	6	194	8.6E-35	T	04-07-2020	IPR001807	Chloride channel, voltage gated	GO:0005247|GO:0006821|GO:0016020|GO:0055085	Reactome: R-HSA-2672351
PNP41394.1	e7a7c59acb1e14d5aeaa97abe61029b1	528	Pfam	PF00206	Lyase	72	405	8.9E-109	T	04-07-2020	IPR022761	Fumarate lyase, N-terminal		
PNP41394.1	e7a7c59acb1e14d5aeaa97abe61029b1	528	Pfam	PF10415	Fumarase C C-terminus	471	524	1.1E-20	T	04-07-2020	IPR018951	Fumarase C, C-terminal	GO:0006099|GO:0016829	KEGG: 00020+4.2.1.2|KEGG: 00620+4.2.1.2|KEGG: 00720+4.2.1.2|MetaCyc: PWY-5392|MetaCyc: PWY-561|MetaCyc: PWY-5690|MetaCyc: PWY-5913|MetaCyc: PWY-6728|MetaCyc: PWY-6969|MetaCyc: PWY-7254|MetaCyc: PWY-7384|Reactome: R-HSA-71403
PNP39276.1	c21ae51d656f5026a15f617801ceedfb	151	Pfam	PF04828	Glutathione-dependent formaldehyde-activating enzyme	38	117	8.1E-15	T	04-07-2020	IPR006913	Glutathione-dependent formaldehyde-activating enzyme/centromere protein V	GO:0016846	KEGG: 00680+4.4.1.22|MetaCyc: PWY-1801
PNP37973.1	eb7abd506429eb29f6806ee2142f2255	369	Pfam	PF13136	Protein of unknown function (DUF3984)	14	300	1.3E-54	T	04-07-2020	IPR025040	Protein of unknown function DUF3984		
PNP38767.1	8c87a72fa53bd9a15244408456048a2e	363	Pfam	PF13088	BNR repeat-like domain	68	267	1.1E-11	T	04-07-2020	IPR011040	Sialidase		KEGG: 00511+3.2.1.18|KEGG: 00600+3.2.1.18|Reactome: R-HSA-1660662|Reactome: R-HSA-4085001
PNP38767.1	8c87a72fa53bd9a15244408456048a2e	363	SignalP_EUK	SignalP-noTM		1	18	-	T	04-07-2020
PNP41442.1	d0a99f6957ed0cafd7f30a1a1df294e9	890	Pfam	PF00339	Arrestin (or S-antigen), N-terminal domain	124	270	1.2E-12	T	04-07-2020	IPR011021	Arrestin-like, N-terminal		
PNP46094.1	00e8cc963a2d144a8eb9df650241d024	1206	Pfam	PF01624	MutS domain I	325	442	2.4E-32	T	04-07-2020	IPR007695	DNA mismatch repair protein MutS-like, N-terminal	GO:0005524|GO:0006298|GO:0030983	Reactome: R-HSA-5632928
PNP46094.1	00e8cc963a2d144a8eb9df650241d024	1206	Pfam	PF05192	MutS domain III	621	911	3.0E-42	T	04-07-2020	IPR007696	DNA mismatch repair protein MutS, core	GO:0005524|GO:0006298|GO:0030983	
PNP46094.1	00e8cc963a2d144a8eb9df650241d024	1206	Pfam	PF00488	MutS domain V	967	1153	6.7E-67	T	04-07-2020	IPR000432	DNA mismatch repair protein MutS, C-terminal	GO:0005524|GO:0006298|GO:0030983	
PNP46094.1	00e8cc963a2d144a8eb9df650241d024	1206	Pfam	PF05190	MutS family domain IV	782	870	2.5E-12	T	04-07-2020	IPR007861	DNA mismatch repair protein MutS, clamp	GO:0005524|GO:0006298|GO:0030983	
PNP46094.1	00e8cc963a2d144a8eb9df650241d024	1206	Pfam	PF05188	MutS domain II	452	595	3.6E-12	T	04-07-2020	IPR007860	DNA mismatch repair protein MutS, connector domain	GO:0005524|GO:0006298|GO:0030983	
PNP44537.1	489131e5663da496a508569c42296b71	361	Pfam	PF01212	Beta-eliminating lyase	37	302	3.7E-35	T	04-07-2020	IPR001597	Aromatic amino acid beta-eliminating lyase/threonine aldolase	GO:0006520|GO:0016829	Reactome: R-HSA-6783984
PNP40101.1	0d879ee1e6c36c67804fd33c8749c061	252	Pfam	PF00043	Glutathione S-transferase, C-terminal domain	142	206	4.3E-10	T	04-07-2020	IPR004046	Glutathione S-transferase, C-terminal		
PNP40101.1	0d879ee1e6c36c67804fd33c8749c061	252	Pfam	PF02798	Glutathione S-transferase, N-terminal domain	7	83	8.5E-16	T	04-07-2020	IPR004045	Glutathione S-transferase, N-terminal	GO:0005515	
PNP40738.1	1c14f08f3fb2b9d5a69ca82e9444e651	513	Pfam	PF05224	NDT80 / PhoG like DNA-binding  family	152	312	1.1E-33	T	04-07-2020	IPR024061	NDT80 DNA-binding domain	GO:0003677	
PNP41619.1	a22b4eef88b8eaf2fd769f0b1128a99d	622	Pfam	PF00096	Zinc finger, C2H2 type	136	158	1.9E-5	T	04-07-2020	IPR013087	Zinc finger C2H2-type	GO:0003676	
PNP45713.1	f49e1647b1f00248a069e60f063c869a	777	Pfam	PF11831	pre-mRNA splicing factor component	422	623	8.1E-53	T	04-07-2020	IPR021786	Pre-mRNA splicing factor component Cdc5p/Cef1		Reactome: R-HSA-72163
PNP45713.1	f49e1647b1f00248a069e60f063c869a	777	Pfam	PF13921	Myb-like DNA-binding domain	9	69	8.3E-15	T	04-07-2020
PNP39712.1	cb867dab3d37f57a81721a6eba472788	1519	Pfam	PF00005	ABC transporter	195	355	2.2E-15	T	04-07-2020	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
PNP39712.1	cb867dab3d37f57a81721a6eba472788	1519	Pfam	PF14510	ABC-transporter N-terminal	82	173	1.0E-14	T	04-07-2020	IPR029481	ABC-transporter N-terminal domain		
PNP39712.1	cb867dab3d37f57a81721a6eba472788	1519	Pfam	PF06422	CDR ABC transporter	746	832	5.1E-29	T	04-07-2020	IPR010929	CDR ABC transporter	GO:0005524|GO:0016021|GO:0042626|GO:0055085	
PNP39712.1	cb867dab3d37f57a81721a6eba472788	1519	Pfam	PF00005	ABC transporter	891	1042	4.5E-18	T	04-07-2020	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
PNP39712.1	cb867dab3d37f57a81721a6eba472788	1519	Pfam	PF01061	ABC-2 type transporter	1190	1399	2.6E-37	T	04-07-2020	IPR013525	ABC-2 type transporter	GO:0016020	Reactome: R-HSA-1369062
