Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_79_length_154138_cov_46.235938-processed-gene-0.14-mRNA-1	GH18(31-285)	GH18	N	N	2
augustus_masked-NODE_7_length_426693_cov_41.447760-processed-gene-0.9-mRNA-1	GH55(39-795)	GH28+GH55	GH55	N	3
augustus_masked-NODE_7_length_426693_cov_41.447760-processed-gene-2.24-mRNA-1	GH16(131-359)	N	N	N	1
augustus_masked-NODE_7_length_426693_cov_41.447760-processed-gene-3.5-mRNA-1	GH16(85-226)	GH16	GH16	N	3
augustus_masked-NODE_81_length_153323_cov_42.777344-processed-gene-0.31-mRNA-1	CE10(67-390)	N	N	N	1
augustus_masked-NODE_82_length_151745_cov_39.910406-processed-gene-0.3-mRNA-1	GH43(27-319)+CBM66(337-490)	GH43+CBM66	CBM66+GH43_34	N	3
augustus_masked-NODE_87_length_145774_cov_43.447088-processed-gene-0.4-mRNA-1	GH3(34-245)	GH3	GH3	N	3
augustus_masked-NODE_95_length_136363_cov_43.436977-processed-gene-0.24-mRNA-1	GH18(52-291)	GH18	GH18	N	3
augustus_masked-NODE_98_length_135320_cov_44.859756-processed-gene-0.23-mRNA-1	GT69(74-213)+GT69(213-304)	GT69	GT69	N	3
augustus_masked-NODE_99_length_135251_cov_40.339229-processed-gene-0.13-mRNA-1	GH55(29-723)	N	GH55	N	2
augustus_masked-NODE_9_length_415362_cov_42.193286-processed-gene-1.31-mRNA-1	GH72(21-330)+CBM43(382-467)	GH72	CBM43+GH72	N	3
maker-NODE_104_length_127302_cov_34.329113-augustus-gene-0.1-mRNA-1	CE10(107-385)	N	N	N	1
maker-NODE_109_length_121446_cov_38.424517-augustus-gene-0.2-mRNA-1	GH3(133-328)	GH3	GH3	N	3
maker-NODE_10_length_386774_cov_43.091587-augustus-gene-2.36-mRNA-1	GT22(66-493)	GT22	GT22	N	3
maker-NODE_117_length_114927_cov_40.293998-augustus-gene-0.33-mRNA-1	AA1_2(39-377)	AA1	AA1_2	N	3
maker-NODE_119_length_114613_cov_43.556872-augustus-gene-0.18-mRNA-1	GH7(26-453)+CBM1(538-566)	CE16+GH7+CBM1	CBM1+GH7	N	3
maker-NODE_119_length_114613_cov_43.556872-augustus-gene-0.22-mRNA-1	GH17(365-629)	GH17	GH17	N	3
maker-NODE_11_length_386071_cov_40.578874-augustus-gene-0.13-mRNA-1	CE10(35-345)	N	N	N	1
maker-NODE_11_length_386071_cov_40.578874-augustus-gene-1.12-mRNA-1	CE4(129-261)	CE4	N	N	2
maker-NODE_122_length_108877_cov_42.563715-augustus-gene-0.7-mRNA-1	GH76(32-402)	N	GH76	N	2
maker-NODE_127_length_105121_cov_41.261767-augustus-gene-0.30-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-NODE_128_length_104544_cov_42.496088-augustus-gene-0.41-mRNA-1	GT90(370-687)	GT90	GT90	N	3
maker-NODE_12_length_348652_cov_38.697505-augustus-gene-1.3-mRNA-1	GT2(220-397)	N	GT2	N	2
maker-NODE_12_length_348652_cov_38.697505-augustus-gene-2.10-mRNA-1	GH18(32-329)	GH18	CBM1+GH18	N	3
maker-NODE_12_length_348652_cov_38.697505-augustus-gene-2.12-mRNA-1	GT4(402-571)	N	GT4	N	2
maker-NODE_133_length_103293_cov_45.458785-augustus-gene-0.6-mRNA-1	GT15(116-410)	GT15	GT15	N	3
maker-NODE_138_length_96008_cov_35.890969-augustus-gene-0.2-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
maker-NODE_138_length_96008_cov_35.890969-augustus-gene-0.3-mRNA-1	GT22(8-442)	GT22	GT22	N	3
maker-NODE_140_length_94847_cov_35.565108-augustus-gene-0.2-mRNA-1	GH3(188-435)	GH3	GH3	N	3
maker-NODE_142_length_93137_cov_45.150048-augustus-gene-0.36-mRNA-1	GT2(10-179)	GT2	GT2	N	3
maker-NODE_143_length_93032_cov_40.948991-augustus-gene-0.6-mRNA-1	GT39(83-328)	GT39	GT39	N	3
maker-NODE_144_length_92890_cov_43.754590-augustus-gene-0.4-mRNA-1	CE10(221-488)	N	N	N	1
maker-NODE_152_length_89039_cov_48.121019-augustus-gene-0.0-mRNA-1	AA1_3(62-388)	AA1	AA1_3	N	3
maker-NODE_154_length_87673_cov_44.704807-augustus-gene-0.8-mRNA-1	GH76(27-400)	GH76	GH76	N	3
maker-NODE_155_length_86923_cov_44.801800-augustus-gene-0.15-mRNA-1	GH63(449-902)	GH0	GH0	N	3
maker-NODE_158_length_84643_cov_48.230690-augustus-gene-0.5-mRNA-1	GT34(116-380)	GT34	GT34	N	3
maker-NODE_160_length_84543_cov_40.589130-augustus-gene-0.7-mRNA-1	GH47(260-992)	GH47	GH47	N	3
maker-NODE_161_length_84379_cov_41.642026-augustus-gene-0.4-mRNA-1	GH31(348-935)	GH31	GH31	N	3
maker-NODE_165_length_83091_cov_46.255231-augustus-gene-0.18-mRNA-1	AA2(136-245)	N	AA2	N	2
maker-NODE_16_length_301743_cov_41.682079-augustus-gene-2.24-mRNA-1	GT58(44-409)	GT58	GT58	N	3
maker-NODE_16_length_301743_cov_41.682079-augustus-gene-2.33-mRNA-1	GT15(103-373)	GT15	GT15	N	3
maker-NODE_170_length_80800_cov_39.347663-augustus-gene-0.19-mRNA-1	GT4(375-534)	GT4	GT4	N	3
maker-NODE_17_length_294554_cov_39.447357-augustus-gene-1.6-mRNA-1	GH35(63-381)	GH35	GH35	N	3
maker-NODE_181_length_76168_cov_39.206165-augustus-gene-0.1-mRNA-1	GH15(68-475)+CBM20(541-631)	GH15	CBM20+GH15	N	3
maker-NODE_182_length_75839_cov_45.035252-augustus-gene-0.4-mRNA-1	GH1(53-524)	GH1	GH1	N	3
maker-NODE_191_length_72573_cov_45.777724-augustus-gene-0.14-mRNA-1	AA3(225-760)	N	N	N	1
maker-NODE_196_length_71565_cov_46.736499-augustus-gene-0.11-mRNA-1	GT57(82-313)+GT57(352-584)	GT57	GT57	N	3
maker-NODE_19_length_288435_cov_45.044945-augustus-gene-1.15-mRNA-1	GT90(367-607)	GT90	GT90	N	3
maker-NODE_200_length_68174_cov_42.756213-augustus-gene-0.18-mRNA-1	GH13_25(1095-1548)	GH133	GH133+GH13_25	N	3
maker-NODE_205_length_65867_cov_45.926240-augustus-gene-0.1-mRNA-1	GT59(73-572)	GT59	GT59	N	3
maker-NODE_20_length_286098_cov_42.192198-augustus-gene-1.47-mRNA-1	GH88(60-352)	GH88	N	N	2
maker-NODE_210_length_64187_cov_46.390228-augustus-gene-0.2-mRNA-1	GH18(512-866)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_211_length_63664_cov_38.757700-augustus-gene-0.10-mRNA-1	AA5(675-1179)	AA5	AA5_1	N	3
maker-NODE_215_length_62289_cov_43.468695-augustus-gene-0.15-mRNA-1	GH3(151-257)	GH3	GH3	N	3
maker-NODE_218_length_61265_cov_47.999378-augustus-gene-0.23-mRNA-1	GH2(61-484)	GH2	GH2	N	3
maker-NODE_222_length_60719_cov_47.140563-augustus-gene-0.9-mRNA-1	GT62(96-358)	GT62	GT62	N	3
maker-NODE_224_length_59836_cov_40.328225-augustus-gene-0.6-mRNA-1	GT3(18-653)	GT3	GT3	N	3
maker-NODE_23_length_255774_cov_46.187411-augustus-gene-0.24-mRNA-1	GT48(867-1647)	GT48	GT48	N	3
maker-NODE_23_length_255774_cov_46.187411-augustus-gene-1.31-mRNA-1	GT20(22-553)	GT20	GT20	N	3
maker-NODE_254_length_50326_cov_45.805693-augustus-gene-0.2-mRNA-1	AA2(68-248)	N	N	N	1
maker-NODE_25_length_251594_cov_40.499505-augustus-gene-1.23-mRNA-1	CE10(462-698)	N	N	N	1
maker-NODE_265_length_44272_cov_41.042224-augustus-gene-0.6-mRNA-1	GH63(623-834)	GH63	GH63	N	3
maker-NODE_267_length_44022_cov_43.929217-augustus-gene-0.3-mRNA-1	AA7(62-490)	N	N	N	1
maker-NODE_26_length_247408_cov_42.208407-augustus-gene-0.11-mRNA-1	GH18(94-464)	GH18	N	N	2
maker-NODE_26_length_247408_cov_42.208407-augustus-gene-1.38-mRNA-1	GH76(29-398)	GH76	GH76	N	3
maker-NODE_26_length_247408_cov_42.208407-augustus-gene-1.48-mRNA-1	GH16(132-420)	GH16	GH16	N	3
maker-NODE_283_length_39975_cov_46.618902-augustus-gene-0.11-mRNA-1	GH2(4-744)	GH2	GH2	N	3
maker-NODE_29_length_239508_cov_44.600256-augustus-gene-0.27-mRNA-1	GT50(163-428)	GT50	GT50	N	3
maker-NODE_2_length_544021_cov_44.932404-augustus-gene-3.23-mRNA-1	GH115(19-614)	GH115	GH115	N	3
maker-NODE_2_length_544021_cov_44.932404-augustus-gene-3.29-mRNA-1	GH81(30-706)	GH81	GH81	N	3
maker-NODE_303_length_36168_cov_43.825532-augustus-gene-0.12-mRNA-1	CE5(47-239)	N	N	N	1
maker-NODE_325_length_30481_cov_34.954800-augustus-gene-0.0-mRNA-1	AA7(24-445)	N	N	N	1
maker-NODE_328_length_29689_cov_48.913808-augustus-gene-0.3-mRNA-1	AA3_3(8-620)	AA3	AA3_3	N	3
maker-NODE_344_length_26423_cov_42.484180-augustus-gene-0.7-mRNA-1	GH55(30-737)	GH28+GH55	GH55	N	3
maker-NODE_34_length_226037_cov_103.261861-augustus-gene-0.2-mRNA-1	GH47(149-618)	N	GH47	N	2
maker-NODE_350_length_25079_cov_47.395760-augustus-gene-0.0-mRNA-1	GT20(2-180)	GT20	GT20	N	3
maker-NODE_35_length_223459_cov_41.673714-augustus-gene-1.8-mRNA-1	GH18(21-360)	GH18	GH18	N	3
maker-NODE_360_length_23958_cov_46.707062-augustus-gene-0.0-mRNA-1	CE10(172-608)	N	N	N	1
maker-NODE_374_length_20499_cov_43.743619-augustus-gene-0.1-mRNA-1	GT22(75-299)	GT22	N	N	2
maker-NODE_37_length_221904_cov_46.595508-augustus-gene-0.8-mRNA-1	GH76(81-508)	GH76	GH76	N	3
maker-NODE_41_length_213643_cov_40.800301-augustus-gene-0.4-mRNA-1	GH16(50-283)	GH16	N	N	2
maker-NODE_43_length_210526_cov_42.510606-augustus-gene-1.26-mRNA-1	GH16(80-219)	GH16	N	N	2
maker-NODE_46_length_199158_cov_46.988570-augustus-gene-0.14-mRNA-1	GT1(950-1365)	GT1	GT1	N	3
maker-NODE_47_length_198375_cov_37.931495-augustus-gene-0.5-mRNA-1	GH16(74-326)	GH16	N	N	2
maker-NODE_497_length_3053_cov_47.887560-augustus-gene-0.1-mRNA-1	PL8(173-423)	N	N	N	1
maker-NODE_49_length_195447_cov_44.674084-augustus-gene-0.2-mRNA-1	GH125(98-508)	GH125	GH125	N	3
maker-NODE_4_length_448038_cov_36.051550-augustus-gene-3.5-mRNA-1	GH47(43-518)	GH47	GH47	N	3
maker-NODE_50_length_192177_cov_45.347456-augustus-gene-0.50-mRNA-1	GH16(70-293)	N	N	N	1
maker-NODE_51_length_187746_cov_45.782346-augustus-gene-0.40-mRNA-1	AA11(20-230)	AA11	N	N	2
maker-NODE_54_length_184649_cov_45.277224-augustus-gene-0.47-mRNA-1	GH89(70-753)	N	GH89	N	2
maker-NODE_58_length_179608_cov_39.851433-augustus-gene-0.8-mRNA-1	GH132(55-311)	GH132	N	N	2
maker-NODE_61_length_173741_cov_46.884491-augustus-gene-0.5-mRNA-1	GH38(335-596)	GH38	GH38	N	3
maker-NODE_63_length_172353_cov_38.873201-augustus-gene-0.19-mRNA-1	AA7(164-356)	N	N	N	1
maker-NODE_63_length_172353_cov_38.873201-augustus-gene-0.27-mRNA-1	GH47(68-626)	GH47	GH47	N	3
maker-NODE_67_length_169658_cov_42.682217-augustus-gene-0.45-mRNA-1	AA3(131-651)	N	N	N	1
maker-NODE_68_length_169530_cov_40.815942-augustus-gene-0.40-mRNA-1	GH72(32-332)	GH72	GH72	N	3
maker-NODE_6_length_434743_cov_44.004834-augustus-gene-3.8-mRNA-1	GH18(551-900)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_6_length_434743_cov_44.004834-augustus-gene-3.9-mRNA-1	GH5_7(79-182)	N	N	N	1
maker-NODE_72_length_162633_cov_39.346289-augustus-gene-0.0-mRNA-1	GH65(411-773)	GH65	GH65	N	3
maker-NODE_72_length_162633_cov_39.346289-augustus-gene-0.2-mRNA-1	PL1_4(111-301)	PL1	PL1_4	N	3
maker-NODE_72_length_162633_cov_39.346289-augustus-gene-0.3-mRNA-1	GH95(31-776)	GH95	GH95	N	3
maker-NODE_72_length_162633_cov_39.346289-augustus-gene-0.8-mRNA-1	GT64(103-348)	N	N	N	1
maker-NODE_75_length_158243_cov_47.703034-augustus-gene-0.3-mRNA-1	GT4(284-466)	GT4	GT4	N	3
maker-NODE_75_length_158243_cov_47.703034-augustus-gene-0.4-mRNA-1	GH92(270-790)	GH92	GH92	N	3
maker-NODE_77_length_155928_cov_42.090282-augustus-gene-0.1-mRNA-1	GH71(49-436)+CBM24(550-618)	GH71+CBM24	CBM24+GH71	N	3
maker-NODE_7_length_426693_cov_41.447760-augustus-gene-1.19-mRNA-1	CE1(1-251)	N	N	N	1
maker-NODE_83_length_151237_cov_43.471762-augustus-gene-0.39-mRNA-1	AA6(4-200)	AA6	N	N	2
maker-NODE_84_length_150232_cov_35.776270-augustus-gene-0.3-mRNA-1	GH95(26-773)	N	GH95	N	2
maker-NODE_8_length_421298_cov_38.020217-augustus-gene-1.40-mRNA-1	GH18(73-393)	GH18	GH18	N	3
maker-NODE_93_length_138598_cov_44.456897-augustus-gene-0.47-mRNA-1	GH37(143-705)	GH37	GH37	N	3
maker-NODE_94_length_137909_cov_47.221255-augustus-gene-0.14-mRNA-1	GH18(33-383)	GH18	GH18	N	3
maker-NODE_95_length_136363_cov_43.436977-augustus-gene-0.34-mRNA-1	GH36(36-727)	GH36	GH36	N	3
maker-NODE_97_length_135528_cov_42.080103-augustus-gene-0.26-mRNA-1	GH31(257-698)	GH31	GH31	N	3
maker-NODE_97_length_135528_cov_42.080103-augustus-gene-0.31-mRNA-1	GT1(215-513)	GT1	GT1	N	3
maker-NODE_98_length_135320_cov_44.859756-augustus-gene-0.11-mRNA-1	GH47(159-652)	GH47	GH47	N	3
maker-NODE_98_length_135320_cov_44.859756-augustus-gene-0.2-mRNA-1	GT39(60-304)	GT39	GT39	N	3
maker-NODE_99_length_135251_cov_40.339229-augustus-gene-0.21-mRNA-1	CE9(18-409)	CE9	CE9	N	3
maker-NODE_99_length_135251_cov_40.339229-augustus-gene-0.25-mRNA-1	GH3(86-312)	N	GH3	N	2
