Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_4_length_90410_cov_12.114208-processed-gene-0.58-mRNA-1	GT4(258-413)	GT4	GT4	N	3
augustus_masked-NODE_564_length_14805_cov_12.166848-processed-gene-0.1-mRNA-1	GT4(259-385)	GT4	GT4	N	3
augustus_masked-NODE_577_length_14405_cov_11.896204-processed-gene-0.1-mRNA-1	GH17(103-313)	GH17	N	N	2
augustus_masked-NODE_5_length_79586_cov_11.892120-processed-gene-0.45-mRNA-1	GT76(18-440)	GT76	GT76	N	3
augustus_masked-NODE_5_length_79586_cov_11.892120-processed-gene-0.48-mRNA-1	GH47(338-706)	GH47	GH47	N	3
augustus_masked-NODE_612_length_13607_cov_15.735905-processed-gene-0.6-mRNA-1	GH11(44-214)	GH11	N	N	2
augustus_masked-NODE_612_length_13607_cov_15.735905-processed-gene-0.7-mRNA-1	GH7(19-390)	GH7	GH7	N	3
augustus_masked-NODE_612_length_13607_cov_15.735905-processed-gene-0.9-mRNA-1	CE5(30-235)	CE5	N	N	2
augustus_masked-NODE_707_length_12258_cov_10.565906-processed-gene-0.12-mRNA-1	GH92(546-1054)	GH92	GH92	N	3
augustus_masked-NODE_709_length_12209_cov_12.356481-processed-gene-0.0-mRNA-1	GH28(100-436)	GH28	GH28	N	3
augustus_masked-NODE_749_length_11604_cov_11.065784-processed-gene-0.0-mRNA-1	GT57(69-300)+GT57(339-571)	GT57	GT57	N	3
augustus_masked-NODE_76_length_40182_cov_12.895993-processed-gene-0.22-mRNA-1	AA7(120-308)	N	AA7	N	2
augustus_masked-NODE_77_length_40077_cov_11.613442-processed-gene-0.45-mRNA-1	GH5_12(15-549)	GH5	GH5_12	N	3
augustus_masked-NODE_7_length_69224_cov_12.406588-processed-gene-0.31-mRNA-1	AA3(9-541)	AA3	AA3_2	N	3
augustus_masked-NODE_80_length_39504_cov_12.116159-processed-gene-0.46-mRNA-1	GT22(39-467)	GT22	GT22	N	3
augustus_masked-NODE_8_length_68501_cov_14.569793-processed-gene-0.31-mRNA-1	GH17(65-313)	GH17	GH17	N	3
augustus_masked-NODE_8_length_68501_cov_14.569793-processed-gene-0.34-mRNA-1	CE10(93-365)	N	N	N	1
augustus_masked-NODE_96_length_37758_cov_12.556669-processed-gene-0.0-mRNA-1	GH47(27-533)	GH47	GH47	N	3
augustus_masked-NODE_983_length_8792_cov_13.381535-processed-gene-0.5-mRNA-1	GT24(1130-1377)	GT24	GT24	N	3
augustus_masked-NODE_98_length_37548_cov_10.904198-processed-gene-0.18-mRNA-1	GH18(65-387)	GH18	GH18	N	3
maker-NODE_100_length_36341_cov_10.763158-augustus-gene-0.54-mRNA-1	GT15(99-369)	GT15	GT15	N	3
maker-NODE_101_length_36304_cov_12.424358-augustus-gene-0.4-mRNA-1	GH5_7(64-337)	GH5	CBM1+GH5_7	N	3
maker-NODE_1042_length_8148_cov_10.169555-augustus-gene-0.7-mRNA-1	GT34(66-292)	GT34	N	N	2
maker-NODE_1044_length_8142_cov_10.399251-augustus-gene-0.6-mRNA-1	CE10(106-426)	N	N	N	1
maker-NODE_105_length_36137_cov_12.306776-snap-gene-0.35-mRNA-1	GT8(16-204)	GT8	GT8	N	3
maker-NODE_1060_length_7995_cov_12.065709-snap-gene-0.1-mRNA-1	AA1_3(62-388)	AA1	AA1_3	N	3
maker-NODE_108_length_35709_cov_11.468720-augustus-gene-0.44-mRNA-1	AA7(139-345)	AA7	N	N	2
maker-NODE_108_length_35709_cov_11.468720-augustus-gene-0.53-mRNA-1	CE10(73-346)	N	N	N	1
maker-NODE_1094_length_7636_cov_9.485284-augustus-gene-0.3-mRNA-1	GT8(16-305)	GT8	N	N	2
maker-NODE_1101_length_7595_cov_10.938672-augustus-gene-0.3-mRNA-1	GT3(18-654)	GT3	GT3	N	3
maker-NODE_1105_length_7554_cov_10.498586-snap-gene-0.1-mRNA-1	AA7(192-387)	N	N	N	1
maker-NODE_113_length_35361_cov_13.336436-snap-gene-0.33-mRNA-1	GH18(31-381)	GH18	GH18	N	3
maker-NODE_114_length_35296_cov_13.282749-augustus-gene-0.9-mRNA-1	GH13_8(234-527)	GH13+CBM48	CBM48+GH13_8	N	3
maker-NODE_1163_length_7024_cov_10.844715-augustus-gene-0.3-mRNA-1	GT15(3-192)	GT15	GT15	N	3
maker-NODE_117_length_34998_cov_12.674629-snap-gene-0.19-mRNA-1	GH76(81-497)	GH76	GH76	N	3
maker-NODE_1192_length_6822_cov_11.615235-augustus-gene-0.7-mRNA-1	GT39(63-307)	GT39	GT39	N	3
maker-NODE_1227_length_6541_cov_11.612099-snap-gene-0.3-mRNA-1	GH55(29-756)	GH55	GH55	N	3
maker-NODE_1304_length_5974_cov_8.700359-augustus-gene-0.4-mRNA-1	GH16(77-219)	GH16	N	N	2
maker-NODE_130_length_33714_cov_13.201000-augustus-gene-0.47-mRNA-1	GH47(151-622)	GH47	GH47	N	3
maker-NODE_1336_length_5753_cov_10.267686-snap-gene-0.1-mRNA-1	CBM21(322-428)	CBM21	CBM21	N	3
maker-NODE_133_length_33255_cov_10.883543-snap-gene-0.5-mRNA-1	GH38(338-596)	GH38	GH38	N	3
maker-NODE_1349_length_5684_cov_11.900306-snap-gene-0.3-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-NODE_1352_length_5677_cov_10.646306-snap-gene-0.0-mRNA-1	GH16(66-208)	GH16	N	N	2
maker-NODE_1379_length_5528_cov_9.318645-augustus-gene-0.3-mRNA-1	GT20(18-554)	GT20	GT20	N	3
maker-NODE_1416_length_5325_cov_9.772220-snap-gene-0.9-mRNA-1	GH47(103-593)	GH47	GH47	N	3
maker-NODE_1434_length_5256_cov_11.328329-augustus-gene-0.3-mRNA-1	AA6(4-197)	AA6	N	N	2
maker-NODE_14_length_64422_cov_13.232880-augustus-gene-0.24-mRNA-1	GH92(268-788)	GH92	GH92	N	3
maker-NODE_14_length_64422_cov_13.232880-augustus-gene-0.27-mRNA-1	GH79(24-448)	GH79	N	N	2
maker-NODE_150_length_31437_cov_11.599329-snap-gene-0.12-mRNA-1	CE4(127-258)	CE4+CBM18	CBM18+CE4	N	3
maker-NODE_157_length_31222_cov_12.603956-augustus-gene-0.16-mRNA-1	GH92(278-792)	GH92	GH92	N	3
maker-NODE_1596_length_4400_cov_8.366955-augustus-gene-0.3-mRNA-1	AA9(4-224)	AA9	N	N	2
maker-NODE_160_length_30973_cov_11.802795-snap-gene-0.28-mRNA-1	GT39(63-308)	GT39	GT39	N	3
maker-NODE_1627_length_4263_cov_12.215426-snap-gene-0.3-mRNA-1	GH31(372-819)	GH31	GH31	N	3
maker-NODE_162_length_30722_cov_12.809086-snap-gene-0.9-mRNA-1	AA7(6-183)	AA7	N	N	2
maker-NODE_1635_length_4231_cov_13.645224-snap-gene-0.1-mRNA-1	GH3(85-298)	GH3	GH3	N	3
maker-NODE_1681_length_3997_cov_10.830491-augustus-gene-0.3-mRNA-1	GH17(369-634)	GH17	GH17	N	3
maker-NODE_179_length_29241_cov_10.836883-augustus-gene-0.14-mRNA-1	GT4(246-409)	GT4	GT4	N	3
maker-NODE_17_length_63567_cov_12.878720-augustus-gene-0.6-mRNA-1	CE10(113-455)	N	N	N	1
maker-NODE_180_length_29202_cov_11.711574-augustus-gene-0.26-mRNA-1	GH36(36-718)	GH36	GH36	N	3
maker-NODE_1871_length_3105_cov_12.291471-augustus-gene-0.0-mRNA-1	GT34(159-423)	GT34	GT34	N	3
maker-NODE_188_length_28844_cov_10.618136-augustus-gene-0.18-mRNA-1	CE4(125-253)	CE4	CBM18+CE4	N	3
maker-NODE_190_length_28753_cov_11.418466-augustus-gene-0.20-mRNA-1	GH128(42-275)	GH128	N	N	2
maker-NODE_1951_length_2738_cov_10.571046-augustus-gene-0.3-mRNA-1	GH37(144-683)	GH37	GH37	N	3
maker-NODE_199_length_28343_cov_10.645095-augustus-gene-0.0-mRNA-1	GT90(728-1016)	GT90	N	N	2
maker-NODE_19_length_60132_cov_12.743988-augustus-gene-0.45-mRNA-1	CE5(33-224)	N	N	N	1
maker-NODE_1_length_139067_cov_12.594847-augustus-gene-0.27-mRNA-1	GT69(750-999)	N	GT69	N	2
maker-NODE_214_length_27470_cov_12.849029-snap-gene-0.18-mRNA-1	GT1(210-529)	GT1	GT1	N	3
maker-NODE_2188_length_1914_cov_8.239508-augustus-gene-0.0-mRNA-1	GH16(131-276)	GH16+CBM18	CBM18+GH16	N	3
maker-NODE_218_length_27371_cov_10.930407-augustus-gene-0.29-mRNA-1	GH18(42-369)	GH18	GH18	N	3
maker-NODE_219_length_27354_cov_11.395122-augustus-gene-0.28-mRNA-1	GH16(166-398)	GH16	N	N	2
maker-NODE_22_length_57629_cov_11.106153-augustus-gene-0.23-mRNA-1	GH95(16-781)	GH95	GH95	N	3
maker-NODE_22_length_57629_cov_11.106153-augustus-gene-0.27-mRNA-1	GH18(34-318)	GH18	CBM1+GH18	N	3
maker-NODE_22_length_57629_cov_11.106153-augustus-gene-0.28-mRNA-1	GT4(449-618)	N	GT4	N	2
maker-NODE_2313_length_1509_cov_9.801013-augustus-gene-0.2-mRNA-1	AA2(93-342)	N	N	N	1
maker-NODE_231_length_26485_cov_11.410160-augustus-gene-0.21-mRNA-1	CE5(77-245)	CE5	N	N	2
maker-NODE_234_length_26378_cov_13.120910-snap-gene-0.7-mRNA-1	GH18(509-867)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_2383_length_1287_cov_5.022414-augustus-gene-0.0-mRNA-1	GH13_40(1-287)	GH13	GH13_40	N	3
maker-NODE_248_length_25667_cov_11.493814-augustus-gene-0.1-mRNA-1	GH47(193-694)	GH47	GH47	N	3
maker-NODE_249_length_25644_cov_11.822040-augustus-gene-0.14-mRNA-1	GT20(11-283)	GT20	GT20	N	3
maker-NODE_250_length_25629_cov_11.396675-snap-gene-0.9-mRNA-1	GH47(37-584)	GH47	GH47	N	3
maker-NODE_251_length_25612_cov_12.630881-snap-gene-0.11-mRNA-1	GT1(918-1322)	GT1	GT1	N	3
maker-NODE_256_length_25192_cov_10.954159-snap-gene-0.9-mRNA-1	CE9(29-420)	CE9	CE9	N	3
maker-NODE_260_length_24745_cov_11.835974-snap-gene-0.25-mRNA-1	AA3_3(8-624)	AA3	AA3_3	N	3
maker-NODE_261_length_24576_cov_11.120618-augustus-gene-0.1-mRNA-1	GT90(353-653)	GT90	GT90	N	3
maker-NODE_263_length_24292_cov_11.932671-augustus-gene-0.11-mRNA-1	GH63(603-814)	GH63	GH63	N	3
maker-NODE_267_length_24065_cov_12.092740-snap-gene-0.33-mRNA-1	CE10(97-248)	N	N	N	1
maker-NODE_269_length_23871_cov_13.340381-snap-gene-0.18-mRNA-1	GH55(28-753)	GH28+GH55	GH55	N	3
maker-NODE_26_length_55211_cov_11.339336-augustus-gene-0.64-mRNA-1	GT62(502-765)	GT62	GT62	N	3
maker-NODE_271_length_23682_cov_13.252855-augustus-gene-0.4-mRNA-1	GH16(110-323)	N	N	N	1
maker-NODE_284_length_23285_cov_13.021461-snap-gene-0.11-mRNA-1	GH13_25(1095-1548)	GH133	GH133+GH13_25	N	3
maker-NODE_287_length_23041_cov_13.933229-augustus-gene-0.2-mRNA-1	GH16(49-306)	GH16	N	N	2
maker-NODE_312_length_21899_cov_12.283897-augustus-gene-0.14-mRNA-1	GT90(606-875)	GT90	GT90	N	3
maker-NODE_31_length_52082_cov_12.677240-snap-gene-0.7-mRNA-1	GH125(170-543)	GH125	GH125	N	3
maker-NODE_324_length_21612_cov_11.778543-snap-gene-0.19-mRNA-1	GT50(147-415)	GT50	GT50	N	3
maker-NODE_327_length_21566_cov_10.849900-augustus-gene-0.12-mRNA-1	AA1_2(38-376)	AA1	AA1_2	N	3
maker-NODE_32_length_51622_cov_12.103117-augustus-gene-0.33-mRNA-1	CE10(61-346)	N	N	N	1
maker-NODE_32_length_51622_cov_12.103117-augustus-gene-0.34-mRNA-1	GH3(66-298)	GH3	GH3	N	3
maker-NODE_32_length_51622_cov_12.103117-snap-gene-0.1-mRNA-1	GH20(217-559)	GH20	GH20	N	3
maker-NODE_330_length_21466_cov_13.543512-snap-gene-0.3-mRNA-1	GH88(59-427)	GH88	N	N	2
maker-NODE_336_length_21210_cov_12.634160-snap-gene-0.3-mRNA-1	GH92(257-757)	GH92	GH92	N	3
maker-NODE_33_length_51556_cov_12.067724-augustus-gene-0.25-mRNA-1	GH76(33-405)	GH76	GH76	N	3
maker-NODE_348_length_20523_cov_12.725093-augustus-gene-0.19-mRNA-1	AA2(133-242)	N	AA2	N	2
maker-NODE_356_length_20080_cov_11.400942-augustus-gene-0.10-mRNA-1	GH71(48-438)+CBM24(544-616)	GH71+CBM24	CBM24+GH71	N	3
maker-NODE_35_length_51128_cov_11.481520-augustus-gene-0.21-mRNA-1	GT66(22-668)	GT66	GT66	N	3
maker-NODE_36_length_51030_cov_11.769581-augustus-gene-0.17-mRNA-1	GT21(51-384)	GT21	GT21	N	3
maker-NODE_373_length_19702_cov_12.157803-augustus-gene-0.2-mRNA-1	GH76(27-398)	GH76	GH76	N	3
maker-NODE_38_length_49654_cov_12.747370-augustus-gene-0.54-mRNA-1	CE10(146-383)	N	N	N	1
maker-NODE_390_length_19158_cov_11.676055-snap-gene-0.3-mRNA-1	GT64(102-347)	N	N	N	1
maker-NODE_395_length_19016_cov_11.283657-augustus-gene-0.10-mRNA-1	GH95(58-802)	N	GH95	N	2
maker-NODE_399_length_18777_cov_11.855013-augustus-gene-0.12-mRNA-1	GH3(86-312)	N	GH3	N	2
maker-NODE_3_length_96207_cov_12.765279-snap-gene-0.60-mRNA-1	AA11(1241-1422)	AA11	N	N	2
maker-NODE_405_length_18711_cov_11.013937-snap-gene-0.11-mRNA-1	AA3(217-751)	N	N	N	1
maker-NODE_410_length_18419_cov_11.816532-snap-gene-0.1-mRNA-1	GH72(19-317)	GH72	GH72	N	3
maker-NODE_411_length_18418_cov_11.580340-augustus-gene-0.29-mRNA-1	AA4(101-339)	N	N	N	1
maker-NODE_414_length_18320_cov_12.517562-snap-gene-0.14-mRNA-1	GH3(148-359)	GH3	GH3	N	3
maker-NODE_416_length_18162_cov_11.326975-augustus-gene-0.6-mRNA-1	GT90(677-969)	GT90	GT90	N	3
maker-NODE_41_length_48483_cov_14.262470-augustus-gene-0.15-mRNA-1	GH65(408-771)	GH65	GH65	N	3
maker-NODE_41_length_48483_cov_14.262470-augustus-gene-0.17-mRNA-1	PL1_4(111-300)	PL1	PL1_4	N	3
maker-NODE_41_length_48483_cov_14.262470-augustus-gene-0.18-mRNA-1	GH95(28-773)	GH95	GH95	N	3
maker-NODE_435_length_17580_cov_12.691400-augustus-gene-0.21-mRNA-1	GH1(2-464)	GH1	GH1	N	3
maker-NODE_439_length_17503_cov_11.618151-snap-gene-0.1-mRNA-1	AA5(608-1113)	AA5	AA5_1	N	3
maker-NODE_443_length_17408_cov_11.523639-snap-gene-0.11-mRNA-1	GH76(77-437)	GH76	N	N	2
maker-NODE_457_length_16978_cov_12.061895-augustus-gene-0.17-mRNA-1	GT69(9-261)	GT69	GT69	N	3
maker-NODE_45_length_47580_cov_12.920806-augustus-gene-0.26-mRNA-1	GT32(116-195)	GT32	GT32	N	3
maker-NODE_45_length_47580_cov_12.920806-augustus-gene-0.28-mRNA-1	GH72(32-332)	GH72	GH72	N	3
maker-NODE_471_length_16674_cov_11.241796-augustus-gene-0.0-mRNA-1	AA7(30-210)	N	N	N	1
maker-NODE_475_length_16589_cov_12.033107-snap-gene-0.12-mRNA-1	AA7(114-554)	N	N	N	1
maker-NODE_485_length_16436_cov_9.243853-snap-gene-0.7-mRNA-1	GT15(53-363)	N	N	N	1
maker-NODE_486_length_16432_cov_11.662557-snap-gene-0.12-mRNA-1	GH18(46-383)	GH18	N	N	2
maker-NODE_488_length_16401_cov_13.376982-augustus-gene-0.0-mRNA-1	GH92(262-771)	GH92	GH92	N	3
maker-NODE_49_length_46912_cov_12.502960-augustus-gene-0.6-mRNA-1	GH18(21-357)	GH18	GH18	N	3
maker-NODE_49_length_46912_cov_12.502960-snap-gene-0.19-mRNA-1	GH28(21-169)	GH28	N	N	2
maker-NODE_4_length_90410_cov_12.114208-augustus-gene-0.12-mRNA-1	PL8(408-652)	N	N	N	1
maker-NODE_4_length_90410_cov_12.114208-augustus-gene-0.16-mRNA-1	GH16(32-283)	GH16	N	N	2
maker-NODE_502_length_16024_cov_12.793043-augustus-gene-0.5-mRNA-1	CE10(103-256)	N	N	N	1
maker-NODE_512_length_15893_cov_11.353990-snap-gene-0.9-mRNA-1	GT2(10-179)	GT2	GT2	N	3
maker-NODE_516_length_15785_cov_10.043556-snap-gene-0.9-mRNA-1	GT62(96-358)	GT62	GT62	N	3
maker-NODE_526_length_15652_cov_10.979839-augustus-gene-0.10-mRNA-1	GT22(785-1174)	GT22	GT22	N	3
maker-NODE_548_length_15100_cov_11.738797-augustus-gene-0.1-mRNA-1	GT1(132-473)	GT1	GT1	N	3
maker-NODE_54_length_44732_cov_12.065889-augustus-gene-0.16-mRNA-1	GH125(86-523)	GH125	GH125	N	3
maker-NODE_554_length_14975_cov_12.878906-snap-gene-0.1-mRNA-1	GH18(536-882)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_557_length_14894_cov_12.029864-snap-gene-0.7-mRNA-1	GH31(352-941)	GH31	GH31	N	3
maker-NODE_563_length_14817_cov_10.435807-snap-gene-0.1-mRNA-1	GT2(225-402)	N	GT2	N	2
maker-NODE_568_length_14668_cov_11.439585-augustus-gene-0.14-mRNA-1	AA2(62-243)	N	N	N	1
maker-NODE_56_length_44700_cov_12.315819-augustus-gene-0.48-mRNA-1	GH16(158-297)	GH16	GH16	N	3
maker-NODE_571_length_14575_cov_12.053987-augustus-gene-0.13-mRNA-1	GT4(414-531)	GT4	GT4	N	3
maker-NODE_580_length_14222_cov_13.450940-augustus-gene-0.2-mRNA-1	GH5_9(314-638)	GH5	GH5_9	N	3
maker-NODE_588_length_14004_cov_12.329970-augustus-gene-0.16-mRNA-1	GT15(116-411)	GT15	GT15	N	3
maker-NODE_59_length_42996_cov_12.317339-augustus-gene-0.11-mRNA-1	GH3(88-233)	GH3	GH3	N	3
maker-NODE_626_length_13403_cov_10.074420-snap-gene-0.5-mRNA-1	GH72(21-333)+CBM43(385-470)	GH72	CBM43+GH72	N	3
maker-NODE_62_length_42568_cov_12.807521-augustus-gene-0.5-mRNA-1	GH16(43-242)	GH16	GH16	N	3
maker-NODE_635_length_13231_cov_12.307234-augustus-gene-0.2-mRNA-1	CE1(24-282)	N	N	N	1
maker-NODE_63_length_42314_cov_12.727452-augustus-gene-0.32-mRNA-1	GH81(27-634)	GH81	GH81	N	3
maker-NODE_63_length_42314_cov_12.727452-snap-gene-0.13-mRNA-1	GH115(34-645)	GH115	GH115	N	3
maker-NODE_643_length_13098_cov_10.725310-augustus-gene-0.17-mRNA-1	GH3(136-357)	GH3	GH3	N	3
maker-NODE_66_length_41810_cov_11.645995-augustus-gene-0.27-mRNA-1	AA3(63-631)	N	N	N	1
maker-NODE_67_length_41744_cov_11.590288-augustus-gene-0.18-mRNA-1	GH76(32-399)	GH76	GH76	N	3
maker-NODE_683_length_12575_cov_12.433965-augustus-gene-0.1-mRNA-1	AA7(24-237)	N	N	N	1
maker-NODE_683_length_12575_cov_12.433965-augustus-gene-0.2-mRNA-1	GH5_5(23-315)	GH5	GH5_5	N	3
maker-NODE_691_length_12486_cov_10.878712-snap-gene-0.13-mRNA-1	GT22(12-399)	GT22	GT22	N	3
maker-NODE_696_length_12432_cov_12.054449-snap-gene-0.0-mRNA-1	GH132(157-465)	GH132	N	N	2
maker-NODE_6_length_76454_cov_11.192579-augustus-gene-0.36-mRNA-1	GT48(868-1647)	GT48	GT48	N	3
maker-NODE_701_length_12341_cov_11.740216-snap-gene-0.13-mRNA-1	CE10(186-611)	N	N	N	1
maker-NODE_71_length_41086_cov_11.153153-augustus-gene-0.32-mRNA-1	AA7(32-457)	AA7	N	N	2
maker-NODE_732_length_11844_cov_11.335154-augustus-gene-0.10-mRNA-1	GH3(80-293)	GH3	GH3	N	3
maker-NODE_739_length_11763_cov_11.389481-augustus-gene-0.1-mRNA-1	GT57(17-494)	GT57	GT57	N	3
maker-NODE_746_length_11657_cov_11.755768-snap-gene-0.3-mRNA-1	CE10(117-409)	N	N	N	1
maker-NODE_76_length_40182_cov_12.895993-augustus-gene-0.43-mRNA-1	AA7(142-332)	N	N	N	1
maker-NODE_77_length_40077_cov_11.613442-augustus-gene-0.17-mRNA-1	GH47(279-980)	GH47	GH47	N	3
maker-NODE_792_length_11075_cov_11.198849-augustus-gene-0.0-mRNA-1	GT2(119-288)	GT2	GT2	N	3
maker-NODE_792_length_11075_cov_11.198849-snap-gene-0.5-mRNA-1	GH2(58-486)	GH2	GH2	N	3
maker-NODE_803_length_10951_cov_12.607816-augustus-gene-0.9-mRNA-1	GT69(124-399)	GT69	GT69	N	3
maker-NODE_803_length_10951_cov_12.607816-snap-gene-0.0-mRNA-1	GH31(257-698)	GH31	GH31	N	3
maker-NODE_810_length_10883_cov_9.554760-augustus-gene-0.0-mRNA-1	CE10(122-400)	N	N	N	1
maker-NODE_81_length_39307_cov_12.532491-augustus-gene-0.33-mRNA-1	GH16(67-295)	N	N	N	1
maker-NODE_827_length_10599_cov_11.111345-snap-gene-0.6-mRNA-1	GH35(50-396)	GH35	GH35	N	3
maker-NODE_854_length_10230_cov_11.046620-augustus-gene-0.11-mRNA-1	GH55(43-739)	N	GH55	N	2
maker-NODE_8_length_68501_cov_14.569793-augustus-gene-0.0-mRNA-1	AA7(53-487)	N	N	N	1
maker-NODE_8_length_68501_cov_14.569793-augustus-gene-0.6-mRNA-1	GH75(13-252)	GH75	N	N	2
maker-NODE_8_length_68501_cov_14.569793-augustus-gene-0.7-mRNA-1	GH3(188-400)	GH3	GH3	N	3
maker-NODE_900_length_9560_cov_11.512668-augustus-gene-0.8-mRNA-1	GH47(102-563)	GH47	GH47	N	3
maker-NODE_906_length_9511_cov_13.709612-snap-gene-0.3-mRNA-1	GH16(133-421)	GH16	GH16	N	3
maker-NODE_933_length_9325_cov_12.737552-augustus-gene-0.0-mRNA-1	GH128(48-286)	GH128	N	N	2
maker-NODE_94_length_38267_cov_10.824200-snap-gene-0.1-mRNA-1	AA7(52-488)	N	N	N	1
maker-NODE_985_length_8770_cov_11.597593-augustus-gene-0.6-mRNA-1	GH76(32-406)	GH76	GH76	N	3
maker-NODE_99_length_37366_cov_11.856253-augustus-gene-0.61-mRNA-1	GT33(45-459)	GT33	GT33	N	3
snap_masked-NODE_1023_length_8351_cov_11.471668-processed-gene-0.4-mRNA-1	GH18(12-202)	GH18	N	N	2
snap_masked-NODE_107_length_35827_cov_11.122297-processed-gene-0.30-mRNA-1	GH132(55-329)	GH132	N	N	2
