Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_14_length_425382_cov_49.164553-processed-gene-2.42-mRNA-1	AA3_2(8-567)	AA3	AA3_2	N	3
augustus_masked-NODE_157_length_30626_cov_50.193219-processed-gene-0.5-mRNA-1	GH3(98-347)	GH3	GH3	N	3
augustus_masked-NODE_159_length_29367_cov_49.586012-processed-gene-0.10-mRNA-1	GH1(4-474)	GH1	GH1	N	3
augustus_masked-NODE_15_length_422333_cov_46.772682-processed-gene-1.15-mRNA-1	AA6(4-197)	AA6	N	N	2
augustus_masked-NODE_18_length_389369_cov_49.707909-processed-gene-2.58-mRNA-1	GT17(96-376)	GT17	N	N	2
augustus_masked-NODE_1_length_923648_cov_49.367359-processed-gene-0.2-mRNA-1	AA2(91-340)	N	N	N	1
augustus_masked-NODE_1_length_923648_cov_49.367359-processed-gene-1.42-mRNA-1	GH132(254-562)	GH132	N	N	2
augustus_masked-NODE_1_length_923648_cov_49.367359-processed-gene-6.25-mRNA-1	GH30_3(60-482)	GH30	GH30_3	N	3
augustus_masked-NODE_1_length_923648_cov_49.367359-processed-gene-6.44-mRNA-1	GH67(18-703)	GH67	GH67	N	3
augustus_masked-NODE_20_length_382405_cov_34.860070-processed-gene-1.10-mRNA-1	GT32(118-197)	GT32	GT32	N	3
augustus_masked-NODE_20_length_382405_cov_34.860070-processed-gene-1.20-mRNA-1	GH18(137-481)	GH18	CBM18+GH18	N	3
augustus_masked-NODE_21_length_366562_cov_50.008967-processed-gene-0.25-mRNA-1	AA3(10-543)	AA3	AA3_2	N	3
augustus_masked-NODE_21_length_366562_cov_50.008967-processed-gene-1.13-mRNA-1	CBM21(298-404)	CBM21	CBM21	N	3
augustus_masked-NODE_21_length_366562_cov_50.008967-processed-gene-1.9-mRNA-1	GT39(63-308)	GT39	GT39	N	3
augustus_masked-NODE_22_length_358069_cov_41.594663-processed-gene-1.21-mRNA-1	CE10(92-261)	N	N	N	1
augustus_masked-NODE_23_length_358045_cov_48.915774-processed-gene-2.26-mRNA-1	CE4(94-225)	CE4+CBM18	N	N	2
augustus_masked-NODE_23_length_358045_cov_48.915774-processed-gene-2.31-mRNA-1	GT15(141-351)	N	N	N	1
augustus_masked-NODE_23_length_358045_cov_48.915774-processed-gene-2.40-mRNA-1	GH18(72-315)	N	GH18	N	2
augustus_masked-NODE_24_length_337529_cov_39.967259-processed-gene-1.31-mRNA-1	AA9(4-224)	AA9	N	N	2
augustus_masked-NODE_25_length_332001_cov_32.844372-processed-gene-0.1-mRNA-1	GH89(70-751)	N	GH89	N	2
augustus_masked-NODE_25_length_332001_cov_32.844372-processed-gene-0.17-mRNA-1	GH16(110-323)	N	N	N	1
augustus_masked-NODE_25_length_332001_cov_32.844372-processed-gene-1.53-mRNA-1	GT62(69-332)	GT62	GT62	N	3
augustus_masked-NODE_26_length_326154_cov_40.733596-processed-gene-1.24-mRNA-1	GH5_12(15-549)	GH5	GH5_12	N	3
augustus_masked-NODE_27_length_320397_cov_47.034040-processed-gene-2.68-mRNA-1	GT57(69-300)+GT57(337-563)	GT57	GT57	N	3
augustus_masked-NODE_28_length_316251_cov_50.101138-processed-gene-1.41-mRNA-1	GT69(60-257)	GT69	GT69	N	3
augustus_masked-NODE_2_length_835251_cov_43.524260-processed-gene-2.15-mRNA-1	CE10(75-324)	N	N	N	1
augustus_masked-NODE_2_length_835251_cov_43.524260-processed-gene-4.29-mRNA-1	GH17(102-303)	GH17	N	N	2
augustus_masked-NODE_30_length_306665_cov_46.535001-processed-gene-0.22-mRNA-1	AA7(132-584)	N	N	N	1
augustus_masked-NODE_32_length_303124_cov_51.905705-processed-gene-0.1-mRNA-1	GH47(107-604)	GH47	GH47	N	3
augustus_masked-NODE_32_length_303124_cov_51.905705-processed-gene-2.30-mRNA-1	GT2(22-163)	GT2	N	N	2
augustus_masked-NODE_34_length_296376_cov_41.669224-processed-gene-1.12-mRNA-1	GT22(17-279)	GT22	GT22	N	3
augustus_masked-NODE_35_length_296247_cov_55.180214-processed-gene-1.22-mRNA-1	GH18(32-275)	GH18	GH18	N	3
augustus_masked-NODE_36_length_287812_cov_44.543900-processed-gene-1.40-mRNA-1	GH76(37-454)	GH76	GH76	N	3
augustus_masked-NODE_38_length_285069_cov_55.745903-processed-gene-0.24-mRNA-1	CE10(107-454)	N	N	N	1
augustus_masked-NODE_39_length_280547_cov_51.498181-processed-gene-1.35-mRNA-1	GH76(32-403)	GH76	GH76	N	3
augustus_masked-NODE_3_length_797078_cov_49.968901-processed-gene-1.34-mRNA-1	GT1(34-455)	N	N	N	1
augustus_masked-NODE_3_length_797078_cov_49.968901-processed-gene-1.40-mRNA-1	CE10(81-372)	N	N	N	1
augustus_masked-NODE_3_length_797078_cov_49.968901-processed-gene-4.14-mRNA-1	GH76(28-402)	GH76	GH76	N	3
augustus_masked-NODE_3_length_797078_cov_49.968901-processed-gene-4.32-mRNA-1	AA11(19-170)	AA11	N	N	2
augustus_masked-NODE_3_length_797078_cov_49.968901-processed-gene-5.23-mRNA-1	GT33(42-467)	GT33	GT33	N	3
augustus_masked-NODE_3_length_797078_cov_49.968901-processed-gene-6.42-mRNA-1	GH76(23-392)	GH76	GH76	N	3
augustus_masked-NODE_40_length_280113_cov_104.521790-processed-gene-0.26-mRNA-1	GH18(22-444)	N	N	N	1
augustus_masked-NODE_41_length_270935_cov_45.967634-processed-gene-1.32-mRNA-1	GH15(49-460)+CBM20(526-615)	GH15+CBM20	CBM20+GH15	N	3
augustus_masked-NODE_44_length_242636_cov_44.232622-processed-gene-0.6-mRNA-1	GH88(57-426)	GH88	N	N	2
augustus_masked-NODE_44_length_242636_cov_44.232622-processed-gene-1.50-mRNA-1	GT22(18-491)	GT22	GT22	N	3
augustus_masked-NODE_46_length_236884_cov_44.438762-processed-gene-1.25-mRNA-1	GH63(599-811)	GH63	GH63	N	3
augustus_masked-NODE_47_length_229964_cov_56.757006-processed-gene-0.20-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
augustus_masked-NODE_47_length_229964_cov_56.757006-processed-gene-0.21-mRNA-1	GT22(9-391)	GT22	GT22	N	3
augustus_masked-NODE_48_length_218510_cov_38.054963-processed-gene-0.28-mRNA-1	AA4(1726-1943)	N	N	N	1
augustus_masked-NODE_49_length_216042_cov_48.775903-processed-gene-0.5-mRNA-1	AA7(105-540)	N	N	N	1
augustus_masked-NODE_4_length_775689_cov_45.339792-processed-gene-0.3-mRNA-1	GT4(267-421)	GT4	GT4	N	3
augustus_masked-NODE_4_length_775689_cov_45.339792-processed-gene-0.5-mRNA-1	PL8(341-583)	N	N	N	1
augustus_masked-NODE_4_length_775689_cov_45.339792-processed-gene-3.5-mRNA-1	GT4(388-548)	GT4	GT4	N	3
augustus_masked-NODE_4_length_775689_cov_45.339792-processed-gene-5.24-mRNA-1	GH72(16-332)	GH72	GH72	N	3
augustus_masked-NODE_4_length_775689_cov_45.339792-processed-gene-6.16-mRNA-1	GT64(95-343)	N	N	N	1
augustus_masked-NODE_4_length_775689_cov_45.339792-processed-gene-6.18-mRNA-1	GT1(944-1351)	GT1	GT1	N	3
augustus_masked-NODE_50_length_212868_cov_52.920913-processed-gene-1.16-mRNA-1	GH38(277-534)	GH38	GH38	N	3
augustus_masked-NODE_51_length_210707_cov_53.433251-processed-gene-1.25-mRNA-1	CE10(453-680)	N	N	N	1
augustus_masked-NODE_52_length_203759_cov_43.799143-processed-gene-0.10-mRNA-1	GH31(370-817)	GH31	GH31	N	3
augustus_masked-NODE_52_length_203759_cov_43.799143-processed-gene-0.12-mRNA-1	GH18(38-232)	GH18	N	N	2
augustus_masked-NODE_54_length_202426_cov_51.611921-processed-gene-0.17-mRNA-1	GH43(27-312)+CBM66(330-483)	GH43	CBM66+GH43_34	N	3
augustus_masked-NODE_56_length_196720_cov_42.575295-processed-gene-0.35-mRNA-1	AA7(176-620)	AA7	N	N	2
augustus_masked-NODE_56_length_196720_cov_42.575295-processed-gene-0.48-mRNA-1	GH47(104-577)	GH47	GH47	N	3
augustus_masked-NODE_57_length_192955_cov_41.491173-processed-gene-0.7-mRNA-1	GH55(26-717)	GH55	GH55	N	3
augustus_masked-NODE_5_length_672795_cov_35.514266-processed-gene-3.20-mRNA-1	GH47(143-614)	GH47	GH47	N	3
augustus_masked-NODE_62_length_172548_cov_43.885727-processed-gene-0.37-mRNA-1	AA7(115-537)	N	AA7	N	2
augustus_masked-NODE_62_length_172548_cov_43.885727-processed-gene-0.42-mRNA-1	GT4(223-396)	GT4	GT4	N	3
augustus_masked-NODE_62_length_172548_cov_43.885727-processed-gene-0.48-mRNA-1	GH79(24-430)	N	N	N	1
augustus_masked-NODE_64_length_165273_cov_39.840759-processed-gene-0.0-mRNA-1	GH128(209-423)	N	N	N	1
augustus_masked-NODE_65_length_163965_cov_47.333183-processed-gene-0.25-mRNA-1	GH7(19-450)	GH7+CBM1	CBM1+GH7	N	3
augustus_masked-NODE_65_length_163965_cov_47.333183-processed-gene-0.31-mRNA-1	GH28(88-439)	GH28	GH28	N	3
augustus_masked-NODE_65_length_163965_cov_47.333183-processed-gene-0.45-mRNA-1	GH49(78-622)	GH49	GH49	N	3
augustus_masked-NODE_65_length_163965_cov_47.333183-processed-gene-0.48-mRNA-1	GH11(44-214)	GH11	N	N	2
augustus_masked-NODE_67_length_160058_cov_50.717703-processed-gene-0.44-mRNA-1	GT90(339-636)	GT90	GT90	N	3
augustus_masked-NODE_68_length_159811_cov_56.066932-processed-gene-0.58-mRNA-1	GH72(21-330)	GH72	CBM43+GH72	N	3
augustus_masked-NODE_6_length_597252_cov_45.352752-processed-gene-1.30-mRNA-1	CE5(77-245)	CE5	N	N	2
augustus_masked-NODE_6_length_597252_cov_45.352752-processed-gene-4.55-mRNA-1	GH18(42-331)	GH18	CBM1+GH18	N	3
augustus_masked-NODE_6_length_597252_cov_45.352752-processed-gene-4.61-mRNA-1	GH31(234-719)	GH31	GH31	N	3
augustus_masked-NODE_6_length_597252_cov_45.352752-processed-gene-4.63-mRNA-1	GH2(115-733)	GH2	GH2	N	3
augustus_masked-NODE_6_length_597252_cov_45.352752-processed-gene-4.80-mRNA-1	GH95(41-771)	GH95	GH95	N	3
augustus_masked-NODE_73_length_141247_cov_51.918374-processed-gene-0.0-mRNA-1	GT90(738-1018)	GT90	N	N	2
augustus_masked-NODE_73_length_141247_cov_51.918374-processed-gene-0.12-mRNA-1	AA7(52-262)	AA7	N	N	2
augustus_masked-NODE_73_length_141247_cov_51.918374-processed-gene-0.16-mRNA-1	GH17(87-313)	GH17	GH17	N	3
augustus_masked-NODE_73_length_141247_cov_51.918374-processed-gene-0.19-mRNA-1	CE10(91-342)	N	N	N	1
augustus_masked-NODE_73_length_141247_cov_51.918374-processed-gene-0.38-mRNA-1	GH3(191-403)	GH3	GH3	N	3
augustus_masked-NODE_74_length_139877_cov_44.141445-processed-gene-0.24-mRNA-1	GH3(59-265)	GH3	GH3	N	3
augustus_masked-NODE_74_length_139877_cov_44.141445-processed-gene-0.27-mRNA-1	GH20(181-523)	GH20	GH20	N	3
augustus_masked-NODE_74_length_139877_cov_44.141445-processed-gene-0.42-mRNA-1	GH3(65-301)	GH3	GH3	N	3
augustus_masked-NODE_74_length_139877_cov_44.141445-processed-gene-0.52-mRNA-1	GH18(30-276)	GH18	N	N	2
augustus_masked-NODE_78_length_126863_cov_55.837205-processed-gene-0.28-mRNA-1	GT62(71-335)	GT62	GT62	N	3
augustus_masked-NODE_78_length_126863_cov_55.837205-processed-gene-0.32-mRNA-1	GH16(81-221)	GH16	GH16	N	3
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-0.8-mRNA-1	PL7_4(30-249)	PL7	N	N	2
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-1.14-mRNA-1	GH64(76-454)	N	N	N	1
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-1.21-mRNA-1	GH125(93-503)	GH125	GH125	N	3
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-2.28-mRNA-1	GH20(189-565)	GH20	GH20	N	3
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-3.11-mRNA-1	PL1_4(112-300)	PL1	PL1_4	N	3
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-3.12-mRNA-1	GH95(29-774)	GH95	GH95	N	3
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-3.23-mRNA-1	PL1_2(68-239)	PL1	N	N	2
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-3.8-mRNA-1	GH76(26-397)	GH76	GH76	N	3
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-4.32-mRNA-1	GT32(88-165)	N	N	N	1
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-4.58-mRNA-1	GH16(105-262)	GH16+CBM18	CBM18+GH16	N	3
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-4.6-mRNA-1	GT64(103-348)	N	N	N	1
augustus_masked-NODE_81_length_124629_cov_55.594521-processed-gene-0.36-mRNA-1	GT57(16-495)	GT57	GT57	N	3
augustus_masked-NODE_82_length_123684_cov_46.464263-processed-gene-0.0-mRNA-1	CE4(42-116)	CE4	N	N	2
augustus_masked-NODE_85_length_117886_cov_48.857811-processed-gene-0.32-mRNA-1	GT3(18-654)	GT3	GT3	N	3
augustus_masked-NODE_93_length_98148_cov_53.586119-processed-gene-0.17-mRNA-1	AA7(18-382)	N	N	N	1
augustus_masked-NODE_93_length_98148_cov_53.586119-processed-gene-0.2-mRNA-1	GH5_5(229-524)	GH5+CBM1	CBM1+GH5_5	N	3
augustus_masked-NODE_9_length_576710_cov_38.331728-processed-gene-0.2-mRNA-1	GT32(96-178)	GT32	GT32	N	3
augustus_masked-NODE_9_length_576710_cov_38.331728-processed-gene-2.33-mRNA-1	GH55(29-755)	GH55	GH55	N	3
maker-NODE_101_length_88031_cov_43.907524-augustus-gene-0.8-mRNA-1	GT34(66-292)	GT34	N	N	2
maker-NODE_106_length_82641_cov_55.613035-augustus-gene-0.10-mRNA-1	GH16(32-269)	GH16	N	N	2
maker-NODE_107_length_82174_cov_51.600522-augustus-gene-0.1-mRNA-1	GH18(21-355)	GH18	GH18	N	3
maker-NODE_107_length_82174_cov_51.600522-augustus-gene-0.12-mRNA-1	GH12(117-212)	N	N	N	1
maker-NODE_107_length_82174_cov_51.600522-augustus-gene-0.13-mRNA-1	GH71(47-436)+CBM24(537-609)	GH71	CBM24+GH71	N	3
maker-NODE_107_length_82174_cov_51.600522-augustus-gene-0.2-mRNA-1	GH18(32-268)	GH18	GH18	N	3
maker-NODE_107_length_82174_cov_51.600522-augustus-gene-0.8-mRNA-1	GH28(54-376)	GH28	GH28	N	3
maker-NODE_10_length_533797_cov_51.760206-augustus-gene-2.12-mRNA-1	CE10(83-371)	N	N	N	1
maker-NODE_10_length_533797_cov_51.760206-augustus-gene-2.8-mRNA-1	AA11(32-238)	AA11	N	N	2
maker-NODE_10_length_533797_cov_51.760206-augustus-gene-4.60-mRNA-1	GH72(19-298)	GH72	GH72	N	3
maker-NODE_110_length_80857_cov_46.556113-augustus-gene-0.22-mRNA-1	GT62(96-358)	GT62	GT62	N	3
maker-NODE_114_length_77528_cov_51.197749-augustus-gene-0.12-mRNA-1	AA7(24-237)	N	N	N	1
maker-NODE_11_length_501630_cov_42.910320-augustus-gene-0.1-mRNA-1	GH92(256-765)	GH92	GH92	N	3
maker-NODE_120_length_75275_cov_39.889511-augustus-gene-0.20-mRNA-1	GT69(124-399)	GT69	GT69	N	3
maker-NODE_120_length_75275_cov_39.889511-augustus-gene-0.22-mRNA-1	GT1(209-526)	GT1	GT1	N	3
maker-NODE_120_length_75275_cov_39.889511-augustus-gene-0.25-mRNA-1	GH31(257-698)	GH31	GH31	N	3
maker-NODE_121_length_74852_cov_52.773168-augustus-gene-0.5-mRNA-1	GH18(50-284)	GH18	N	N	2
maker-NODE_127_length_64000_cov_54.716719-augustus-gene-0.5-mRNA-1	GT34(162-426)	GT34	GT34	N	3
maker-NODE_12_length_473019_cov_49.377120-augustus-gene-3.0-mRNA-1	GT66(22-669)	GT66	GT66	N	3
maker-NODE_13_length_438591_cov_42.476801-augustus-gene-3.8-mRNA-1	GT15(101-371)	GT15	GT15	N	3
maker-NODE_147_length_36616_cov_33.222697-augustus-gene-0.8-mRNA-1	AA2(133-242)	N	AA2	N	2
maker-NODE_14_length_425382_cov_49.164553-augustus-gene-2.14-mRNA-1	GH18(72-395)	GH18	GH18	N	3
maker-NODE_155_length_32029_cov_39.428343-augustus-gene-0.3-mRNA-1	GH35(55-386)	GH35	GH35	N	3
maker-NODE_157_length_30626_cov_50.193219-augustus-gene-0.0-mRNA-1	GH65(415-778)	GH65	GH65	N	3
maker-NODE_15_length_422333_cov_46.772682-augustus-gene-0.11-mRNA-1	GT1(253-590)	GT1	GT1	N	3
maker-NODE_15_length_422333_cov_46.772682-augustus-gene-1.38-mRNA-1	GT90(670-960)	GT90	GT90	N	3
maker-NODE_15_length_422333_cov_46.772682-augustus-gene-3.5-mRNA-1	GH18(43-367)	GH18	GH18	N	3
maker-NODE_16_length_404132_cov_53.888514-augustus-gene-1.13-mRNA-1	AA1_2(38-376)	AA1	AA1_2	N	3
maker-NODE_16_length_404132_cov_53.888514-augustus-gene-3.10-mRNA-1	GH37(144-706)	GH37	GH37	N	3
maker-NODE_17_length_399465_cov_44.223703-augustus-gene-0.15-mRNA-1	AA4(2-220)	N	N	N	1
maker-NODE_17_length_399465_cov_44.223703-augustus-gene-0.3-mRNA-1	GH16(66-304)	GH16	N	N	2
maker-NODE_17_length_399465_cov_44.223703-augustus-gene-2.59-mRNA-1	AA3_2(140-621)	AA3	N	N	2
maker-NODE_18_length_389369_cov_49.707909-augustus-gene-0.43-mRNA-1	CE10(143-383)	N	N	N	1
maker-NODE_1_length_923648_cov_49.367359-augustus-gene-6.12-mRNA-1	AA7(33-457)	N	N	N	1
maker-NODE_20_length_382405_cov_34.860070-augustus-gene-0.10-mRNA-1	GH76(29-398)	GH76	GH76	N	3
maker-NODE_20_length_382405_cov_34.860070-augustus-gene-0.4-mRNA-1	GH16(134-421)	GH16	GH16	N	3
maker-NODE_22_length_358069_cov_41.594663-augustus-gene-2.63-mRNA-1	AA2(62-250)	N	N	N	1
maker-NODE_23_length_358045_cov_48.915774-augustus-gene-2.70-mRNA-1	GH95(28-770)	N	GH95	N	2
maker-NODE_24_length_337529_cov_39.967259-augustus-gene-1.0-mRNA-1	GH2(69-497)	GH2	GH2	N	3
maker-NODE_24_length_337529_cov_39.967259-augustus-gene-1.6-mRNA-1	GT2(118-287)	GT2	GT2	N	3
maker-NODE_25_length_332001_cov_32.844372-augustus-gene-0.38-mRNA-1	GT90(607-876)	GT90	GT90	N	3
maker-NODE_25_length_332001_cov_32.844372-augustus-gene-1.2-mRNA-1	GH125(88-525)	GH125	GH125	N	3
maker-NODE_26_length_326154_cov_40.733596-augustus-gene-1.36-mRNA-1	GH47(275-965)	GH47	GH47	N	3
maker-NODE_27_length_320397_cov_47.034040-augustus-gene-1.44-mRNA-1	GH16(67-291)	N	N	N	1
maker-NODE_27_length_320397_cov_47.034040-augustus-gene-2.15-mRNA-1	CE10(102-259)	N	N	N	1
maker-NODE_28_length_316251_cov_50.101138-augustus-gene-1.16-mRNA-1	GT39(67-311)	GT39	GT39	N	3
maker-NODE_28_length_316251_cov_50.101138-augustus-gene-1.7-mRNA-1	GH47(175-672)	GH47	GH47	N	3
maker-NODE_28_length_316251_cov_50.101138-augustus-gene-2.25-mRNA-1	GH16(48-222)	N	N	N	1
maker-NODE_2_length_835251_cov_43.524260-augustus-gene-6.46-mRNA-1	GT50(148-416)	GT50	GT50	N	3
maker-NODE_30_length_306665_cov_46.535001-augustus-gene-0.25-mRNA-1	AA3(51-622)	N	N	N	1
maker-NODE_30_length_306665_cov_46.535001-augustus-gene-1.33-mRNA-1	GH3(90-301)	GH3	GH3	N	3
maker-NODE_30_length_306665_cov_46.535001-augustus-gene-2.6-mRNA-1	CE1(24-282)	N	N	N	1
maker-NODE_32_length_303124_cov_51.905705-augustus-gene-1.3-mRNA-1	GH31(347-935)	GH31	GH31	N	3
maker-NODE_32_length_303124_cov_51.905705-augustus-gene-2.39-mRNA-1	CE5(37-230)	N	N	N	1
maker-NODE_33_length_301127_cov_37.102465-augustus-gene-0.15-mRNA-1	GH92(297-805)	GH92	GH92	N	3
maker-NODE_34_length_296376_cov_41.669224-augustus-gene-1.57-mRNA-1	AA3(214-748)	AA3	N	N	2
maker-NODE_35_length_296247_cov_55.180214-augustus-gene-1.92-mRNA-1	GH36(36-718)	GH36	GH36	N	3
maker-NODE_36_length_287812_cov_44.543900-augustus-gene-1.8-mRNA-1	GH2(4-723)	GH2	GH2	N	3
maker-NODE_37_length_287461_cov_47.991787-augustus-gene-1.24-mRNA-1	GT69(125-382)	GT69	GT69	N	3
maker-NODE_38_length_285069_cov_55.745903-augustus-gene-1.54-mRNA-1	CE10(93-339)	N	N	N	1
maker-NODE_38_length_285069_cov_55.745903-augustus-gene-1.60-mRNA-1	GT39(63-301)	GT39	GT39	N	3
maker-NODE_39_length_280547_cov_51.498181-augustus-gene-0.13-mRNA-1	GH16(125-376)	GH16	GH16	N	3
maker-NODE_39_length_280547_cov_51.498181-augustus-gene-1.23-mRNA-1	AA11(18-188)	AA11	N	N	2
maker-NODE_3_length_797078_cov_49.968901-augustus-gene-0.27-mRNA-1	GH5_7(67-340)	GH5	CBM1+GH5_7	N	3
maker-NODE_3_length_797078_cov_49.968901-augustus-gene-0.28-mRNA-1	GH18(419-765)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_3_length_797078_cov_49.968901-augustus-gene-3.36-mRNA-1	GT20(11-475)	GT20	GT20	N	3
maker-NODE_3_length_797078_cov_49.968901-augustus-gene-4.38-mRNA-1	GT90(346-633)	GT90	GT90	N	3
maker-NODE_3_length_797078_cov_49.968901-augustus-gene-5.32-mRNA-1	GT35(163-725)	GT35	GT35	N	3
maker-NODE_40_length_280113_cov_104.521790-augustus-gene-0.5-mRNA-1	GH3(186-434)	GH3	GH3	N	3
maker-NODE_40_length_280113_cov_104.521790-augustus-gene-0.8-mRNA-1	GT15(104-399)	GT15	GT15	N	3
maker-NODE_40_length_280113_cov_104.521790-augustus-gene-1.21-mRNA-1	GH13_25(1058-1511)	GH133	GH133+GH13_25	N	3
maker-NODE_41_length_270935_cov_45.967634-augustus-gene-1.49-mRNA-1	GH3(86-300)	GH3	GH3	N	3
maker-NODE_42_length_268531_cov_43.907632-augustus-gene-0.1-mRNA-1	GH132(43-319)	GH0+GH132	N	N	2
maker-NODE_43_length_242652_cov_45.973747-augustus-gene-1.15-mRNA-1	GH13_8(234-527)	GH13+CBM48	CBM48+GH13_8	N	3
maker-NODE_45_length_239225_cov_44.495215-augustus-gene-0.47-mRNA-1	GH16(35-306)	GH16	N	N	2
maker-NODE_48_length_218510_cov_38.054963-augustus-gene-0.15-mRNA-1	GH1(2-467)	GH1	GH1	N	3
maker-NODE_48_length_218510_cov_38.054963-augustus-gene-1.22-mRNA-1	GH92(248-748)	GH92	GH92	N	3
maker-NODE_4_length_775689_cov_45.339792-augustus-gene-0.30-mRNA-1	GH128(52-290)	GH128	N	N	2
maker-NODE_54_length_202426_cov_51.611921-augustus-gene-1.1-mRNA-1	GH72(32-332)	GH72	GH72	N	3
maker-NODE_56_length_196720_cov_42.575295-augustus-gene-0.20-mRNA-1	CE10(218-492)	N	N	N	1
maker-NODE_56_length_196720_cov_42.575295-augustus-gene-0.24-mRNA-1	GH16(80-219)	GH16	N	N	2
maker-NODE_57_length_192955_cov_41.491173-augustus-gene-0.43-mRNA-1	CE10(114-456)	N	N	N	1
maker-NODE_57_length_192955_cov_41.491173-augustus-gene-0.48-mRNA-1	GH3(75-301)	N	GH3	N	2
maker-NODE_57_length_192955_cov_41.491173-augustus-gene-0.59-mRNA-1	CE9(18-409)	CE9	CE9	N	3
maker-NODE_59_length_182394_cov_52.306144-augustus-gene-0.10-mRNA-1	GT15(75-352)	GT15	GT15	N	3
maker-NODE_59_length_182394_cov_52.306144-augustus-gene-0.13-mRNA-1	GH47(36-596)	GH47	GH47	N	3
maker-NODE_5_length_672795_cov_35.514266-augustus-gene-3.3-mRNA-1	AA1_3(62-388)	AA1	AA1_3	N	3
maker-NODE_62_length_172548_cov_43.885727-augustus-gene-0.20-mRNA-1	AA7(133-329)	N	N	N	1
maker-NODE_62_length_172548_cov_43.885727-augustus-gene-0.7-mRNA-1	GH92(285-795)	GH92	GH92	N	3
maker-NODE_64_length_165273_cov_39.840759-augustus-gene-0.56-mRNA-1	GH18(31-283)	GH18	N	N	2
maker-NODE_65_length_163965_cov_47.333183-augustus-gene-0.4-mRNA-1	GH17(431-698)	GH17	GH17	N	3
maker-NODE_66_length_161278_cov_31.015333-augustus-gene-0.29-mRNA-1	GT76(18-436)	GT76	GT76	N	3
maker-NODE_66_length_161278_cov_31.015333-augustus-gene-0.32-mRNA-1	GH47(42-516)	GH47	GH47	N	3
maker-NODE_69_length_158215_cov_41.370629-augustus-gene-0.32-mRNA-1	GT48(869-1648)	GT48	GT48	N	3
maker-NODE_69_length_158215_cov_41.370629-augustus-gene-0.39-mRNA-1	GT20(46-580)	GT20	GT20	N	3
maker-NODE_69_length_158215_cov_41.370629-augustus-gene-0.44-mRNA-1	GT24(1177-1424)	GT24	GT24	N	3
maker-NODE_6_length_597252_cov_45.352752-augustus-gene-0.25-mRNA-1	GT21(51-371)	GT21	GT21	N	3
