Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
augustus_masked-NODE_260_length_39211_cov_32.921733-processed-gene-0.23-mRNA-1	GH67(25-715)	GH67	GH67	N	3
augustus_masked-NODE_275_length_36923_cov_35.569410-processed-gene-0.82-mRNA-1	AA6(39-233)	AA6	N	N	2
augustus_masked-NODE_31_length_106463_cov_35.848358-processed-gene-0.23-mRNA-1	GH92(263-772)	GH92	GH92	N	3
augustus_masked-NODE_333_length_29270_cov_41.583433-processed-gene-0.3-mRNA-1	GH5_7(60-335)	GH5	CBM1+GH5_7	N	3
augustus_masked-NODE_336_length_28898_cov_40.315144-processed-gene-0.48-mRNA-1	GH5_12(15-549)	GH5	GH5_12	N	3
augustus_masked-NODE_341_length_28612_cov_39.348956-processed-gene-0.97-mRNA-1	GH13_8(234-527)	GH13+CBM48	CBM48+GH13_8	N	3
augustus_masked-NODE_343_length_28469_cov_36.849940-processed-gene-0.11-mRNA-1	GH18(32-381)	GH18	GH18	N	3
augustus_masked-NODE_372_length_25766_cov_34.176840-processed-gene-0.6-mRNA-1	GH76(34-406)	GH76	GH76	N	3
augustus_masked-NODE_40_length_100013_cov_37.675901-processed-gene-0.63-mRNA-1	AA11(19-173)	AA11	N	N	2
augustus_masked-NODE_416_length_21539_cov_34.182888-processed-gene-0.83-mRNA-1	AA2(101-341)	N	N	N	1
augustus_masked-NODE_41_length_99902_cov_32.107001-processed-gene-0.162-mRNA-1	GH5_24(73-393)	GH5	GH5_24	N	3
augustus_masked-NODE_41_length_99902_cov_32.107001-processed-gene-0.170-mRNA-1	GT69(96-343)	GT69	GT69	N	3
augustus_masked-NODE_475_length_16415_cov_28.120334-processed-gene-0.0-mRNA-1	GH128(42-197)	GH128	N	N	2
augustus_masked-NODE_4_length_210447_cov_38.566917-processed-gene-1.165-mRNA-1	GT21(51-377)	GT21	GT21	N	3
augustus_masked-NODE_514_length_13998_cov_37.436666-processed-gene-0.52-mRNA-1	GT69(60-255)	GT69	N	N	2
augustus_masked-NODE_571_length_10332_cov_39.668398-processed-gene-0.12-mRNA-1	AA3_2(10-574)	N	AA3_2	N	2
augustus_masked-NODE_57_length_89003_cov_38.560140-processed-gene-0.63-mRNA-1	CE9(18-409)	CE9	CE9	N	3
augustus_masked-NODE_58_length_88401_cov_37.087670-processed-gene-0.10-mRNA-1	GH31(247-819)	GH31	GH31	N	3
augustus_masked-NODE_5_length_190499_cov_41.442738-processed-gene-0.383-mRNA-1	GH2(103-725)	GH2	GH2	N	3
augustus_masked-NODE_61_length_87448_cov_39.348805-processed-gene-0.31-mRNA-1	GH72(16-331)	GH72	GH72	N	3
augustus_masked-NODE_70_length_82676_cov_38.231220-processed-gene-0.30-mRNA-1	GH43(27-309)+CBM66(326-480)	GH43	CBM66+GH43_34	N	3
augustus_masked-NODE_71_length_82453_cov_45.816486-processed-gene-0.188-mRNA-1	GH5_5(94-392)	GH5+CBM1	CBM1+GH5_5	N	3
augustus_masked-NODE_76_length_79483_cov_38.097964-processed-gene-0.187-mRNA-1	AA7(50-231)	N	N	N	1
augustus_masked-NODE_79_length_78528_cov_35.659137-processed-gene-0.80-mRNA-1	PL7_4(29-247)	N	N	N	1
augustus_masked-NODE_8_length_167923_cov_38.027516-processed-gene-0.93-mRNA-1	GH3(68-299)	GH3	GH3	N	3
maker-NODE_100_length_71095_cov_34.626775-snap-gene-0.23-mRNA-1	GT34(159-423)	GT34	GT34	N	3
maker-NODE_10_length_160823_cov_33.739409-snap-gene-0.2-mRNA-1	GH3(87-301)	GH3	GH3	N	3
maker-NODE_110_length_68765_cov_37.926950-snap-gene-0.181-mRNA-1	GT15(116-408)	GT15	GT15	N	3
maker-NODE_112_length_67154_cov_34.405881-snap-gene-0.72-mRNA-1	AA2(61-242)	N	N	N	1
maker-NODE_115_length_65423_cov_23.711100-augustus-gene-0.2-mRNA-1	GT62(101-364)	GT62	GT62	N	3
maker-NODE_119_length_64721_cov_34.638620-snap-gene-0.0-mRNA-1	GT57(16-493)	GT57	GT57	N	3
maker-NODE_11_length_151757_cov_36.540520-snap-gene-0.63-mRNA-1	GT22(43-471)	GT22	GT22	N	3
maker-NODE_121_length_64313_cov_30.812732-augustus-gene-0.1-mRNA-1	GT39(70-315)	GT39	GT39	N	3
maker-NODE_1273_length_869_cov_1.098383-augustus-gene-0.4-mRNA-1	GH3(3-207)	GH3	GH3	N	3
maker-NODE_132_length_60848_cov_33.530163-snap-gene-0.75-mRNA-1	GH17(438-701)	GH17	GH17	N	3
maker-NODE_13_length_146625_cov_36.210549-augustus-gene-0.12-mRNA-1	GT22(12-482)	GT22	GT22	N	3
maker-NODE_13_length_146625_cov_36.210549-snap-gene-0.363-mRNA-1	GH18(534-879)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_1492_length_769_cov_1.258567-augustus-gene-0.2-mRNA-1	GT4(84-237)	GT4	N	N	2
maker-NODE_149_length_57119_cov_37.267634-augustus-gene-0.131-mRNA-1	GH3(34-245)	GH3	GH3	N	3
maker-NODE_151_length_57066_cov_35.477581-snap-gene-0.103-mRNA-1	CE10(136-451)	N	N	N	1
maker-NODE_152_length_56901_cov_36.610825-snap-gene-0.27-mRNA-1	GH7(412-842)	GH7	CBM1+GH7	N	3
maker-NODE_152_length_56901_cov_36.610825-snap-gene-0.28-mRNA-1	CE5(35-228)	CE5	N	N	2
maker-NODE_158_length_55356_cov_36.171196-snap-gene-0.144-mRNA-1	GH75(12-176)	GH75	N	N	2
maker-NODE_161_length_54943_cov_35.094991-snap-gene-0.6-mRNA-1	GT24(1168-1415)	GT24	GT24	N	3
maker-NODE_165_length_54460_cov_36.938454-snap-gene-0.14-mRNA-1	AA7(80-261)	N	N	N	1
maker-NODE_16_length_137774_cov_35.209536-snap-gene-0.15-mRNA-1	CBM1(21-49)+CE15(106-427)	CE15+CBM1	CBM1+CE15	N	3
maker-NODE_16_length_137774_cov_35.209536-snap-gene-0.2-mRNA-1	CBM1(21-49)+CE15(106-427)	CE15+CBM1	CBM1+CE15	N	3
maker-NODE_172_length_52133_cov_36.047764-snap-gene-0.100-mRNA-1	GH115(21-631)	GH115	GH115	N	3
maker-NODE_172_length_52133_cov_36.047764-snap-gene-0.93-mRNA-1	GH81(72-435)+GH81(450-767)	GH81	GH81	N	3
maker-NODE_175_length_51735_cov_43.016800-augustus-gene-0.28-mRNA-1	GH88(57-422)	GH88	N	N	2
maker-NODE_176_length_51354_cov_37.762606-snap-gene-0.94-mRNA-1	AA2(128-248)	N	AA2	N	2
maker-NODE_182_length_50368_cov_41.146215-augustus-gene-0.144-mRNA-1	GT76(20-445)	GT76	GT76	N	3
maker-NODE_182_length_50368_cov_41.146215-snap-gene-0.101-mRNA-1	GH47(43-514)	GH47	GH47	N	3
maker-NODE_188_length_49563_cov_37.940711-augustus-gene-0.28-mRNA-1	GH125(91-529)	GH125	GH125	N	3
maker-NODE_188_length_49563_cov_37.940711-snap-gene-0.18-mRNA-1	GT90(587-856)	GT90	GT90	N	3
maker-NODE_18_length_134355_cov_36.180342-snap-gene-0.21-mRNA-1	GT64(100-352)	N	N	N	1
maker-NODE_193_length_48961_cov_34.450424-snap-gene-0.70-mRNA-1	AA3(132-712)	N	N	N	1
maker-NODE_195_length_48202_cov_34.384899-augustus-gene-0.37-mRNA-1	CE10(27-194)	N	N	N	1
maker-NODE_196_length_48132_cov_30.632997-augustus-gene-0.37-mRNA-1	GH125(95-505)	GH125	GH125	N	3
maker-NODE_19_length_129667_cov_37.280747-snap-gene-0.18-mRNA-1	GH18(28-349)	GH18	GH18	N	3
maker-NODE_212_length_44469_cov_36.137567-snap-gene-0.35-mRNA-1	CE10(470-693)	N	N	N	1
maker-NODE_21_length_125421_cov_45.048302-augustus-gene-0.166-mRNA-1	GH79(28-467)	GH79	N	N	2
maker-NODE_22_length_123791_cov_41.911672-snap-gene-0.193-mRNA-1	GT90(334-609)	GT90	GT90	N	3
maker-NODE_22_length_123791_cov_41.911672-snap-gene-0.194-mRNA-1	GH79(36-514)	GH79	GH79	N	3
maker-NODE_236_length_41888_cov_34.841766-snap-gene-0.58-mRNA-1	GT57(70-301)+GT57(341-572)	GT57	GT57	N	3
maker-NODE_24_length_121959_cov_36.964156-snap-gene-0.311-mRNA-1	GH18(79-408)	GH18	GH18	N	3
maker-NODE_24_length_121959_cov_36.964156-snap-gene-0.324-mRNA-1	CE4(142-270)	CE4+CBM18	CBM18+CE4	N	3
maker-NODE_25_length_117599_cov_37.425037-augustus-gene-0.319-mRNA-1	GT58(356-718)	GT58	GT58	N	3
maker-NODE_25_length_117599_cov_37.425037-augustus-gene-0.335-mRNA-1	GT15(118-388)	GT15	GT15	N	3
maker-NODE_25_length_117599_cov_37.425037-snap-gene-0.54-mRNA-1	GT59(74-541)	GT59	GT59	N	3
maker-NODE_267_length_38476_cov_37.299643-snap-gene-0.23-mRNA-1	GT4(356-515)	GT4	GT4	N	3
maker-NODE_26_length_116540_cov_37.667752-augustus-gene-0.278-mRNA-1	GT64(94-342)	N	N	N	1
maker-NODE_26_length_116540_cov_37.667752-snap-gene-0.296-mRNA-1	GT1(938-1354)	GT1	GT1	N	3
maker-NODE_272_length_37297_cov_31.366774-augustus-gene-0.10-mRNA-1	GH16(82-214)	GH16	N	N	2
maker-NODE_275_length_36923_cov_35.569410-augustus-gene-0.74-mRNA-1	GT90(677-984)	GT90	GT90	N	3
maker-NODE_27_length_115237_cov_37.024316-augustus-gene-0.192-mRNA-1	GT62(97-377)	GT62	GT62	N	3
maker-NODE_284_length_35780_cov_35.569714-augustus-gene-0.122-mRNA-1	GT3(31-668)	GT3	GT3	N	3
maker-NODE_2_length_222443_cov_37.740487-snap-gene-0.183-mRNA-1	GT90(351-639)	GT90	GT90	N	3
maker-NODE_2_length_222443_cov_37.740487-snap-gene-0.190-mRNA-1	GH18(5-358)	GH18	GH18	N	3
maker-NODE_2_length_222443_cov_37.740487-snap-gene-1.66-mRNA-1	CE10(39-345)	N	N	N	1
maker-NODE_2_length_222443_cov_37.740487-snap-gene-1.83-mRNA-1	CE10(39-335)	N	N	N	1
maker-NODE_311_length_32077_cov_36.114898-augustus-gene-0.107-mRNA-1	GT34(66-292)	GT34	N	N	2
maker-NODE_325_length_30212_cov_39.723384-snap-gene-0.4-mRNA-1	GH76(86-509)	GH76	GH76	N	3
maker-NODE_329_length_29996_cov_35.825103-snap-gene-0.40-mRNA-1	GH55(171-928)	GH28+GH55	GH55	N	3
maker-NODE_333_length_29270_cov_41.583433-snap-gene-0.9-mRNA-1	GH16(72-242)	N	N	N	1
maker-NODE_336_length_28898_cov_40.315144-snap-gene-0.45-mRNA-1	GH47(263-991)	GH47	GH47	N	3
maker-NODE_365_length_26521_cov_34.311851-augustus-gene-0.19-mRNA-1	AA3_3(9-608)	AA3	AA3_3	N	3
maker-NODE_379_length_24732_cov_37.212518-snap-gene-0.10-mRNA-1	GT50(137-400)	GT50	GT50	N	3
maker-NODE_3_length_213125_cov_36.036690-augustus-gene-1.212-mRNA-1	GH16(34-268)	GH16	N	N	2
maker-NODE_3_length_213125_cov_36.036690-snap-gene-1.9-mRNA-1	PL8(416-658)	N	N	N	1
maker-NODE_401_length_23362_cov_33.776028-snap-gene-0.39-mRNA-1	GH15(80-485)+CBM20(552-643)	GH15+CBM20	CBM20+GH15	N	3
maker-NODE_40_length_100013_cov_37.675901-augustus-gene-0.292-mRNA-1	GH76(29-397)	GH76	GH76	N	3
maker-NODE_435_length_19546_cov_37.245378-snap-gene-0.25-mRNA-1	AA7(160-361)	N	N	N	1
maker-NODE_438_length_19510_cov_36.230408-snap-gene-0.33-mRNA-1	GH18(14-278)	GH18	N	N	2
maker-NODE_442_length_19026_cov_32.156834-snap-gene-0.13-mRNA-1	GT2(854-946)	GT2	GT2	N	3
maker-NODE_445_length_18992_cov_32.892923-snap-gene-0.7-mRNA-1	GH16(117-269)	GH16+CBM18	CBM18+GH16	N	3
maker-NODE_45_length_96795_cov_43.592419-snap-gene-0.1-mRNA-1	GH18(508-864)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-NODE_45_length_96795_cov_43.592419-snap-gene-0.12-mRNA-1	GH28(96-438)	GH28	N	N	2
maker-NODE_45_length_96795_cov_43.592419-snap-gene-0.13-mRNA-1	GH28(56-374)	GH28	GH28	N	3
maker-NODE_45_length_96795_cov_43.592419-snap-gene-0.5-mRNA-1	GH71(25-407)	N	N	N	1
maker-NODE_460_length_17775_cov_36.752380-snap-gene-0.8-mRNA-1	GH2(4-753)	GH2	GH2	N	3
maker-NODE_463_length_17446_cov_37.295860-snap-gene-0.47-mRNA-1	AA1_3(61-387)	AA1	AA1_3	N	3
maker-NODE_467_length_17171_cov_35.148615-snap-gene-0.33-mRNA-1	GH72(68-357)	GH72	GH72	N	3
maker-NODE_46_length_96559_cov_35.789852-augustus-gene-0.148-mRNA-1	GT15(75-352)	GT15	GT15	N	3
maker-NODE_473_length_16621_cov_31.485874-augustus-gene-0.27-mRNA-1	GH89(28-699)	GH89	GH89	N	3
maker-NODE_479_length_15964_cov_26.532235-augustus-gene-0.9-mRNA-1	AA3(213-739)	N	N	N	1
maker-NODE_47_length_96103_cov_38.752626-snap-gene-0.192-mRNA-1	GT39(62-300)	GT39	GT39	N	3
maker-NODE_498_length_14961_cov_33.740731-augustus-gene-0.4-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-NODE_49_length_95610_cov_34.271441-augustus-gene-0.8-mRNA-1	GH16(53-273)	N	N	N	1
maker-NODE_4_length_210447_cov_38.566917-augustus-gene-1.1-mRNA-1	GH36(36-727)	GH36	GH36	N	3
maker-NODE_514_length_13998_cov_37.436666-augustus-gene-0.57-mRNA-1	GH47(144-638)	GH47	GH47	N	3
maker-NODE_514_length_13998_cov_37.436666-snap-gene-0.47-mRNA-1	GT39(62-306)	GT39	GT39	N	3
maker-NODE_53_length_93509_cov_36.619659-augustus-gene-0.272-mRNA-1	GT32(113-194)	GT32	GT32	N	3
maker-NODE_53_length_93509_cov_36.619659-snap-gene-0.19-mRNA-1	GT32(133-214)	GT32	GT32	N	3
maker-NODE_545_length_11734_cov_30.818989-augustus-gene-0.3-mRNA-1	GH1(60-531)	GH1	GH1	N	3
maker-NODE_54_length_92510_cov_38.469318-snap-gene-0.55-mRNA-1	AA3_2(15-607)	AA3+AA8	AA3_2	N	3
maker-NODE_575_length_9975_cov_30.745938-snap-gene-0.3-mRNA-1	GT48(866-1645)	GT48	GT48	N	3
maker-NODE_579_length_9759_cov_30.601121-snap-gene-0.0-mRNA-1	GH35(43-363)	GH35	GH35	N	3
maker-NODE_57_length_89003_cov_38.560140-augustus-gene-0.48-mRNA-1	CE10(105-381)	N	N	N	1
maker-NODE_57_length_89003_cov_38.560140-snap-gene-0.39-mRNA-1	GH3(86-312)	N	GH3	N	2
maker-NODE_5_length_190499_cov_41.442738-augustus-gene-0.326-mRNA-1	GT2(233-410)	N	GT2	N	2
maker-NODE_5_length_190499_cov_41.442738-augustus-gene-0.344-mRNA-1	CE5(82-251)	CE5	N	N	2
maker-NODE_5_length_190499_cov_41.442738-snap-gene-0.369-mRNA-1	GH81(71-712)	GH81	GH81	N	3
maker-NODE_63_length_86517_cov_37.351893-snap-gene-0.130-mRNA-1	GH13_25(1099-1552)	GH133	GH133+GH13_25	N	3
maker-NODE_64_length_86306_cov_39.345084-snap-gene-0.251-mRNA-1	GT22(6-398)	GT22	GT22	N	3
maker-NODE_64_length_86306_cov_39.345084-snap-gene-0.252-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
maker-NODE_6_length_185330_cov_37.016922-snap-gene-0.18-mRNA-1	GH3(106-319)	GH3	GH3	N	3
maker-NODE_758_length_4570_cov_33.115463-snap-gene-0.11-mRNA-1	AA3_2(19-581)	AA3+AA8	N	N	2
maker-NODE_764_length_4367_cov_22.435613-augustus-gene-0.7-mRNA-1	GH16(150-456)	GH16	GH16	N	3
maker-NODE_76_length_79483_cov_38.097964-snap-gene-0.157-mRNA-1	GH76(33-403)	GH76	GH76	N	3
maker-NODE_78_length_78665_cov_37.737057-snap-gene-0.208-mRNA-1	GT1(1-281)	GT1	GT1	N	3
maker-NODE_80_length_78120_cov_37.618427-snap-gene-0.222-mRNA-1	GH31(257-698)	GH31	GH31	N	3
maker-NODE_80_length_78120_cov_37.618427-snap-gene-0.229-mRNA-1	GT1(188-507)	GT1	GT1	N	3
maker-NODE_85_length_74976_cov_36.423653-snap-gene-0.0-mRNA-1	GH37(154-716)	GH37	GH37	N	3
maker-NODE_8_length_167923_cov_38.027516-augustus-gene-0.293-mRNA-1	CE10(82-347)	N	N	N	1
maker-NODE_8_length_167923_cov_38.027516-snap-gene-0.5-mRNA-1	GH20(191-534)	GH20	GH20	N	3
maker-NODE_90_length_73842_cov_38.616306-snap-gene-0.53-mRNA-1	GH132(37-312)	GH132	N	N	2
maker-NODE_93_length_72727_cov_35.733058-snap-gene-0.38-mRNA-1	GH95(15-778)	GH95	GH95	N	3
maker-NODE_93_length_72727_cov_35.733058-snap-gene-0.39-mRNA-1	GH18(34-330)	N	CBM1+GH18	N	2
maker-NODE_93_length_72727_cov_35.733058-snap-gene-0.41-mRNA-1	GT4(447-616)	N	GT4	N	2
maker-NODE_94_length_72257_cov_35.359836-augustus-gene-0.104-mRNA-1	GH6(139-432)	GH6+CBM1	CBM1+GH6	N	3
maker-NODE_94_length_72257_cov_35.359836-augustus-gene-0.107-mRNA-1	CE5(31-224)	N	N	N	1
maker-NODE_95_length_72142_cov_33.433562-augustus-gene-0.18-mRNA-1	CE10(174-604)	N	N	N	1
snap_masked-NODE_10_length_160823_cov_33.739409-processed-gene-0.60-mRNA-1	GH63(581-793)	GH63	GH63	N	3
snap_masked-NODE_111_length_68426_cov_37.661078-processed-gene-0.31-mRNA-1	GH5_9(338-662)	GH5	GH5_9	N	3
snap_masked-NODE_113_length_66529_cov_36.144634-processed-gene-0.137-mRNA-1	GT66(79-693)	GT66	GT66	N	3
snap_masked-NODE_117_length_64851_cov_36.582906-processed-gene-0.122-mRNA-1	AA7(36-251)	N	N	N	1
snap_masked-NODE_118_length_64809_cov_37.708976-processed-gene-0.14-mRNA-1	GH38(283-541)	GH38	GH38	N	3
snap_masked-NODE_121_length_64313_cov_30.812732-processed-gene-0.63-mRNA-1	CBM21(324-430)	CBM21	CBM21	N	3
snap_masked-NODE_125_length_63269_cov_35.447024-processed-gene-0.108-mRNA-1	GH3(98-317)	GH3	GH3	N	3
snap_masked-NODE_126_length_63219_cov_37.588094-processed-gene-0.103-mRNA-1	CE10(77-260)	N	N	N	1
snap_masked-NODE_132_length_60848_cov_33.530163-processed-gene-0.98-mRNA-1	GH28(122-450)	GH28	GH28	N	3
snap_masked-NODE_140_length_59175_cov_32.940354-processed-gene-0.12-mRNA-1	GT2(118-257)	GT2	GT2	N	3
snap_masked-NODE_142_length_58255_cov_38.505522-processed-gene-0.76-mRNA-1	GH65(473-834)	GH65	GH65	N	3
snap_masked-NODE_152_length_56901_cov_36.610825-processed-gene-0.33-mRNA-1	GH11(41-210)	GH11	N	N	2
snap_masked-NODE_158_length_55356_cov_36.171196-processed-gene-0.126-mRNA-1	GH3(194-406)	GH3	GH3	N	3
snap_masked-NODE_159_length_55110_cov_37.764564-processed-gene-0.74-mRNA-1	GH76(71-432)	GH76	N	N	2
snap_masked-NODE_159_length_55110_cov_37.764564-processed-gene-0.78-mRNA-1	GH16(39-300)	N	N	N	1
snap_masked-NODE_15_length_143457_cov_37.139747-processed-gene-0.44-mRNA-1	GT32(96-178)	GT32	GT32	N	3
snap_masked-NODE_164_length_54481_cov_41.006807-processed-gene-0.22-mRNA-1	GH92(364-878)	GH92	GH92	N	3
snap_masked-NODE_165_length_54460_cov_36.938454-processed-gene-0.30-mRNA-1	GH16(102-319)	N	N	N	1
snap_masked-NODE_168_length_52908_cov_32.563138-processed-gene-0.82-mRNA-1	GT33(53-466)	GT33	GT33	N	3
snap_masked-NODE_16_length_137774_cov_35.209536-processed-gene-0.71-mRNA-1	GH18(55-311)	GH18	GH18	N	3
snap_masked-NODE_16_length_137774_cov_35.209536-processed-gene-0.86-mRNA-1	GH18(55-311)	GH18	GH18	N	3
snap_masked-NODE_176_length_51354_cov_37.762606-processed-gene-0.100-mRNA-1	GH47(108-594)	GH47	GH47	N	3
snap_masked-NODE_177_length_51103_cov_37.785350-processed-gene-0.9-mRNA-1	GH72(21-332)	GH72	CBM43+GH72	N	3
snap_masked-NODE_182_length_50368_cov_41.146215-processed-gene-0.116-mRNA-1	CE10(181-444)	N	N	N	1
snap_masked-NODE_184_length_50273_cov_34.734435-processed-gene-0.120-mRNA-1	GT22(5-400)	GT22	GT22	N	3
snap_masked-NODE_18_length_134355_cov_36.180342-processed-gene-0.122-mRNA-1	GH55(35-759)	GH28+GH55	GH55	N	3
snap_masked-NODE_18_length_134355_cov_36.180342-processed-gene-0.93-mRNA-1	GT20(159-615)	GT20	GT20	N	3
snap_masked-NODE_194_length_48248_cov_37.630785-processed-gene-0.73-mRNA-1	GH71(47-436)+CBM24(554-626)	GH71+CBM24	CBM24+GH71	N	3
snap_masked-NODE_207_length_45378_cov_34.780624-processed-gene-0.29-mRNA-1	GH16(118-328)	GH16	N	N	2
snap_masked-NODE_216_length_43929_cov_36.700676-processed-gene-0.67-mRNA-1	GT8(20-222)	GT8	GT8	N	3
snap_masked-NODE_21_length_125421_cov_45.048302-processed-gene-0.25-mRNA-1	GH18(510-867)	CE5+GH18+CBM18+CBM50	CBM18+GH18	N	3
snap_masked-NODE_22_length_123791_cov_41.911672-processed-gene-0.245-mRNA-1	GT69(198-444)	N	GT69	N	2
snap_masked-NODE_231_length_42174_cov_33.479511-processed-gene-0.28-mRNA-1	GH64(30-385)	GH64	N	N	2
snap_masked-NODE_23_length_123518_cov_33.267386-processed-gene-0.53-mRNA-1	GH3(87-164)	GH3	GH3	N	3
snap_masked-NODE_24_length_121959_cov_36.964156-processed-gene-0.12-mRNA-1	GH3(62-269)	GH3	GH3	N	3
snap_masked-NODE_255_length_39670_cov_30.134942-processed-gene-0.0-mRNA-1	GH132(134-430)	GH132	N	N	2
snap_masked-NODE_257_length_39480_cov_35.304856-processed-gene-0.15-mRNA-1	CE10(30-320)	N	N	N	1
snap_masked-NODE_25_length_117599_cov_37.425037-processed-gene-0.21-mRNA-1	GH18(38-272)	GH18	CBM16+GH18	N	3
snap_masked-NODE_266_length_38655_cov_31.693574-processed-gene-0.18-mRNA-1	AA4(107-341)	N	N	N	1
snap_masked-NODE_26_length_116540_cov_37.667752-processed-gene-0.33-mRNA-1	GT20(17-556)	GT20	GT20	N	3
snap_masked-NODE_277_length_36598_cov_38.593238-processed-gene-0.7-mRNA-1	GH31(280-727)	GH31	GH31	N	3
snap_masked-NODE_277_length_36598_cov_38.593238-processed-gene-0.8-mRNA-1	GH18(80-298)	GH18	GH18	N	3
snap_masked-NODE_28_length_112028_cov_36.248979-processed-gene-0.206-mRNA-1	GT4(239-409)	GT4	GT4	N	3
snap_masked-NODE_291_length_35329_cov_32.622237-processed-gene-0.13-mRNA-1	AA7(201-406)	N	N	N	1
snap_masked-NODE_294_length_35152_cov_36.362313-processed-gene-0.56-mRNA-1	GH72(19-281)	GH72	GH72	N	3
snap_masked-NODE_29_length_111880_cov_31.419201-processed-gene-0.37-mRNA-1	GH47(104-563)	GH47	GH47	N	3
snap_masked-NODE_305_length_32906_cov_29.584978-processed-gene-0.15-mRNA-1	GH92(284-792)	GH92	GH92	N	3
snap_masked-NODE_308_length_32499_cov_35.065736-processed-gene-0.44-mRNA-1	GH16(81-222)	GH16	N	N	2
snap_masked-NODE_317_length_31618_cov_33.049316-processed-gene-0.9-mRNA-1	GH47(16-558)	GH47	GH47	N	3
snap_masked-NODE_322_length_30424_cov_37.880021-processed-gene-0.19-mRNA-1	GH18(105-356)	GH18	GH18	N	3
snap_masked-NODE_328_length_30011_cov_35.865179-processed-gene-0.52-mRNA-1	CE4(1-129)	CE4	N	N	2
snap_masked-NODE_32_length_105540_cov_38.337179-processed-gene-0.2-mRNA-1	GT2(10-189)	GT2	N	N	2
snap_masked-NODE_356_length_27516_cov_37.345978-processed-gene-0.19-mRNA-1	GT8(12-273)	GT8	N	N	2
snap_masked-NODE_35_length_101218_cov_37.157027-processed-gene-0.19-mRNA-1	AA7(29-183)	N	N	N	1
snap_masked-NODE_35_length_101218_cov_37.157027-processed-gene-0.4-mRNA-1	GH5_5(21-260)	GH5	N	N	2
snap_masked-NODE_3_length_213125_cov_36.036690-processed-gene-0.123-mRNA-1	GH128(40-288)	GH128	N	N	2
snap_masked-NODE_3_length_213125_cov_36.036690-processed-gene-1.249-mRNA-1	GT4(262-417)	N	GT4	N	2
